Mwidth,h,snapshot,cell,t,center_index,relative_center_cells,A,A_over_h2,profile_relL2,correlation,hp_peak
420,0.029919930034188507,201,402,12.02781187374378,68.59522722789106,527.3452272278911,1.1348752280728566e-05,0.012677305878766764,0.9643442858202335,0.26465089912158507,2.9457965524670726e-06
420,0.029919930034188507,201,402,12.02781187374378,63.735492036864414,522.4854920368645,1.0230136527081677e-05,0.011427738197756597,0.9521170048043355,0.3057338861860438,2.4530683333523484e-06
420,0.029919930034188507,202,404,12.087651733812157,62.76422222613065,521.5142222261306,1.1781686147873219e-05,0.013160921603500672,0.9359319857560501,0.35218080305254756,3.242859384045005e-05
420,0.029919930034188507,202,404,12.087651733812157,67.6314104195862,526.3814104195862,8.845161535156336e-06,0.009880629654653134,0.9676312086415352,0.25236846883658465,2.21926970880304e-05
420,0.029919930034188507,202,404,12.087651733812157,62.76420246692144,521.5142024669215,1.1781583615740095e-05,0.01316080706833576,0.9357284941839136,0.35272111529125383,7.85115776125167e-06
420,0.029919930034188507,203,406,12.147491593880535,61.811404256460264,520.5614042564603,1.2120235017162196e-05,0.013539103051533077,0.9312768459224811,0.36431227847641406,3.404610743018566e-05
420,0.029919930034188507,203,406,12.147491593880535,61.811390685962685,520.5613906859627,1.212016065627056e-05,0.013539019985505609,0.9308818079977522,0.3653204888024169,1.5085488939803327e-05
420,0.029919930034188507,203,406,12.147491593880535,66.7535401669796,525.5035401669796,5.165290405172693e-06,0.005769970548236298,0.9906548650024941,0.13639258941339252,1.4423325865209335e-05
420,0.029919930034188507,203,406,12.147491593880535,75.99999800687563,534.7499980068757,6.996125591427328e-06,0.007815134377318386,0.9896236407264719,0.14368385335619016,1.2634799873012525e-06
420,0.029919930034188507,203,406,12.147491593880535,54.999998822690756,513.7499988226907,3.087807438280947e-06,0.0034492848571813003,0.9956508805012245,0.0931628904507395,1.119702375262932e-06
420,0.029919930034188507,204,408,12.20733145394891,60.85092342821262,519.6009234282126,1.1575749734065153e-05,0.012930877027247612,0.9379779344574674,0.3466949588195704,3.1316990998675465e-05
420,0.029919930034188507,204,408,12.20733145394891,56.02429194140314,514.7742919414031,9.153549808849602e-06,0.010225119725308143,0.9615587440934896,0.274599311101377,2.362154873480904e-05
420,0.029919930034188507,204,408,12.20733145394891,61.000001088314804,519.7500010883148,1.1528662396395147e-05,0.012878277360967725,0.9609141617489392,0.2768464804730849,6.2720272353544715e-06
420,0.029919930034188507,204,408,12.20733145394891,53.99999880785836,512.7499988078583,5.18467825655925e-06,0.0057916280587960115,0.9878155294589653,0.15562930238134495,1.3370654272648608e-06
420,0.029919930034188507,204,408,12.20733145394891,72.99999800687563,531.7499980068757,2.70298113124775e-06,0.0030194084545797223,0.998462521123727,0.055430983314852626,8.937358515481719e-07
420,0.029919930034188507,205,410,12.267171314017288,75.62363721644012,534.3736372164401,1.2944131795342223e-05,0.014459450170859582,0.9432180671496141,0.33217416787364146,3.6123485642747255e-05
420,0.029919930034188507,205,410,12.267171314017288,55.04078443224771,513.7907844322477,1.1526407720078425e-05,0.01287575873860135,0.9391073566483201,0.3436238825940431,3.054287435588776e-05
420,0.029919930034188507,205,410,12.267171314017288,59.87226686911281,518.6222668691128,9.844078470226857e-06,0.010996485849247613,0.9580928773971409,0.28645774257447965,2.6863860057346756e-05
420,0.029919930034188507,205,410,12.267171314017288,75.62355633992487,534.3735563399249,1.2943972519723785e-05,0.014459272249473689,0.9561793314819589,0.292781635432816,9.263833703698765e-06
420,0.029919930034188507,205,410,12.267171314017288,54.999998822690756,513.7499988226907,1.1523123050439443e-05,0.012872089545663304,0.9390601169197914,0.3437529589844829,3.5008641248168715e-06
420,0.029919930034188507,206,412,12.327011174085666,74.75567274314774,533.5056727431478,1.3128316603425353e-05,0.014665196766831796,0.9413449391537857,0.3374458557006672,3.3798664844653104e-05
420,0.029919930034188507,206,412,12.327011174085666,54.0834738406726,512.8334738406726,1.2360989910578811e-05,0.013808042169257512,0.9272941923763032,0.37433338187393794,3.281811950728297e-05
420,0.029919930034188507,206,412,12.327011174085666,58.91578499649773,517.6657849964977,6.409776215540886e-06,0.007160143396278205,0.9843303946059053,0.17633398496881597,1.757984671257873e-05
420,0.029919930034188507,206,412,12.327011174085666,74.75566375942984,533.5056637594298,1.3128405791869525e-05,0.014665296396214802,0.9485682073619138,0.3165728288754504,1.6678099996170204e-05
420,0.029919930034188507,206,412,12.327011174085666,53.99999880785836,512.7499988078583,1.2345058170293968e-05,0.013790245363073366,0.9274409964175181,0.37396951501971515,1.046786655933829e-05
420,0.029919930034188507,206,412,12.327011174085666,69.96027818175081,528.7102781817508,5.964867203017221e-06,0.006663150643201697,0.9922116045217659,0.12456376620969302,9.822464051012503e-07
420,0.029919930034188507,206,412,12.327011174085666,60.0000011031472,518.7500011031472,5.348337608020437e-06,0.00597444636402215,0.99376252746214,0.11151698979106062,6.134036389937592e-07
420,0.029919930034188507,207,414,12.386851034154041,53.14445792605394,511.894457926054,1.2436592902418912e-05,0.013892495704694568,0.9272315941732502,0.3744884120596161,3.4311425679334207e-05
420,0.029919930034188507,207,414,12.386851034154041,73.87484986509509,532.624849865095,1.25627264596972e-05,0.01403339521925258,0.9486678627479318,0.3162740681580952,3.314692003186792e-05
420,0.029919930034188507,207,414,12.386851034154041,69.05432690236108,527.804326902361,1.0040276649383485e-05,0.01121565217418796,0.9685494482926504,0.2488211530638069,2.819684095811681e-05
420,0.029919930034188507,207,414,12.386851034154041,48.16055495448915,506.91055495448916,7.428626759578615e-06,0.008298266748697086,0.974585312850879,0.2240166689676332,1.9039751578020514e-05
420,0.029919930034188507,207,414,12.386851034154041,53.14448472518399,511.89448472518404,1.2436705871066729e-05,0.01389262189813572,0.9515015122216931,0.3076440674543091,1.0349008221055556e-05
420,0.029919930034188507,207,414,12.386851034154041,68.99999800687563,527.7499980068757,1.0034640039231923e-05,0.0112093557083525,0.9768098593986683,0.21410861398260925,2.2567642474768945e-06
420,0.029919930034188507,207,414,12.386851034154041,59.00000111797959,517.7500011179795,2.2401446972029586e-06,0.0025023895875640793,0.9989386439038721,0.04606067428396399,4.91757560894257e-07
420,0.029919930034188507,208,416,12.446690894222419,68.12949268307763,526.8794926830776,1.205031340431291e-05,0.013460995991681894,0.9524008086272158,0.30484865052387133,3.280828263996227e-05
420,0.029919930034188507,208,416,12.446690894222419,52.19495511303833,510.9449551130383,1.1508385331242194e-05,0.012855626539898682,0.9402928854195556,0.34036640496583453,2.858026368812716e-05
420,0.029919930034188507,208,416,12.446690894222419,47.2574341308562,506.00743413085615,1.0401108567905345e-05,0.01161872526000125,0.9498729064544676,0.3126363088058417,2.577291502348089e-05
420,0.029919930034188507,208,416,12.446690894222419,72.97770010274897,531.7277001027489,1.0204775480148501e-05,0.011399408233243796,0.9660185118743075,0.2584728897121488,2.519687836866069e-05
420,0.029919930034188507,208,416,12.446690894222419,67.99999800687563,526.7499980068757,1.2012287643161517e-05,0.013418518704887316,0.9630716081477222,0.26924538543819154,6.869641310913721e-06
420,0.029919930034188507,208,416,12.446690894222419,52.195017287580725,510.94501728758075,1.1508538622629637e-05,0.0128557977765033,0.9645520827814054,0.2638925531386835,3.173957111357595e-06
420,0.029919930034188507,208,416,12.446690894222419,44.99999876818139,503.7499987681814,5.573085466473842e-06,0.006225504566433514,0.9858396182390763,0.1676909273342851,7.526817569214472e-07
420,0.029919930034188507,209,418,12.506530754290797,67.22424453583355,525.9742445358336,1.2706085030252323e-05,0.014193536211347033,0.9460576740739671,0.32399826747338534,3.5977068364445586e-05
420,0.029919930034188507,209,418,12.506530754290797,46.30767637857529,505.05767637857525,1.2061001085638575e-05,0.013472934837640345,0.9328967785280122,0.36014386099454315,3.2836269838298904e-05
420,0.029919930034188507,209,418,12.506530754290797,51.24896805865834,509.9989680586583,9.384909986542977e-06,0.01048356432505197,0.9654277291255609,0.2606708649532265,2.413921606603253e-05
420,0.029919930034188507,209,418,12.506530754290797,62.28359593896259,521.0335959389625,6.074908395740394e-06,0.0067860739236564925,0.9897975561178722,0.1424808685511425,1.5880264072620776e-05
420,0.029919930034188507,209,418,12.506530754290797,67.22424950603424,525.9742495060342,1.2706044035404494e-05,0.014193490417394313,0.9461349813389492,0.3237724464600812,1.5616413406860374e-05
420,0.029919930034188507,209,418,12.506530754290797,46.30766260314074,505.0576626031408,1.2060931434101251e-05,0.013472857032272694,0.9325314609872394,0.3610887346193522,5.87351732406205e-06
420,0.029919930034188507,209,418,12.506530754290797,54.00000119214158,512.7500011921416,4.171275130680272e-06,0.004659589832260555,0.9962871426026465,0.08609256346894494,6.502855214307601e-07
420,0.029919930034188507,210,420,12.566370614359172,66.31240442935052,525.0624044293505,1.2232957790713657e-05,0.013665021834890562,0.9504618179603596,0.3108413302627058,3.426475905143889e-05
420,0.029919930034188507,210,420,12.566370614359172,45.36755278738231,504.11755278738235,1.2361782902832418e-05,0.013808927993981658,0.9266656014012443,0.37588676909365965,3.208973532764503e-05
420,0.029919930034188507,210,420,12.566370614359172,61.44864308742733,520.1986430874273,1.0038086006651502e-05,0.011213205081565135,0.9686289005459848,0.24851167583652253,2.4928340053520515e-05
420,0.029919930034188507,210,420,12.566370614359172,76.06624719969757,534.8162471996976,5.962163980333652e-06,0.00666013096491722,0.9885242006915068,0.15106258519970206,1.468502300916441e-05
420,0.029919930034188507,210,420,12.566370614359172,50.40329961102068,509.15329961102066,5.8011777334422105e-06,0.006480298694053128,0.9887389792985131,0.14965036189643727,1.3934139701632375e-05
420,0.029919930034188507,210,420,12.566370614359172,40.48783024923487,499.2378302492349,4.124701747791015e-06,0.0046075642874173,0.9921008313600622,0.12544297674510949,1.3485411045621731e-05
420,0.029919930034188507,210,420,12.566370614359172,66.31241723576979,525.0624172357698,1.223289571555593e-05,0.013664952492839338,0.9504585173168473,0.31085142248325076,7.264408168339287e-06
420,0.029919930034188507,210,420,12.566370614359172,71.25307878936373,530.0030787893637,3.1904522896457472e-06,0.0035639459358129846,0.9967097364441654,0.08105369379246168,5.918115952852077e-06
420,0.029919930034188507,210,420,12.566370614359172,37.99999933184579,496.74999933184574,1.948921646465686e-06,0.002177074204708,0.9982368455602451,0.05935655116270974,1.307837649733301e-06
420,0.029919930034188507,210,420,12.566370614359172,53.00000120697398,511.75000120697393,3.104785668409469e-06,0.003468250661641132,0.9979407733631908,0.06414213014296233,8.747803921238528e-07
420,0.029919930034188507,210,420,12.566370614359172,40.48781567538723,499.2378156753872,4.1246722323304425e-06,0.004607531316698355,0.9920962344120964,0.12547932764140304,5.259826565406911e-07
420,0.029919930034188507,211,422,12.62621047442755,44.42252040456748,503.1725204045674,1.2097555372392891e-05,0.01351376839034301,0.9327949531993495,0.36040751280435745,3.3502879887237214e-05
420,0.029919930034188507,211,422,12.62621047442755,60.556032302241356,519.3060323022413,1.2423914191718972e-05,0.013878332747418244,0.9476900461874859,0.3191920681300857,3.1439454687642865e-05
420,0.029919930034188507,211,422,12.62621047442755,65.35483460122322,524.1048346012233,1.0001143086489263e-05,0.011171937399676717,0.9667371587236803,0.2557719021762666,2.665464091933245e-05
420,0.029919930034188507,211,422,12.62621047442755,39.61727636077355,498.36727636077353,8.114181784862783e-06,0.00906407699261362,0.9700910359690792,0.2427413889975062,2.2959317448112415e-05
420,0.029919930034188507,211,422,12.62621047442755,74.58071692438831,533.3307169243883,6.174547223895075e-06,0.006897377075815672,0.9874421265433179,0.1579811594070952,1.684957669567666e-05
420,0.029919930034188507,211,422,12.62621047442755,44.42255305750343,503.1725530575035,1.2097706969077565e-05,0.0135139377338527,0.9594910734985505,0.28173902796133726,7.277673148564645e-06
420,0.029919930034188507,211,422,12.62621047442755,60.55614343507881,519.3061434350789,1.2424872693626273e-05,0.013879403457357421,0.961547111584628,0.2746400411507022,3.667116743599763e-06
420,0.029919930034188507,211,422,12.62621047442755,39.61726230125845,498.3672623012585,8.114133724971308e-06,0.009064023306540504,0.9700684409649999,0.242831669770924,1.2257871304655055e-06
420,0.029919930034188507,211,422,12.62621047442755,51.00000123181861,509.7500012318186,2.4136135109226837e-06,0.0026961657100446194,0.9987660263895278,0.0496631103543971,1.117662847605061e-06
420,0.029919930034188507,212,424,12.686050334495928,59.676210508603674,518.4262105086036,1.3353977097161596e-05,0.014917274443133339,0.9382912399499971,0.3458461349113168,3.676081723824609e-05
420,0.029919930034188507,212,424,12.686050334495928,38.635884749008305,497.38588474900826,1.0706112529132051e-05,0.011959434830098434,0.9470284385882515,0.32114971042349966,2.7307914933771826e-05
420,0.029919930034188507,212,424,12.686050334495928,43.44388435711139,502.1938843571114,1.0463495543285013e-05,0.01168841563213865,0.952940535957392,0.3031572775462232,2.5089714057457968e-05
420,0.029919930034188507,212,424,12.686050334495928,64.34606453104989,523.0960645310499,5.909918282439872e-06,0.006601769069559454,0.9883874556452288,0.15195472195082058,1.945382450685429e-05
420,0.029919930034188507,212,424,12.686050334495928,73.11564902579522,531.8656490257952,6.3347678944138346e-06,0.007076354147305422,0.985998167200362,0.16675615214296347,1.7602802017790964e-05
420,0.029919930034188507,212,424,12.686050334495928,59.67633800709196,518.426338007092,1.3354942217836077e-05,0.014918352546672623,0.950142787214674,0.31181514380146896,1.1567420870051137e-05
420,0.029919930034188507,212,424,12.686050334495928,73.11485127906919,531.8648512790692,6.337000725864708e-06,0.0070788483675137985,0.9705631757430937,0.24084667714436156,6.4110406583495205e-06
420,0.029919930034188507,212,424,12.686050334495928,68.68599910103386,527.4359991010339,2.102147095898897e-06,0.0023482371522132407,0.9985466234607956,0.05389471936140131,6.409112415894924e-06
420,0.029919930034188507,212,424,12.686050334495928,38.63587182331543,497.3858718233155,1.070605307784821e-05,0.011959368419087646,0.946988055806289,0.32126876935087345,4.007249856385897e-06
420,0.029919930034188507,212,424,12.686050334495928,43.44392438999936,502.1939243899993,1.0463681620936092e-05,0.01168862349316527,0.9733692812018733,0.2292427586916285,2.0823372608447244e-06
420,0.029919930034188507,212,424,12.686050334495928,54.45253754010553,513.2025375401055,3.5624179306202814e-06,0.003979456124984457,0.9972746714413966,0.07377824680388191,1.1770628560725527e-06
420,0.029919930034188507,213,426,12.745890194564303,37.65826822803086,496.4082682280309,1.1988683115689628e-05,0.013392150888630277,0.9334685874751317,0.35865916438477086,3.4290135317860404e-05
420,0.029919930034188507,213,426,12.745890194564303,58.79846534819628,517.5484653481963,1.3177753702765473e-05,0.014720421272098154,0.9402095975034658,0.3405964074419621,3.284786771473591e-05
420,0.029919930034188507,213,426,12.745890194564303,42.46375925749218,501.21375925749214,7.5152014074904085e-06,0.008394976348640339,0.980029700603357,0.19885116528523142,2.072594838864461e-05
420,0.029919930034188507,213,426,12.745890194564303,53.88924236128281,512.6392423612829,7.66056073976091e-06,0.008557352323720494,0.9815047448203009,0.19143781208328725,2.0038504544572788e-05
420,0.029919930034188507,213,426,12.745890194564303,71.64772328729201,530.397723287292,6.3165186997325604e-06,0.0070559685914933935,0.9854041645894195,0.17023111469360727,1.6645560549477523e-05
420,0.029919930034188507,213,426,12.745890194564303,37.65826653239811,496.4082665323981,1.1988674550591632e-05,0.013392141320850095,0.9334230420615292,0.35877768122975623,9.888383033285209e-06
420,0.029919930034188507,213,426,12.745890194564303,59.00000111797959,517.7500011179795,1.3082648812388145e-05,0.01461418282790131,0.9415321277350227,0.33692321446104134,8.96085373369715e-06
420,0.029919930034188507,213,426,12.745890194564303,66.92583110011392,525.6758311001139,3.4533859446866147e-06,0.0038576601951713033,0.9960620965193665,0.08865833225052426,8.355382533409283e-06
420,0.029919930034188507,213,426,12.745890194564303,71.64737775414545,530.3973777541455,6.317532121040292e-06,0.007057100650030259,0.9738974143272127,0.22698860404603935,3.937255030450615e-06
420,0.029919930034188507,213,426,12.745890194564303,31.999999242851402,490.74999924285135,2.9160595351483224e-06,0.0032574311054921054,0.996181504651254,0.0873064132281449,1.210032628762292e-06
420,0.029919930034188507,213,426,12.745890194564303,52.999998793025966,511.74999879302595,6.8627714499968196e-06,0.007666168993345238,0.989786857858368,0.14255516830637546,8.915405373954854e-07
420,0.029919930034188507,213,426,12.745890194564303,43.00000123181861,501.7500012318186,7.17447420215813e-06,0.008014361555369217,0.9887775907871417,0.14939503324132242,7.518650377846825e-07
420,0.029919930034188507,214,428,12.805730054632681,57.911722441966155,516.6617224419662,1.2063174193502944e-05,0.013475362342657874,0.9521479015972494,0.30563765063217396,3.1776422929397086e-05
420,0.029919930034188507,214,428,12.805730054632681,36.7048722693856,495.45487226938565,1.1990612761121583e-05,0.01339430643003019,0.9321135962546747,0.36216604434592814,3.0610866247116064e-05
420,0.029919930034188507,214,428,12.805730054632681,53.02428519383089,511.7742851938309,1.1108518906833155e-05,0.012408949332793698,0.9601101066644778,0.2796222149270784,3.056359446418355e-05
420,0.029919930034188507,214,428,12.805730054632681,31.835277341451683,490.58527734145173,6.96860084538223e-06,0.007784387417985983,0.9774986537051333,0.2109416554515784,1.704585997686081e-05
420,0.029919930034188507,214,428,12.805730054632681,70.16984783326025,528.9198478332603,6.114127144954598e-06,0.006829883856913683,0.9826748437813494,0.18533793837015713,1.4572095778930816e-05
420,0.029919930034188507,214,428,12.805730054632681,41.598015765402565,500.3480157654026,3.533066785292326e-06,0.0039466689570200565,0.9963258207120169,0.08564379126665367,1.129566317104036e-05
420,0.029919930034188507,214,428,12.805730054632681,65.09174639246227,523.8417463924623,4.953916529122776e-06,0.005533851967516577,0.9921336392079892,0.12518323350957006,1.0927578273367544e-05
420,0.029919930034188507,214,428,12.805730054632681,58.00000113281199,516.750001132812,1.2047982042789116e-05,0.013458391706874188,0.9523926702012063,0.3048740752294562,2.967980435641948e-06
420,0.029919930034188507,214,428,12.805730054632681,52.999998793025966,511.74999879302595,1.1108192738452967e-05,0.012408584981169719,0.9709068128439131,0.23945763878664378,2.4050051194990374e-06
420,0.029919930034188507,214,428,12.805730054632681,70.16920142495705,528.919201424957,6.115828248258768e-06,0.00683178410166173,0.9584665759860599,0.28520487849536963,2.3670714597301412e-06
420,0.029919930034188507,214,428,12.805730054632681,29.99999923869423,488.7499992386943,4.44324716024265e-06,0.004963400552940936,0.9909096131865637,0.1345293220619763,1.3060087766803008e-06
420,0.029919930034188507,214,428,12.805730054632681,49.99999876818139,508.7499987681814,3.21805557735261e-06,0.003594780631369229,0.997805237213997,0.06621713213601828,5.646936429570815e-07
420,0.029919930034188507,215,430,12.865569914701059,52.13201712337972,510.8820171233797,1.251360950657503e-05,0.013978528338457221,0.9470400206715779,0.32111555435135386,3.2135089440998854e-05
420,0.029919930034188507,215,430,12.865569914701059,35.74906500655829,494.49906500655834,1.1320646812046404e-05,0.012645910213892228,0.9446617650883211,0.3280459565064286,3.15302204398904e-05
420,0.029919930034188507,215,430,12.865569914701059,30.87456483767133,489.6245648376713,1.0387566881907693e-05,0.01160359830231816,0.9511023213648927,0.30887598529881355,2.6791760319611058e-05
420,0.029919930034188507,215,430,12.865569914701059,57.02253519250501,515.772535192505,8.86465837931445e-06,0.009902408917337614,0.9738548326220238,0.22717122392312375,2.1734010260843206e-05
420,0.029919930034188507,215,430,12.865569914701059,68.69224130967996,527.44224130968,5.771295754884e-06,0.006446918550309179,0.9850502825583547,0.17226706252706867,1.4602046576328576e-05
420,0.029919930034188507,215,430,12.865569914701059,63.43175179387841,522.1817517938784,5.9579798808122235e-06,0.006655457049393448,0.9881598406277249,0.15342792891318277,1.3776499713458179e-05
420,0.029919930034188507,215,430,12.865569914701059,51.99999877819357,510.74999877819357,1.2473813022019204e-05,0.013934073036664218,0.9585930902792976,0.28477936594631686,8.729585033506737e-06
420,0.029919930034188507,215,430,12.865569914701059,35.74909941467094,494.4990994146709,1.132082799752657e-05,0.012646112610040814,0.9673972196701021,0.25326393224175503,4.551542332364988e-06
420,0.029919930034188507,215,430,12.865569914701059,57.022526157318666,515.7725261573187,8.864677174398418e-06,0.009902429912687813,0.9739017004155627,0.2269702137454954,1.731710511876372e-06
420,0.029919930034188507,216,432,12.925409774769435,51.24255763303088,509.99255763303086,1.288287270861917e-05,0.01439101972484828,0.9432534730419724,0.332073614721582,3.677466838780674e-05
420,0.029919930034188507,216,432,12.925409774769435,29.907800881346706,488.6578008813467,1.202241078730152e-05,0.013429826925521894,0.931990049710278,0.3624838579040919,2.9073599023377028e-05
420,0.029919930034188507,216,432,12.925409774769435,34.781285178238775,493.5312851782388,8.966831444568688e-06,0.010016542979722489,0.9693747244963378,0.24558632597856284,2.2779408254791633e-05
420,0.029919930034188507,216,432,12.925409774769435,46.44374602963205,505.19374602963205,6.348432718930622e-06,0.007091618658847643,0.9886562952187841,0.15019563883238535,1.874996451078914e-05
420,0.029919930034188507,216,432,12.925409774769435,62.007489706911734,520.7574897069118,6.253318160596068e-06,0.006985369414904014,0.9869286308746767,0.16115792738750365,1.5409023831125523e-05
420,0.029919930034188507,216,432,12.925409774769435,51.242556989370605,509.99255698937066,1.2882960209819718e-05,0.014391117469468716,0.9442549623109575,0.3292150758260199,1.3448791378323222e-05
420,0.029919930034188507,216,432,12.925409774769435,67.21542969496154,525.9654296949616,5.1815266616236605e-06,0.005788107519091194,0.9888041040482214,0.14921944852261837,1.3110441386743332e-05
420,0.029919930034188507,216,432,12.925409774769435,29.907805674954464,488.6578056749545,1.2022434722672295e-05,0.013429853662911974,0.9316828323879245,0.3632727623062521,4.8631126219333964e-06
420,0.029919930034188507,216,432,12.925409774769435,62.007378732758305,520.7573787327583,6.253318428368826e-06,0.006985369714023871,0.9871793015568607,0.15961524544262168,2.0697837275207576e-06
420,0.029919930034188507,216,432,12.925409774769435,69.00000199312437,527.7500019931243,3.430217658367205e-06,0.0038317796890951633,0.9867016505258954,0.16254184953258555,1.1575573637401249e-06
420,0.029919930034188507,216,432,12.925409774769435,45.99999876818139,504.7499987681814,6.134572021466862e-06,0.006852722134354958,0.9919041433479487,0.12698885938999688,6.890239632184603e-07
420,0.029919930034188507,217,434,12.985249634837812,28.958884373927543,487.7088843739275,1.2674426818689295e-05,0.014158171898017123,0.9235097348442308,0.38357498569111453,3.5094658414891455e-05
420,0.029919930034188507,217,434,12.985249634837812,50.346845411579096,509.0968454115791,1.197119239295292e-05,0.013372612596077143,0.9519485664104129,0.3062579417895305,3.175148162881669e-05
420,0.029919930034188507,217,434,12.985249634837812,45.54027427226976,504.2902742722698,1.0209448154055832e-05,0.011404627918626791,0.9668477556681061,0.2553535144844222,2.600218954285083e-05
420,0.029919930034188507,217,434,12.985249634837812,33.91051448014836,492.6605144801483,5.46807021419039e-06,0.006108195593411529,0.9904654081198784,0.1377616612774509,1.630015708542487e-05
420,0.029919930034188507,217,434,12.985249634837812,60.6767912014445,519.4267912014445,6.1228295435759665e-06,0.006839605010964193,0.987664466827623,0.15658512370626892,1.5498277747383327e-05
420,0.029919930034188507,217,434,12.985249634837812,28.95890624522229,487.70890624522224,1.2674547694764766e-05,0.014158306924577249,0.9233579929926524,0.38394012134261324,1.2800891454389784e-05
420,0.029919930034188507,217,434,12.985249634837812,65.75579402759476,524.5057940275948,4.311684936100403e-06,0.004816436858934297,0.9911314918366401,0.1328847842669587,1.0297824246663367e-05
420,0.029919930034188507,217,434,12.985249634837812,50.346851883989785,509.09685188398976,1.1971186039293953e-05,0.013372605498620418,0.9520445350092028,0.3059594799301215,5.691573051080923e-06
420,0.029919930034188507,217,434,12.985249634837812,75.08738116083961,533.8373811608396,1.8712141399348683e-06,0.002090269787358941,0.996172846845977,0.08740514405217564,3.071522758801848e-06
420,0.029919930034188507,217,434,12.985249634837812,44.99999876818139,503.7499987681814,9.732207827419622e-06,0.010871518952214372,0.9788263966037406,0.2046921720822198,1.8273793216394552e-06
420,0.029919930034188507,217,434,12.985249634837812,58.99999888202035,517.7499988820203,4.2753810501751015e-06,0.0047758830204965306,0.9940173890747268,0.10922193102606761,1.5974479481428716e-06
420,0.029919930034188507,217,434,12.985249634837812,67.0000009993204,525.7500009993204,3.5248435880976073e-06,0.003937483102614203,0.985654758993937,0.1687740977537861,1.0267341679082165e-06
420,0.029919930034188507,217,434,12.985249634837812,20.99999955020789,479.7499995502079,2.3062650247569705e-06,0.002576250360666851,0.9975470529874666,0.06999912196606886,2.485595196333179e-07
420,0.029919930034188507,218,436,13.04508949490619,44.61841753478903,503.36841753478905,1.2458292033529881e-05,0.013916735067365682,0.9477718559055314,0.3189490698424831,3.3977231851167744e-05
420,0.029919930034188507,218,436,13.04508949490619,28.022096049835877,486.7720960498359,1.2390943995601101e-05,0.013841502860684444,0.9286412648676119,0.370978976742728,3.1261047752195736e-05
420,0.029919930034188507,218,436,13.04508949490619,49.4618536311462,508.21185363114614,9.55467303906592e-06,0.01067320086751145,0.9697296319847277,0.24418116399666215,2.561904352660349e-05
420,0.029919930034188507,218,436,13.04508949490619,23.056368801415456,481.8063688014155,8.091594998916125e-06,0.009038846060861744,0.9694538326754808,0.2452738598196326,1.9289195790861413e-05
420,0.029919930034188507,218,436,13.04508949490619,59.33155261229663,518.0815526122966,6.018410072805962e-06,0.006722961565243894,0.9874661806546842,0.15783073865141284,1.585900776035487e-05
