Mwidth,h,snapshot,cell,t,center_index,relative_center_cells,A,A_over_h2,profile_relL2,correlation
838,0.014995668990882068,167,334,5.008553442954611,1874.7192609328786,121.46926093287857,1.6746147838672906e-05,0.07447032173804136,0.0007252216543646503,0.9999997370267415
838,0.014995668990882068,168,336,5.038544780936375,1875.788660697953,122.53866069795299,1.6746147815073473e-05,0.0744703216330944,0.0007252184362348762,0.9999997370290756
838,0.014995668990882068,169,338,5.068536118918139,1876.85806049962,123.60806049962002,1.6746147915362926e-05,0.07447032207908282,0.0007252152499056197,0.9999997370313863
838,0.014995668990882068,170,340,5.098527456899903,1877.927460265737,124.67746026573695,1.674614796940519e-05,0.07447032231940941,0.0007252286986976343,0.9999997370216327
838,0.014995668990882068,171,342,5.128518794881667,1878.99686004262,125.74686004262003,1.674614778637018e-05,0.0744703215054505,0.0007252173550797435,0.99999973702986
838,0.014995668990882068,172,344,5.158510132863431,1880.0662598468662,126.81625984686616,1.674614786089513e-05,0.07447032183686386,0.0007252213281562933,0.9999997370269782
838,0.014995668990882068,173,346,5.188501470845195,1881.1356596067042,127.88565960670417,1.6746147745218056e-05,0.07447032132244652,0.0007252311439888046,0.9999997370198591
838,0.014995668990882068,174,348,5.2184928088269595,1882.2050593488084,128.9550593488084,1.6746147757463876e-05,0.07447032137690382,0.000725228618758849,0.9999997370216909
838,0.014995668990882068,175,350,5.248484146808724,1883.2744591383125,130.02445913831252,1.674614793957083e-05,0.07447032218673565,0.0007252277513485141,0.9999997370223195
838,0.014995668990882068,176,352,5.278475484790488,1884.343858935086,131.09385893508602,1.674614758528355e-05,0.07447032061121585,0.0007252303886362709,0.9999997370204075
838,0.014995668990882068,177,354,5.308466822772252,1885.41325872763,132.1632587276299,1.6746147783326946e-05,0.07447032149191721,0.0007252248728253729,0.9999997370244071
838,0.014995668990882068,178,356,5.3384581607540165,1886.482658515695,133.232658515695,1.6746147818229444e-05,0.07447032164712904,0.0007252120434449225,0.9999997370337113
838,0.014995668990882068,179,358,5.36844949873578,1887.552058294708,134.3020582947081,1.674614782127903e-05,0.07447032166069059,0.0007252213997094592,0.9999997370269258
838,0.014995668990882068,180,360,5.398440836717544,1888.6214580291562,135.3714580291562,1.674614790390405e-05,0.07447032202812505,0.0007252223208305378,0.9999997370262587
838,0.014995668990882068,181,362,5.428432174699308,1889.690857818926,136.4408578189259,1.674614793137437e-05,0.0744703221502859,0.0007252167836183599,0.9999997370302738
838,0.014995668990882068,182,364,5.4584235126810725,1890.7602576379188,137.5102576379188,1.674614762401643e-05,0.07447032078346143,0.0007252324463042319,0.9999997370189143
838,0.014995668990882068,183,366,5.488414850662837,1891.8296574308022,138.57965743080217,1.6746147674594018e-05,0.07447032100838057,0.0007252373900067924,0.9999997370153297
838,0.014995668990882068,184,368,5.518406188644601,1892.8990571967558,139.64905719675585,1.67461479563582e-05,0.07447032226138929,0.0007252261091642733,0.9999997370235106
838,0.014995668990882068,185,370,5.548397526626365,1893.9684569374729,140.71845693747287,1.6746147869620494e-05,0.07447032187566566,0.0007252215975174378,0.9999997370267827
838,0.014995668990882068,186,372,5.578388864608129,1895.0378567554237,141.78785675542372,1.6746147788541633e-05,0.07447032151510699,0.000725226606908476,0.9999997370231499
838,0.014995668990882068,187,374,5.608380202589894,1896.1072565304353,142.85725653043528,1.674614753436319e-05,0.07447032038477239,0.0007252201408732467,0.9999997370278388
838,0.014995668990882068,188,376,5.638371540571657,1897.1766563047013,143.92665630470128,1.6746148136437347e-05,0.07447032306220343,0.0007252170173469085,0.9999997370301043
1006,0.012491422081867964,652,1304,16.288814394755825,2227.6595716618317,123.4095716618317,1.83281326214888e-05,0.11746120507926416,0.003374331045539827,0.9999943069287921
1006,0.012491422081867964,653,1306,16.313797238919562,2230.482845220021,126.23284522002086,1.8328139745033743e-05,0.11746125073258797,0.0018855574338894985,0.9999982223350021
1006,0.012491422081867964,654,1308,16.338780083083297,2233.306121966347,129.05612196634684,1.8328141531399405e-05,0.11746126218103542,0.0018189976399077517,0.9999983456224247
1006,0.012491422081867964,655,1310,16.363762927247034,2236.1293993818363,131.87939938183627,1.832814195849323e-05,0.11746126491819127,0.0018022631626190937,0.9999983759224275
1006,0.012491422081867964,656,1312,16.38874577141077,2238.952676994448,134.7026769944482,1.832814156759702e-05,0.11746126241301844,0.0018016903747090141,0.9999983769545797
1006,0.012491422081867964,657,1314,16.413728615574506,2241.7759546028065,137.52595460280645,1.8328141848381976e-05,0.11746126421251106,0.0018016528478786108,0.9999983770221904
1006,0.012491422081867964,658,1316,16.43871145973824,2244.5992322059587,140.34923220595874,1.8328141756193814e-05,0.11746126362169622,0.001801651601117494,0.9999983770244371
1006,0.012491422081867964,659,1318,16.463694303901978,2247.422509804675,143.17250980467497,1.832814205052608e-05,0.11746126550801074,0.0018016400733791263,0.9999983770452064
1006,0.012491422081867964,660,1320,16.48867714806571,2250.2457874891807,145.99578748918066,1.832814203846609e-05,0.11746126543072076,0.001801642776068414,0.9999983770403366
1006,0.012491422081867964,661,1322,16.51365999222945,2253.0690650373353,148.81906503733535,1.8328141908490477e-05,0.11746126459773398,0.0018016675261609226,0.9999983769957451
1006,0.012491422081867964,662,1324,16.538642836393183,2255.8923426518436,151.6423426518436,1.8328141826408065e-05,0.1174612640716848,0.0018016473722690769,0.9999983770320559
1006,0.012491422081867964,663,1326,16.56362568055692,2258.7156202924552,154.46562029245524,1.8328141821605835e-05,0.11746126404090831,0.0018016526606856329,0.9999983770225284
1006,0.012491422081867964,664,1328,16.588608524720655,2261.538897993147,157.2888979931472,1.8328141845117545e-05,0.11746126419158999,0.0018016516132040433,0.999998377024415
1006,0.012491422081867964,665,1330,16.613591368884393,2264.362175617911,160.1121756179109,1.8328141628776792e-05,0.11746126280510692,0.0018016618363810417,0.9999983770059967
1006,0.012491422081867964,666,1332,16.638574213048127,2267.185453221977,162.9354532219768,1.8328142012800423e-05,0.11746126526623482,0.0018016441236033667,0.999998377037909
1006,0.012491422081867964,667,1334,16.663557057211865,2270.008730762815,165.75873076281505,1.8328142006217906e-05,0.11746126522404883,0.001801647892233132,0.9999983770311192
1006,0.012491422081867964,668,1336,16.6885399013756,2272.8320084505754,168.58200845057536,1.8328142320339292e-05,0.11746126723718772,0.001801636199217973,0.9999983770521859
