time,max_ahead_HP_over_h2
37.36,0.003760949962669077
37.38,0.006317023338259462
37.4,0.0025996142104108763
37.42,0.007274508192935323
37.44,0.002360111436862408
37.46,0.008064858360866343
37.480000000000004,0.002893416755259366
37.5,0.006830524257820477
37.519999999999996,0.002479537457108943
37.54,0.008179174773844543
37.56,0.005464060544672201
37.58,0.0072382743395480505
37.6,0.003815930880044397
37.620000000000005,0.0067620598242429135
37.64,0.003237768378758551
37.66,0.00774053699557328
37.68,0.004578737672376828
37.7,0.005837404189671023
37.72,0.004786533803228197
37.74,0.003428436494818624
37.76,0.0039122109906465
37.78,0.00451383123791583
37.8,0.004601395926739399
37.82,0.003500913784271831
37.84,0.0031582081322289427
37.86,0.0023527203221144224
37.88,0.0029091668750077762
37.9,0.0020320554449648545
37.92,0.0029089031113874015
37.94,0.0022343803798067097
37.96,0.001944515821558611
37.980000000000004,0.001852406323359899
38.0,0.0015973829287082456
38.019999999999996,0.0018583551390441422
38.04,0.0018470850663996243
38.06,0.0019386357795014456
38.08,0.0018562427929717366
38.1,0.0036820263486571944
38.120000000000005,0.002126509667432949
38.14,0.0042379810409863975
38.16,0.0019619679341109073
38.18,0.00341405680014608
38.2,0.002686620462038185
38.22,0.005581513988324075
38.24,0.003600037333592321
38.26,0.006927934144459068
38.28,0.002914963249517926
38.3,0.006657332012026583
38.32,0.0026355340146671105
38.34,0.007568706408415859
38.36,0.003501897058924521
38.38,0.008111135565124663
38.4,0.003782679648171652
38.42,0.007262861946184344
38.44,0.003770560166888279
38.46,0.007401687149749253
38.480000000000004,0.0036263908453038705
38.5,0.007721785152723976
38.519999999999996,0.005263743831113435
38.54,0.007236684180981598
38.56,0.005159361040116512
38.58,0.007229063783833847
38.6,0.0046654256724196754
38.620000000000005,0.005314938677604372
38.64,0.004117881627891403
38.66,0.0037253865631480306
38.68,0.0035327650052728557
38.7,0.0052247127161824175
38.72,0.004644748610723141
38.74,0.0031457757934531577
38.76,0.0027040121472266714
38.78,0.0023320102237094084
38.8,0.0023780436728772967
38.82,0.0030112390904269296
38.84,0.0025541473403962425
38.86,0.0022542620379942106
38.88,0.0018518865564791632
38.9,0.0021915938399503193
38.92,0.0020071139944031684
38.94,0.002513100692118898
38.96,0.0022485659420446546
38.980000000000004,0.0036868173875915793
39.0,0.001861464790646196
39.019999999999996,0.0029027312254205307
39.04,0.0022142053226774914
39.06,0.0033650407828956846
39.08,0.003067193280061052
39.1,0.005633645452368161
39.120000000000005,0.0035153373372396424
39.14,0.005225955369431508
39.16,0.0019066099169667567
39.18,0.005931785853017544
39.2,0.0028191190043905714
39.22,0.007615856677499045
39.24,0.0037598898546871064
39.26,0.00802490262557161
39.28,0.002990564130939986
39.3,0.006305684577963138
39.32,0.002609778039546781
39.34,0.006923203368873119
39.36,0.0034084168833177523
39.38,0.008487445504029703
39.4,0.00420259487141068
39.42,0.007220082932073693
39.44,0.005530277267608016
39.46,0.006470182174817474
39.480000000000004,0.005220642126042226
39.5,0.005324534216838467
39.519999999999996,0.0030024398802412436
39.54,0.005624190876007714
39.56,0.005125837883211609
39.58,0.0042115541267118825
39.6,0.004765688243552596
39.620000000000005,0.0034591568000767884
39.64,0.002962222523187614
39.66,0.002989425609179959
39.68,0.0033065944786027424
39.7,0.0031712560900590664
39.72,0.0033897672517423944
39.74,0.002249309793822644
39.76,0.0020412209317753577
39.78,0.002083320808698651
39.8,0.0020997456911973833
39.82,0.002679358256239779
39.84,0.002256213779881583
39.86,0.003136981663807128
39.88,0.0027936814786435316
39.9,0.0029916044408164794
39.92,0.002571554829087801
39.94,0.003627318346698134
39.96,0.002621575446858333
39.980000000000004,0.00555919483572896
40.0,0.0024779745988741313
40.019999999999996,0.005184414748086027
40.04,0.003445907265849668
40.06,0.005784482494475669
40.08,0.0032096042847821744
40.1,0.007272798796516552
40.120000000000005,0.002879427622047089
40.14,0.00806326149408619
40.16,0.0029089745879717303
40.18,0.006291443520484826
40.2,0.002652605761265136
40.22,0.007062306688747307
40.24,0.0032899237843431006
40.26,0.00919656125108314
40.28,0.003907008543036972
40.3,0.008067809029723138
40.32,0.004862358617729706
40.34,0.006614935925728934
40.36,0.005093854677325636
40.38,0.006317396087229627
40.4,0.0033963687641554666
40.42,0.005417781585959853
40.44,0.003426635166674391
40.46,0.005649305636065915
40.480000000000004,0.00514751883272188
40.5,0.003052724923687829
40.519999999999996,0.002798738310000031
40.54,0.004137722036244163
40.56,0.00396025133926608
40.58,0.003288095745550223
40.6,0.0031759499450957455
40.620000000000005,0.0023740619745272664
40.64,0.0022164730837928976
40.66,0.0023544079805732196
40.68,0.002210052524425409
40.7,0.002106864393496197
40.72,0.001964978268529512
40.74,0.0036168890026354946
40.76,0.0017968918489103983
40.78,0.0022186541385095654
40.8,0.0033247706451437144
40.82,0.0033297594895337515
40.84,0.0032300062167295207
40.86,0.0037990760155618628
40.88,0.0022075432756665904
40.9,0.005790565447191707
40.92,0.003590642830347662
40.94,0.0055763870365158055
40.96,0.0022047594066912715
40.980000000000004,0.0058963415455806426
41.0,0.004451714896740968
41.019999999999996,0.008942398490368474
41.04,0.0038231522197672615
41.06,0.005679868388198311
41.08,0.0020335862847919053
41.1,0.006272145844233314
41.120000000000005,0.004635966710426954
41.14,0.008634922640850138
41.16,0.003688002443592056
41.18,0.008470771216668926
41.2,0.006175129923215955
41.22,0.00739536294668108
41.24,0.005030192461165634
41.260000000000005,0.005337246117143975
41.28,0.0034569353487506164
41.3,0.007562524347762361
41.32,0.005381411643153417
41.34,0.004304929922022245
41.36,0.003962417094296218
41.379999999999995,0.005395057257734015
41.4,0.004055630709553759
41.42,0.004120655126109526
41.44,0.004135941420534547
41.46,0.0027127082417219236
41.480000000000004,0.0043566540580993445
41.5,0.0022973498337141504
41.519999999999996,0.002680940834628572
41.54,0.001862208663398943
41.56,0.002127132277590292
41.58,0.0025633171477471173
41.6,0.00194043538434047
41.620000000000005,0.0028806507594416448
41.64,0.00248530900458291
41.66,0.002557123153310435
41.68,0.0022158786385486897
41.7,0.002130782650994662
41.72,0.002964727715053487
41.74,0.00396166110204797
41.760000000000005,0.0021956036343639615
41.78,0.005755027908877429
41.8,0.002074520856776448
41.82,0.005941046463562333
41.84,0.0038756697287703357
41.86,0.0059801476970346625
41.879999999999995,0.00328982991307348
41.9,0.0070046494746781405
41.92,0.0036368505750203504
41.94,0.006010101464011894
41.96,0.00267939190390864
41.980000000000004,0.006971694519925768
42.0,0.003563078635957223
42.019999999999996,0.008946751860374977
42.04,0.0031220953105358224
42.06,0.008309343231315571
42.08,0.004022288836795318
42.1,0.0065477683934562995
42.120000000000005,0.005065966192884965
42.14,0.006081728012150957
42.16,0.00399652495897741
42.18,0.00675423707056101
42.2,0.0035683206645676312
42.22,0.005966202684448104
42.24,0.004084305296643896
42.260000000000005,0.004835120114732146
42.28,0.004841574848080716
42.3,0.005131312203248057
42.32,0.004089378291289995
42.34,0.003637303944788556
42.36,0.0034720797787903403
42.379999999999995,0.001960451190996262
42.400000000000006,0.002551898368353949
42.42,0.002470909109505467
42.44,0.002009302961191794
42.46,0.0027122392742834848
42.480000000000004,0.0025857863501140025
42.5,0.00229292550248635
42.519999999999996,0.0025171194165164953
42.54,0.0023737414099598542
42.56,0.002218120334028882
42.58,0.0022258262594234144
42.6,0.0022623506489937682
42.620000000000005,0.002816414851655191
42.64,0.0020328472693813353
42.66,0.003966496565917605
42.68,0.0024397427438134383
42.7,0.005599496144319339
42.72,0.0031046075646727093
42.74,0.0054874332819226605
42.760000000000005,0.00278549618634494
42.78,0.00585362117127553
42.8,0.002321277905176302
42.82,0.005633803547909896
42.84,0.0036427154692977573
42.86,0.006969946007206537
42.879999999999995,0.004348885497636099
42.900000000000006,0.009485077075801174
42.92,0.004367089671082586
42.94,0.008448002124571148
42.96,0.00382365852892416
42.980000000000004,0.006603628899051622
43.0,0.004267305983934163
43.019999999999996,0.007169973566057208
43.04,0.005284329534267607
43.06,0.007277888579121139
43.08,0.004268510581737765
43.1,0.005327181307288177
43.120000000000005,0.003190558780285934
43.14,0.006411090630738663
43.16,0.005239727059177891
43.18,0.006032634626705783
43.2,0.005350010372344021
43.22,0.003665792315551483
43.24,0.003621719846343854
43.260000000000005,0.0020513738844183233
43.28,0.0021132066226461407
43.3,0.0024857240709283152
43.32,0.002140210877706251
43.34,0.0038746037186378744
43.36,0.002337547936854687
43.379999999999995,0.001989130076494499
43.400000000000006,0.0028304776073152316
43.42,0.002035169029190041
43.44,0.0023764065707372675
43.46,0.002973903184787842
43.480000000000004,0.0027885462131381766
43.5,0.002555058700351057
43.519999999999996,0.002428229526078635
43.54,0.0028649594131177473
43.56,0.00335666118077649
43.58,0.006441980456591403
43.6,0.0028984877832219573
43.620000000000005,0.00568621519676465
43.64,0.0027782811284190172
43.66,0.004354750739223863
43.68,0.002353529103872524
43.7,0.005738266141300347
43.72,0.004113957642731224
43.74,0.007518515574985305
43.760000000000005,0.003632676773122764
43.78,0.007590051382961405
43.8,0.0040083062601813935
43.82,0.007334950369897687
43.84,0.0033886807224050002
43.86,0.00803135826542116
43.879999999999995,0.0030617710966778016
43.900000000000006,0.006930564071137878
43.92,0.004064504783712704
43.94,0.006457652243950208
43.96,0.004657443455330829
43.980000000000004,0.0066364509371120975
44.0,0.0036051100117861245
44.019999999999996,0.005970610981333931
44.04,0.0037990110294734937
44.06,0.006144780340904915
44.08,0.005808957390677024
44.1,0.0038844194786026927
44.120000000000005,0.004238142665402485
44.14,0.0020084794503762923
44.16,0.0021114709535940174
44.18,0.003417456264220236
44.2,0.0026824863144307835
44.22,0.0034572069351283758
44.24,0.0032293892537187366
44.260000000000005,0.0024079549274932392
44.28,0.002106350731503546
44.3,0.0020139504674715437
44.32,0.002322445204175828
44.34,0.0029335947639397278
44.36,0.0024243382604021203
44.379999999999995,0.0022261207294418345
44.400000000000006,0.0022329698925452625
44.42,0.002210565419332517
44.44,0.0031183758221055035
44.46,0.006629767952035012
44.480000000000004,0.0032623904793237786
44.5,0.004641532162179994
44.519999999999996,0.002567532757625809
44.54,0.004838511219897743
44.56,0.0028678107844908344
44.58,0.006232298055666947
44.6,0.002682127323718651
44.620000000000005,0.006873821983630814
44.64,0.0038809813313736034
44.66,0.009007608009397462
44.68,0.003725384223917218
44.7,0.006639937692289804
44.72,0.004536541204159038
44.74,0.007564479324132789
44.760000000000005,0.002805387745713609
44.78,0.008032355052937968
44.8,0.003030964857177407
44.82,0.006211249475062721
44.84,0.005781775650618201
44.86,0.00753735808771528
44.879999999999995,0.003928862865505266
44.900000000000006,0.0064627189958663695
44.92,0.0034615625735035563
44.94,0.006976819312732902
44.96,0.006619936614905487
44.980000000000004,0.005436667486517076
45.0,0.0038374884616853046
45.019999999999996,0.0025616800486896654
45.04,0.0017487839427406358
45.06,0.004886470705736174
45.08,0.004227512519817577
45.1,0.0028023904048971567
45.120000000000005,0.0021553934455267186
45.14,0.003901970902615911
45.16,0.0026841250954004955
