label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
c0_equal_c,1.86,1860,1.0,abs,0.02,20.0,0.001,0.0,0.00044326619612222127,,,,
c0_equal_c,1.8800000000000001,1880,1.0,abs,0.02,20.0,0.001,0.0,0.0005499277048666594,,,,
c0_equal_c,1.9000000000000001,1900,1.0,abs,0.02,20.0,0.001,0.0,0.0006384639469334386,,,,
c0_equal_c,1.92,1920,1.0,abs,0.02,20.0,0.001,0.0,0.00047600107890313797,,,,
c0_equal_c,1.94,1940,1.0,abs,0.02,20.0,0.001,0.0,0.0006247801911469796,,,,
c0_equal_c,1.96,1960,1.0,abs,0.02,20.0,0.001,0.0,0.0004139328845404601,,,,
c0_equal_c,1.98,1980,1.0,abs,0.02,20.0,0.001,0.0,0.00037930418294298955,,,,
c0_equal_c,2.0,2000,1.0,abs,0.02,20.0,0.001,0.0,0.0008671581708891076,,,,
c0_equal_c,2.02,2020,1.0,abs,0.02,20.0,0.001,0.0,0.0005121990386490107,,,,
c0_equal_c,2.04,2040,1.0,abs,0.02,20.0,0.001,0.0,0.0003396983281374771,,,,
c0_equal_c,2.06,2060,1.0,abs,0.02,20.0,0.001,0.0,0.0006482015648777438,,,,
c0_equal_c,2.08,2080,1.0,abs,0.02,20.0,0.001,0.0,0.0004846071269148662,,,,
c0_equal_c,2.1,2100,1.0,abs,0.02,20.0,0.001,0.0,0.00035656789641973663,,,,
c0_equal_c,2.12,2120,1.0,abs,0.02,20.0,0.001,0.0,0.0006141062753154567,,,,
c0_equal_c,2.14,2140,1.0,abs,0.02,20.0,0.001,0.0,0.00031702911573736514,,,,
c0_equal_c,2.16,2160,1.0,abs,0.02,20.0,0.001,0.0,0.0004550941628890539,,,,
c0_equal_c,2.18,2180,1.0,abs,0.02,20.0,0.001,0.0,0.0004994017142017839,,,,
c0_equal_c,2.2,2200,1.0,abs,0.02,20.0,0.001,0.0,0.000609195271980124,,,,
c0_equal_c,2.22,2220,1.0,abs,0.02,20.0,0.001,0.0,0.00047380202043424794,,,,
c0_equal_c,2.24,2240,1.0,abs,0.02,20.0,0.001,0.0,0.0006426470305469735,,,,
c0_equal_c,2.2600000000000002,2260,1.0,abs,0.02,20.0,0.001,0.0,0.0006460975018085664,,,,
c0_equal_c,2.2800000000000002,2280,1.0,abs,0.02,20.0,0.001,0.0,0.0005777081786557778,,,,
c0_equal_c,2.3000000000000003,2300,1.0,abs,0.02,20.0,0.001,0.0,0.0006708250717728956,,,,
c0_equal_c,2.32,2320,1.0,abs,0.02,20.0,0.001,0.0,0.00031439190630436046,,,,
c0_equal_c,2.34,2340,1.0,abs,0.02,20.0,0.001,0.0,0.0006179643988911148,,,,
c0_equal_c,2.36,2360,1.0,abs,0.02,20.0,0.001,0.0,0.0006104658906468566,,,,
c0_equal_c,2.38,2380,1.0,abs,0.02,20.0,0.001,0.0,0.00032357987604311983,,,,
c0_equal_c,2.4,2400,1.0,abs,0.02,20.0,0.001,0.0,0.0005775829296692369,,,,
c0_equal_c,2.42,2420,1.0,abs,0.02,20.0,0.001,0.0,0.0009081125429001434,,,,
c0_equal_c,2.44,2440,1.0,abs,0.02,20.0,0.001,0.0,0.00038859400899152435,,,,
c0_equal_c,2.46,2460,1.0,abs,0.02,20.0,0.001,0.0,0.0006389299345975713,,,,
c0_equal_c,2.48,2480,1.0,abs,0.02,20.0,0.001,0.0,0.00044412566995494744,,,,
c0_equal_c,2.5,2500,1.0,abs,0.02,20.0,0.001,0.0,0.0003578787112245383,,,,
c0_equal_c,2.52,2520,1.0,abs,0.02,20.0,0.001,0.0,0.0007285363934099356,,,,
c0_equal_c,2.54,2540,1.0,abs,0.02,20.0,0.001,0.0,0.0006405656761819039,,,,
c0_equal_c,2.56,2560,1.0,abs,0.02,20.0,0.001,0.0,0.0005143862253064432,,,,
c0_equal_c,2.58,2580,1.0,abs,0.02,20.0,0.001,0.0,0.0004575486579984964,,,,
c0_equal_c,2.6,2600,1.0,abs,0.02,20.0,0.001,0.0,0.0006643831745731052,,,,
c0_equal_c,2.62,2620,1.0,abs,0.02,20.0,0.001,0.0,0.00037162198522260916,,,,
c0_equal_c,2.64,2640,1.0,abs,0.02,20.0,0.001,0.0,0.0004910306772685606,,,,
c0_equal_c,2.66,2660,1.0,abs,0.02,20.0,0.001,0.0,0.0006435773461389089,,,,
c0_equal_c,2.68,2680,1.0,abs,0.02,20.0,0.001,0.0,0.0005850481025370088,,,,
c0_equal_c,2.7,2700,1.0,abs,0.02,20.0,0.001,0.0,0.0005610026243955831,,,,
c0_equal_c,2.72,2720,1.0,abs,0.02,20.0,0.001,0.0,0.0003711090917880227,,,,
c0_equal_c,2.74,2740,1.0,abs,0.02,20.0,0.001,0.0,0.0003445676298912477,,,,
c0_equal_c,2.7600000000000002,2760,1.0,abs,0.02,20.0,0.001,0.0,0.0007696109206804039,,,,
c0_equal_c,2.7800000000000002,2780,1.0,abs,0.02,20.0,0.001,0.0,0.00037207053183331134,,,,
c0_equal_c,2.8000000000000003,2800,1.0,abs,0.02,20.0,0.001,0.0,0.00043053556715329244,,,,
c0_equal_c,2.82,2820,1.0,abs,0.02,20.0,0.001,0.0,0.0005175342626333629,,,,
c0_equal_c,2.84,2840,1.0,abs,0.02,20.0,0.001,0.0,0.0003446286228865641,,,,
c0_equal_c,2.86,2860,1.0,abs,0.02,20.0,0.001,0.0,0.0004175428404945584,,,,
c0_equal_c,2.88,2880,1.0,abs,0.02,20.0,0.001,0.0,0.0006020739395498037,,,,
c0_equal_c,2.9,2900,1.0,abs,0.02,20.0,0.001,0.0,0.0003771782423024516,,,,
c0_equal_c,2.92,2920,1.0,abs,0.02,20.0,0.001,0.0,0.0005377900111775858,,,,
c0_equal_c,2.94,2940,1.0,abs,0.02,20.0,0.001,0.0,0.0005514421091786356,,,,
c0_equal_c,2.96,2960,1.0,abs,0.02,20.0,0.001,0.0,0.0005608090574774542,,,,
c0_equal_c,2.98,2980,1.0,abs,0.02,20.0,0.001,0.0,0.0006232643781965535,,,,
c0_equal_c,3.0,3000,1.0,abs,0.02,20.0,0.001,0.0,0.0007287038246847115,,,,
c0_equal_c,3.02,3020,1.0,abs,0.02,20.0,0.001,0.0,0.00047656345861803466,,,,
c0_equal_c,3.04,3040,1.0,abs,0.02,20.0,0.001,0.0,0.0004964321970039872,,,,
c0_equal_c,3.06,3060,1.0,abs,0.02,20.0,0.001,0.0,0.0007735314910188824,,,,
c0_equal_c,3.08,3080,1.0,abs,0.02,20.0,0.001,0.0,0.00046333998341027905,,,,
c0_equal_c,3.1,3100,1.0,abs,0.02,20.0,0.001,0.0,0.0005015167358480421,,,,
c0_equal_c,3.12,3120,1.0,abs,0.02,20.0,0.001,0.0,0.0005358153952023918,,,,
c0_equal_c,3.14,3140,1.0,abs,0.02,20.0,0.001,0.0,0.0005245708049398959,,,,
c0_equal_c,3.16,3160,1.0,abs,0.02,20.0,0.001,0.0,0.0006315608575757288,,,,
c0_equal_c,3.18,3180,1.0,abs,0.02,20.0,0.001,0.0,0.0006628608815700807,,,,
c0_equal_c,3.2,3200,1.0,abs,0.02,20.0,0.001,0.0,0.00036337781760790403,,,,
c0_equal_c,3.22,3220,1.0,abs,0.02,20.0,0.001,0.0,0.00043744211097460073,,,,
c0_equal_c,3.24,3240,1.0,abs,0.02,20.0,0.001,0.0,0.0005215877519016664,,,,
c0_equal_c,3.2600000000000002,3260,1.0,abs,0.02,20.0,0.001,0.0,0.0005223169255362382,,,,
c0_equal_c,3.2800000000000002,3280,1.0,abs,0.02,20.0,0.001,0.0,0.0006233582099852634,,,,
c0_equal_c,3.3000000000000003,3300,1.0,abs,0.02,20.0,0.001,0.0,0.00044569231197631834,,,,
c0_equal_c,3.3200000000000003,3320,1.0,abs,0.02,20.0,0.001,0.0,0.0006271465995834782,,,,
c0_equal_c,3.34,3340,1.0,abs,0.02,20.0,0.001,0.0,0.0004137928937504478,,,,
c0_equal_c,3.36,3360,1.0,abs,0.02,20.0,0.001,0.0,0.0006391754124174742,,,,
c0_equal_c,3.38,3380,1.0,abs,0.02,20.0,0.001,0.0,0.000305576214917705,,,,
c0_equal_c,3.4,3400,1.0,abs,0.02,20.0,0.001,0.0,0.0006851769235050199,,,,
c0_equal_c,3.42,3420,1.0,abs,0.02,20.0,0.001,0.0,0.0006800360984083789,,,,
c0_equal_c,3.44,3440,1.0,abs,0.02,20.0,0.001,0.0,0.00030679268783619784,,,,
c0_equal_c,3.46,3460,1.0,abs,0.02,20.0,0.001,0.0,0.00046788004609626466,,,,
c0_equal_c,3.48,3480,1.0,abs,0.02,20.0,0.001,0.0,0.00041845944338844503,,,,
c0_equal_c,3.5,3500,1.0,abs,0.02,20.0,0.001,0.0,0.00037498635142018067,,,,
c0_equal_c,3.52,3520,1.0,abs,0.02,20.0,0.001,0.0,0.0006074870108460168,,,,
c0_equal_c,3.54,3540,1.0,abs,0.02,20.0,0.001,0.0,0.00045559254229255374,,,,
c0_equal_c,3.56,3560,1.0,abs,0.02,20.0,0.001,0.0,0.0004033898804319873,,,,
c0_equal_c,3.58,3580,1.0,abs,0.02,20.0,0.001,0.0,0.0004996650493624214,,,,
c0_equal_c,3.6,3600,1.0,abs,0.02,20.0,0.001,0.0,0.0004064049912651785,,,,
c0_equal_c,3.62,3620,1.0,abs,0.02,20.0,0.001,0.0,0.0004733097708069495,,,,
c0_equal_c,3.64,3640,1.0,abs,0.02,20.0,0.001,0.0,0.0006072718991682351,,,,
c0_equal_c,3.66,3660,1.0,abs,0.02,20.0,0.001,0.0,0.0007288815605474528,,,,
c0_equal_c,3.68,3680,1.0,abs,0.02,20.0,0.001,0.0,0.0005359605090697483,,,,
c0_equal_c,3.7,3700,1.0,abs,0.02,20.0,0.001,0.0,0.0006780150289056473,,,,
c0_equal_c,3.72,3720,1.0,abs,0.02,20.0,0.001,0.0,0.0005329745509315291,,,,
c0_equal_c,3.74,3740,1.0,abs,0.02,20.0,0.001,0.0,0.0004064088448815073,,,,
c0_equal_c,3.7600000000000002,3760,1.0,abs,0.02,20.0,0.001,0.0,0.0007528883208289271,,,,
c0_equal_c,3.7800000000000002,3780,1.0,abs,0.02,20.0,0.001,0.0,0.00043169788852436393,,,,
