label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
baseline,2.98,2980,0.0,abs,0.02,20.0,0.001,1.0,0.12285264969172505,0.7823253262230253,0.6228700377687442,0.08537678131701165,3.4317212812793514
baseline,3.0,3000,0.0,abs,0.02,20.0,0.001,1.0,0.10534088007525169,0.8711384410329565,0.4910374899686074,0.062307055188116994,3.4395421061618094
baseline,3.02,3020,0.0,abs,0.02,20.0,0.001,1.0,0.11462406240897681,0.8845286312314207,0.4664859060377594,0.055240109393387624,3.3469954160439404
baseline,3.04,3040,0.0,abs,0.02,20.0,0.001,1.0,0.11869542477652692,0.7854630352636183,0.6189085717894557,0.0712357036010789,3.375000281163544
baseline,3.06,3060,0.0,abs,0.02,20.0,0.001,1.0,0.11133476749614248,0.7060896764495224,0.7081224250166133,0.0936278724134889,3.393267311759672
baseline,3.08,3080,0.0,abs,0.02,20.0,0.001,1.0,0.11980474170417427,0.7150802365244604,0.6990423845033444,0.09787861843416235,3.420989471014426
baseline,3.1,3100,0.0,abs,0.02,20.0,0.001,1.0,0.10791459317593534,0.833920648849993,0.5518843641756912,0.06514451511562078,3.4336417701618274
baseline,3.12,3120,0.0,abs,0.02,20.0,0.001,1.0,0.10854399849066741,0.9178733915642302,0.3968733262117488,0.06263188239356769,1.6082914672192867
baseline,3.14,3140,0.0,abs,0.02,20.0,0.001,1.0,0.11018558859487966,0.9176960204116541,0.3972832920229759,0.05903413130813819,1.6184530996848494
baseline,3.16,3160,0.0,abs,0.02,20.0,0.001,1.0,0.10021981374408148,0.8393444517640681,0.5435999368035981,0.06505010302575426,3.411646302517573
baseline,3.18,3180,0.0,abs,0.02,20.0,0.001,1.0,0.11801613521024626,0.8257549728864111,0.5640290105600623,0.07504377579889965,3.421597052875743
baseline,3.2,3200,0.0,abs,0.02,20.0,0.001,1.0,0.11412374764048264,0.8812120410091734,0.4727212061886446,0.06397369000943319,3.429192656595017
baseline,3.22,3220,0.0,abs,0.02,20.0,0.001,1.0,0.11053026824827554,0.8761883900978893,0.4819687801690781,0.0695192934015986,3.44264943482602
baseline,3.24,3240,0.0,abs,0.02,20.0,0.001,1.0,0.10159909823742662,0.9057971478413602,0.4237116082460532,0.06521272208795972,1.565616589463941
baseline,3.2600000000000002,3260,0.0,abs,0.02,20.0,0.001,1.0,0.11022817308698792,0.8332922356375387,0.5528327505007213,0.06913677232575491,3.3615756627851248
baseline,3.2800000000000002,3280,0.0,abs,0.02,20.0,0.001,1.0,0.11661791599312268,0.7761641477621135,0.6305308999000067,0.09001064595690386,3.385071932405948
baseline,3.3000000000000003,3300,0.0,abs,0.02,20.0,0.001,1.0,0.11606699228900305,0.7735157417664221,0.6337770879730051,0.0956014306026683,3.414392814074544
baseline,3.3200000000000003,3320,0.0,abs,0.02,20.0,0.001,1.0,0.12391712462257162,0.7993162996636062,0.6009105200377838,0.09258227920884293,3.436658391957044
baseline,3.34,3340,0.0,abs,0.02,20.0,0.001,1.0,0.09932680194527914,0.8960384368462737,0.4439764855193191,0.05447032133565682,3.262144973483581
