ratio,epsilon,cell,time,hp_ahead_max,hp_edge
1.0,0.190972,0,0.0,0.0014870348842426439,0.0026995429392466025
1.0,0.190972,5,0.1,0.0012081353089750883,0.0010187952004531125
1.0,0.190972,10,0.2,0.00149041866922774,0.0013846721955150423
1.0,0.190972,15,0.3,0.0017457458154568396,0.001675585585688059
1.0,0.190972,20,0.4,0.0009573595193639396,0.0007982196953154894
1.0,0.190972,25,0.5,0.001632661389601343,0.0009003260563497093
1.0,0.190972,30,0.6,0.0008866198972565403,0.0013348622908365788
1.0,0.190972,35,0.7000000000000001,0.0007513328356120063,0.0007180002151866518
1.0,0.190972,40,0.8,0.0012461262862125731,0.00035371506968723086
1.0,0.190972,45,0.9,0.0010512476450683667,0.0015004942855644072
1.0,0.190972,50,1.0,0.0006899439990284211,0.0005365206027775297
1.0,0.190972,55,1.1,0.0011940169311689226,0.00024306276220846266
1.0,0.190972,60,1.2,0.0006139000415970924,0.0011761396925910562
1.0,0.190972,65,1.3,0.0005704623538544626,0.0006504108068250783
1.0,0.190972,70,1.4000000000000001,0.0010322651280052788,0.0009479982038171509
1.0,0.190972,75,1.5,0.0004971746516329917,0.0005130671615335523
1.0,0.190972,80,1.6,0.0006906232577421529,0.0008002564503504576
1.0,0.190972,85,1.7,0.0011135840128508655,0.0006648841923012012
1.0,0.190972,90,1.8,0.0005571305902902552,0.0007729052917080822
1.0,0.190972,95,1.9000000000000001,0.0003698086353863476,0.0006835934914254103
1.0,0.190972,100,2.0,0.0007437134684931808,0.0009617834855116341
1.0,0.190972,105,2.1,0.0006966476896276154,0.0002878280535199516
1.0,0.190972,110,2.2,0.00042125928817686144,0.00035305485211891004
1.0,0.190972,115,2.3000000000000003,0.0011047540303668136,0.0009935949576431165
1.0,0.190972,120,2.4,0.0007437247261555868,0.00025471158135762
1.0,0.190972,125,2.5,0.000604804452038666,0.0005959647225032361
1.0,0.190972,130,2.6,0.0006176446621662453,0.0009718239254750613
1.0,0.190972,135,2.7,0.0006705333799298095,0.0005835060247139613
1.0,0.190972,140,2.8000000000000003,0.0006633862951681461,0.00024692850519568264
1.0,0.190972,145,2.9,0.0005139777355199981,0.0006553242264229447
1.0,0.190972,150,3.0,0.0009678703363045089,0.0006446668865762666
1.0,0.190972,155,3.1,0.0007973522556129992,0.0002315488281126741
1.0,0.190972,160,3.2,0.0003731843435892525,0.0008934061530213838
1.0,0.190972,165,3.3000000000000003,0.0005455290386836967,0.0008212149853589268
1.0,0.190972,170,3.4,0.0007702152956083234,0.0005529386983555887
1.0,0.190972,175,3.5,0.0003677533597299174,0.0002584451723066474
1.0,0.190972,180,3.6,0.0005992769571775802,0.0006316326816587209
1.0,0.190972,185,3.7,0.0010804049703602011,0.0005715178494589222
1.0,0.190972,190,3.8000000000000003,0.0005145079284691479,0.00037729726316903384
1.0,0.190972,195,3.9,0.00036876660205645414,0.0008805588663128234
1.0,0.190972,200,4.0,0.0006983386353777214,0.0008298510033535227
1.0,0.190972,205,4.1,0.0006705191983644797,0.0002993121174055587
1.0,0.190972,210,4.2,0.0003483591926212595,0.00035282942385366276
1.0,0.190972,215,4.3,0.0008524419790637907,0.0007238678665067585
1.0,0.190972,220,4.4,0.0009470110436312641,0.00035187563852058024
1.0,0.190972,225,4.5,0.0004909069913262395,0.0005342231597944334
1.0,0.190972,230,4.6000000000000005,0.0005122044254454075,0.0010088101340023224
1.0,0.190972,235,4.7,0.0006466109806842369,0.0006841281028104459
1.0,0.190972,240,4.8,0.0005726708986996108,0.00019095041426988408
1.0,0.190972,245,4.9,0.00048315943629436895,0.0005137216453417793
1.0,0.190972,250,5.0,0.0009296158259492256,0.0006188194160622777
1.0,0.190972,255,5.1000000000000005,0.0008650853128775623,0.0002633187671682058
1.0,0.190972,260,5.2,0.00042379252609648797,0.0007705427833144568
1.0,0.190972,265,5.3,0.000590830719432516,0.0009692941881104905
1.0,0.190972,270,5.4,0.0006670318951343222,0.0005548370315170925
1.0,0.190972,275,5.5,0.00041810820079230226,0.0002705628591005714
1.0,0.190972,280,5.6000000000000005,0.0005770281882738101,0.0005902930874577212
1.0,0.190972,285,5.7,0.0010052128309185784,0.0005388120049620197
1.0,0.190972,290,5.8,0.000666819063080353,0.00020837658946983218
1.0,0.190972,295,5.9,0.0004142574911905955,0.0008891071833977565
1.0,0.190972,300,6.0,0.0006657029593884727,0.0009293495339442279
