time,X_cells_unwrapped,A_over_h2,relL2
0.0,400.0,0.1,0.0
0.01,401.1260144309473,0.10002078575951222,0.005605919221121665
0.02,402.2525999478691,0.10007790538070775,0.010993628011564099
0.03,403.38039462877157,0.1001580362785173,0.015967785429119016
0.04,404.5100008527926,0.10024532574325323,0.0203775924075226
0.05,405.6418492394203,0.10032671177376773,0.024133197432435624
0.06,406.7760733027577,0.10039463240455604,0.02720610273028062
0.07,407.9124857644121,0.10044686735406282,0.029621847564784667
0.08,409.0507255847263,0.10048470816898357,0.03144981263161549
0.09,410.1903684333273,0.10051096603982633,0.03278631750087965
0.1,411.33102607040445,0.10052863431884082,0.03373512269528206
0.11,412.47238695456,0.10054026201759676,0.03439223834580387
0.12,413.6142205204216,0.10054779083634098,0.03483812700643711
0.13,414.7563648419428,0.10055260697190795,0.035135712769171996
0.14,415.89871018523235,0.10055565958695566,0.03533170778558965
0.15,417.0411840096686,0.10055758065295353,0.03545946990240081
0.16,418.1837392064718,0.10055878278196846,0.03554212979427302
0.17,419.3263455749693,0.10055953162079222,0.03559537110956019
0.18,420.46898394231755,0.10055999639910368,0.03562963740368388
0.19,421.6116422302454,0.10056028402383954,0.035651779479356806
0.2,422.7543128754379,0.10056046159239018,0.03566623775577993
0.21,423.8969911642151,0.10056057100098079,0.03567586240152135
0.22,425.0396741698413,0.10056063830440802,0.03568246760475212
0.23,426.1823600806663,0.10056067965186798,0.03568719741844948
0.24,427.32504777807054,0.10056070502575447,0.03569075873301632
0.25,428.4677365727463,0.10056072058299124,0.035693554998676894
0.26,429.6104260406282,0.10056073011427398,0.03569575481141176
0.27,430.7531159211799,0.10056073595004714,0.03569711305526742
0.28,431.8958060545117,0.10056073952127983,0.035698700458515364
0.29,433.0384963425901,0.1005607417057547,0.03569194056173319
0.3,434.18118672535337,0.10056074304147322,0.03563640343890796
0.31,435.3238771660269,0.10056074385795456,0.035430949270555345
0.32,436.46656764210616,0.10056074435690857,0.03493246145912529
0.33,437.60925813982595,0.10056074466174945,0.03404552570974007
0.34,438.7519486507694,0.10056074484795742,0.031181329171313582
0.35000000000000003,439.89463916979173,0.10056074496168041,0.029815709747920804
0.36,441.0373296937486,0.10056074503112514,0.028679387772770362
0.37,442.1800202207188,0.10056074507352668,0.027837725072907604
0.38,443.32271074952894,0.10056074509941308,0.02727251020169106
0.39,444.46540127946224,0.1005607451152139,0.026922256031095403
0.4,445.6080918100814,0.10056074512485577,0.02671870076598075
0.41000000000000003,446.7507823411194,0.10056074513073733,0.026539119650514666
0.42,447.8934728724132,0.10056074513432439,0.026511805163986595
0.43,449.0361634038632,0.10056074513651232,0.026498131269142793
0.44,450.17885393540837,0.10056074513784714,0.02649140705025355
0.45,451.32154446701134,0.10056074513866108,0.02648814740429334
0.46,452.4642349986495,0.10056074513915571,0.02648658563048812
0.47000000000000003,453.60692553030924,0.10056074513945418,0.026485844589295014
0.48,454.74961606198235,0.10056074513963263,0.02648531224293149
0.49,455.8923065936638,0.10056074513973878,0.026485247557136507
0.5,457.03499712535034,0.10056074513980215,0.026485217763725682
0.51,458.17768765703977,0.10056074513984053,0.026485204105216313
0.52,459.3203781887308,0.10056074513986338,0.02648519786985806
0.53,460.46306872042265,0.10056074513987556,0.026485195034163606
0.54,461.6057592521151,0.10056074513988,0.026485193749099818
0.55,462.7484497838081,0.10056074513987953,0.026485192871953434
0.56,463.8911403155016,0.10056074513987708,0.026485192773878185
0.5700000000000001,465.0338308471954,0.10056074513987495,0.026485192730078242
0.58,466.1765213788892,0.10056074513987431,0.02648519271054068
0.59,467.3192119105828,0.1005607451398744,0.02648519270183188
0.6,468.46190244227614,0.10056074513987402,0.02648519269797539
0.61,469.6045929739694,0.10056074513987243,0.026485192696312578
0.62,470.7472835056627,0.10056074513987005,0.026485192695246643
0.63,471.8899740373563,0.10056074513986854,0.026485192695191194
0.64,473.03266456905,0.10056074513986923,0.02648519269514077
0.65,474.17535510074356,0.10056074513987255,0.02648519269504644
0.66,475.31804563243685,0.10056074513987732,0.026485192694923814
0.67,476.4607361641298,0.10056074513988188,0.026485192694817413
0.68,477.60342669582263,0.10056074513988507,0.02648519269475785
0.6900000000000001,478.7461172275155,0.10056074513988712,0.02648519269473447
0.7000000000000001,479.8888077592087,0.10056074513988947,0.02648519269470447
0.71,481.03149829090194,0.1005607451398935,0.026485192694621892
0.72,482.17418882259506,0.10056074513989957,0.026485192694475558
0.73,483.3168793542879,0.10056074513990663,0.026485192694297357
0.74,484.45956988598044,0.10056074513991307,0.026485192694139213
0.75,485.6022604176728,0.10056074513991779,0.026485192694035004
0.76,486.7449509493654,0.100560745139921,0.026485192693976208
0.77,487.88764148105815,0.10056074513992425,0.026485192693918694
0.78,489.0303320127511,0.1005607451399288,0.026485192693817432
0.79,490.17302254444394,0.10056074513993507,0.02648519269366019
0.8,491.3157130761366,0.1005607451399421,0.02648519269347827
0.81,492.4584036078289,0.10056074513994824,0.02648519269332309
0.8200000000000001,493.60109413952125,0.10056074513995242,0.026485192693228434
0.8300000000000001,494.74378467121375,0.10056074513995486,0.026485192693186
0.84,495.8864752029065,0.10056074513995698,0.026485192693151204
0.85,497.02916573459953,0.10056074513996022,0.026485192693078523
0.86,498.1718562662925,0.100560745139965,0.026485192692955007
0.87,499.31454679798526,0.10056074513997035,0.02648519269281101
0.88,500.45723732967787,0.10056074513997464,0.026485192692697716
0.89,501.5999278613704,0.10056074513997681,0.026485192692648978
0.9,502.7426183930632,0.10056074513997712,0.026485192692655975
0.91,503.8853089247563,0.10056074513997697,0.026485192692674596
0.92,505.0279994564497,0.10056074513997784,0.02648519269265839
0.93,506.1706899881431,0.10056074513998012,0.026485192692593727
0.9400000000000001,507.31338051983636,0.10056074513998292,0.02648519269251055
0.9500000000000001,508.45607105152936,0.10056074513998463,0.0264851926924596
0.96,509.59876158322237,0.1005607451399841,0.02648519269247446
0.97,510.74145211491566,0.1005607451399817,0.026485192692546452
0.98,511.88414264660923,0.1005607451399788,0.0264851926926309
0.99,513.026833178303,0.1005607451399769,0.026485192692681014
1.0,514.169523709997,0.10056074513997644,0.026485192692682426
1.01,515.3122142416905,0.1005607451399765,0.02648519269266448
1.02,516.454904773384,0.1005607451399755,0.02648519269267723
1.03,517.5975953050773,0.10056074513997242,0.02648519269275456
1.04,518.740285836771,0.10056074513996736,0.02648519269288775
1.05,519.8829763684648,0.10056074513996197,0.026485192693031772
1.06,521.025666900159,0.10056074513995762,0.02648519269313937
1.07,522.1683574318531,0.10056074513995486,0.026485192693195377
1.08,523.3110479635469,0.10056074513995272,0.02648519269322854
1.09,524.4537384952406,0.10056074513994968,0.026485192693288733
1.1,525.5964290269342,0.1005607451399447,0.02648519269340904
1.11,526.7391195586279,0.10056074513993801,0.026485192693581208
1.12,527.8818100903219,0.10056074513993106,0.026485192693760037
1.1300000000000001,529.0245006220161,0.10056074513992536,0.026485192693897677
1.1400000000000001,530.1671911537103,0.10056074513992146,0.026485192693978324
1.1500000000000001,531.3098816854042,0.10056074513991844,0.026485192694029786
1.16,532.4525722170979,0.10056074513991475,0.02648519269410199
1.17,533.5952627487915,0.10056074513990935,0.02648519269422754
1.18,534.7379532804852,0.10056074513990251,0.026485192694398293
1.19,535.8806438121792,0.10056074513989567,0.026485192694568983
1.2,537.0233343438733,0.10056074513989037,0.026485192694690782
1.21,538.1660248755674,0.1005607451398872,0.02648519269474745
1.22,539.3087154072612,0.10056074513988524,0.02648519269476593
1.23,540.4514059389546,0.10056074513988295,0.02648519269479558
1.24,541.5940964706481,0.10056074513987934,0.026485192694869188
1.25,542.7367870023415,0.10056074513987473,0.026485192694978937
1.26,543.8794775340352,0.10056074513987051,0.026485192695080303
1.27,545.0221680657291,0.1005607451398684,0.026485192695125146
1.28,546.164858597423,0.10056074513986901,0.026485192695097352
1.29,547.3075491291164,0.10056074513987144,0.026485192695024595
1.3,548.4502396608096,0.10056074513987417,0.026485192694957627
1.31,549.5929301925026,0.10056074513987587,0.026485192694932342
1.32,550.7356207241957,0.1005607451398767,0.02648519269494243
1.33,551.878311255889,0.10056074513987787,0.026485192694944853
1.34,553.0210017875825,0.10056074513988084,0.026485192694893377
1.35,554.1636923192758,0.10056074513988601,0.026485192694773396
1.36,555.3063828509688,0.10056074513989244,0.0264851926946141
1.37,556.4490733826615,0.10056074513989849,0.02648519269446749
1.3800000000000001,557.591763914354,0.10056074513990301,0.026485192694369983
1.3900000000000001,558.7344544460467,0.10056074513990612,0.026485192694316602
1.4000000000000001,559.8771449777396,0.10056074513990919,0.02648519269426512
1.41,561.0198355094326,0.10056074513991366,0.026485192694169254
1.42,562.1625260411256,0.10056074513991997,0.02648519269401403
1.43,563.3052165728183,0.10056074513992724,0.02648519269382786
1.44,564.4479071045107,0.10056074513993382,0.026485192693662205
1.45,565.5905976362029,0.10056074513993858,0.026485192693553435
1.46,566.7332881678954,0.10056074513994166,0.026485192693496654
1.47,567.8759786995881,0.10056074513994434,0.026485192693449237
1.48,569.018669231281,0.10056074513994817,0.026485192693364492
1.49,570.1613597629739,0.10056074513995368,0.026485192693226283
1.5,571.3040502946667,0.10056074513995983,0.026485192693062782
