label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
c0_half,20.0,20000,0.5,abs,0.02,20.0,0.001,0.5,0.0012256907601352197,,,,
c0_half,20.02,20020,0.5,abs,0.02,20.0,0.001,0.5,0.0026688067196153358,,,,
c0_half,20.04,20040,0.5,abs,0.02,20.0,0.001,0.5,0.0017057435160211967,,,,
c0_half,20.06,20060,0.5,abs,0.02,20.0,0.001,0.5,0.003865769029927334,0.6781524251355883,0.7349212803305676,0.0026765066716801103,3.4367883088952667
c0_half,20.080000000000002,20080,0.5,abs,0.02,20.0,0.001,0.5,0.0017299292728536796,,,,
c0_half,20.1,20100,0.5,abs,0.02,20.0,0.001,0.5,0.0054629717654378854,0.6130365590677678,0.7900545406782693,0.0038523947405716737,3.4369441385459396
c0_half,20.12,20120,0.5,abs,0.02,20.0,0.001,0.5,0.0022233649682997995,,,,
c0_half,20.14,20140,0.5,abs,0.02,20.0,0.001,0.5,0.00598545776612806,0.5358588985340368,0.84430755111031,0.004419963444498469,3.4353604886064844
c0_half,20.16,20160,0.5,abs,0.02,20.0,0.001,0.5,0.001762145379682592,,,,
c0_half,20.18,20180,0.5,abs,0.02,20.0,0.001,0.5,0.005532857540360836,0.6411952829884281,0.7673777486175826,0.0036974104680656678,3.4397887476580955
c0_half,20.2,20200,0.5,abs,0.02,20.0,0.001,0.5,0.002514084912018868,,,,
c0_half,20.22,20220,0.5,abs,0.02,20.0,0.001,0.5,0.00525943736907769,0.576067675181469,0.8174020024510691,0.003877559147119657,3.435271702811498
c0_half,20.240000000000002,20240,0.5,abs,0.02,20.0,0.001,0.5,0.0019990496934272476,,,,
c0_half,20.26,20260,0.5,abs,0.02,20.0,0.001,0.5,0.005645139389210644,0.5788907995999413,0.8154050785582225,0.003964783626118044,3.4368074913429396
c0_half,20.28,20280,0.5,abs,0.02,20.0,0.001,0.5,0.002400047376498466,,,,
c0_half,20.3,20300,0.5,abs,0.02,20.0,0.001,0.5,0.006434295146294096,0.6618885609554656,0.7496022497807107,0.004351084975364954,3.4366592613047757
c0_half,20.32,20320,0.5,abs,0.02,20.0,0.001,0.5,0.0032130344981939375,0.9582645968407388,0.2858827774484788,0.0011108236203377913,3.477094723367607
c0_half,20.34,20340,0.5,abs,0.02,20.0,0.001,0.5,0.008404417150438706,0.6134662565807033,0.7897209330116928,0.00578140112445808,3.427083815984478
c0_half,20.36,20360,0.5,abs,0.02,20.0,0.001,0.5,0.004525909015355697,0.8637976335681794,0.5038389110043143,0.0022134526786086474,3.4632085233384373
c0_half,20.38,20380,0.5,abs,0.02,20.0,0.001,0.5,0.007843529815026206,0.6021399441720225,0.7983905608363078,0.0054485649300786065,3.4196405445036326
c0_half,20.400000000000002,20400,0.5,abs,0.02,20.0,0.001,0.5,0.0044540503196252084,0.7655644229628196,0.643359242020821,0.002618572243044849,3.4566068234204472
c0_half,20.42,20420,0.5,abs,0.02,20.0,0.001,0.5,0.006156969634145964,0.580548486654453,0.8142256779561947,0.00440834186484284,3.418095131674491
c0_half,20.44,20440,0.5,abs,0.02,20.0,0.001,0.5,0.0037643483186150344,0.7458936233025977,0.6660650889489125,0.002211609133183268,3.4558225009196235
c0_half,20.46,20460,0.5,abs,0.02,20.0,0.001,0.5,0.006052576883609749,0.7057448111783894,0.7084661329201131,0.0038168947048198435,3.4299212840261895
c0_half,20.48,20480,0.5,abs,0.02,20.0,0.001,0.5,0.003934475355680484,0.9060681401410412,0.42313180620387575,0.001686575751331654,3.470723808262864
c0_half,20.5,20500,0.5,abs,0.02,20.0,0.001,0.5,0.0077999991259885635,0.559770360644531,0.8286477800271304,0.005530724213008246,3.4246115289537506
c0_half,20.52,20520,0.5,abs,0.02,20.0,0.001,0.5,0.0037015838876096646,0.8102206147272027,0.5861250339911047,0.0020264390332524447,3.456836214488451
c0_half,20.54,20540,0.5,abs,0.02,20.0,0.001,0.5,0.005952655463554754,0.6153185987462639,0.7882785180613098,0.004068412332508428,3.418211195974699
c0_half,20.56,20560,0.5,abs,0.02,20.0,0.001,0.5,0.0035479118625604956,0.7638223515952318,0.6454265374181093,0.0021769678230674125,3.4499601998603957
c0_half,20.580000000000002,20580,0.5,abs,0.02,20.0,0.001,0.5,0.0048626181855418085,0.7013621221076074,0.7128051442524204,0.0031201260428303473,3.4106508028457476
c0_half,20.6,20600,0.5,abs,0.02,20.0,0.001,0.5,0.004395938446582987,0.7086409362551774,0.7055692903346813,0.0027094877177542506,3.441796228042641
c0_half,20.62,20620,0.5,abs,0.02,20.0,0.001,0.5,0.0036978259498711545,0.7577208997188651,0.6525787600966135,0.0023921541277736025,3.406118151361653
c0_half,20.64,20640,0.5,abs,0.02,20.0,0.001,0.5,0.004171036644940087,0.7185447544952497,0.6954807228006836,0.0025286633093685564,3.4376752010924996
c0_half,20.66,20660,0.5,abs,0.02,20.0,0.001,0.5,0.0028199239440824947,,,,
c0_half,20.68,20680,0.5,abs,0.02,20.0,0.001,0.5,0.003626334555499589,0.7302324727550092,0.6831987527316662,0.0022167235773478777,3.4299189322973973
c0_half,20.7,20700,0.5,abs,0.02,20.0,0.001,0.5,0.0026432135124381225,,,,
c0_half,20.72,20720,0.5,abs,0.02,20.0,0.001,0.5,0.0021219729072392704,,,,
