A,v,vprep,delta,resid
0.652544804166057,1.8634682693135742,1.863516773707342,-4.850439376768989e-05,0.0001143887796205
0.6525448159878909,1.8634682641191056,1.8635167737224567,-4.85096033511212e-05,0.000114511426491
0.6525448126674861,1.8634682673492482,1.863516773721832,-4.850637258391188e-05,0.0001144688240895
0.652544813668008,1.863468276098581,1.863516773715361,-4.8497616780052155e-05,0.0001144750330997
0.6525448125496034,1.8634682528245716,1.8635167736947964,-4.852087022477747e-05,0.0001144278958877
0.6525448205440041,1.8634682703777004,1.8635167737057456,-4.850332804529067e-05,0.000114511426491
0.6525448118484992,1.8634682723754807,1.8635167736841578,-4.850130867706248e-05,0.0001144688240895
0.6525448081389323,1.8634682540349912,1.8635167737147171,-4.8519679725966824e-05,0.0001144278958877
0.652544774255486,1.86346827596737,1.8635167737362675,-4.849776889748192e-05,0.0001142429909572
0.6525447871042543,1.8634682787553865,1.86351677371302,-4.849495763359357e-05,0.0001141728779217
0.652544804166057,1.863468270281132,1.8635167737046174,-4.850342348539094e-05,0.0001143887796205
0.6525447943803449,1.8634682710079862,1.8635167737083522,-4.8502700366048757e-05,0.0001143092576709
0.6525448081389323,1.8634682691715505,1.863516773709109,-4.850453755844697e-05,0.0001144209543623
0.6525448125496034,1.8634682575259902,1.8635167737090774,-4.851618308721051e-05,0.0001144688240895
0.6525448081389323,1.8634682728064937,1.863516773690369,-4.850088387531315e-05,0.0001144278958877
0.6525448049030945,1.863468251493845,1.8635167737210234,-4.8522227178438015e-05,0.0001144209543623
0.6525448125496034,1.8634682717346454,1.8635167737056944,-4.850197104899756e-05,0.0001144750330997
0.652544813668008,1.8634682599423007,1.8635167737363072,-4.8513794006499467e-05,0.0001144908914972
0.6525447983518262,1.8634682670694946,1.8635167736983222,-4.8506628827604814e-05,0.0001143529409879
0.6525448049030945,1.8634682697268172,1.8635167737018659,-4.8503975048630465e-05,0.0001144597368696
0.6525448049030945,1.8634682706125925,1.8635167737175666,-4.850310497417354e-05,0.0001144278958877
0.6525448159878909,1.8634682670195022,1.8635167737256433,-4.850670614109376e-05,0.0001145104522069
0.6525447806176896,1.8634682741239095,1.863516773717039,-4.849959312958063e-05,0.0001142797859639
0.6525448205440041,1.8634682627514694,1.8635167737113454,-4.8510959876013615e-05,0.0001145329815216
0.6525448018446041,1.8634682623954553,1.863516773723732,-4.851132827665694e-05,0.0001143874218641
0.6525447980580433,1.8634682684652641,1.8635167736965987,-4.850523133459461e-05,0.0001143092576709
0.6525448126674861,1.863468272986683,1.8635167737012983,-4.850071461537375e-05,0.0001144908914972
0.652544813668008,1.8634682597470225,1.8635167737004188,-4.851395339633413e-05,0.0001144750330997
0.6525447806176896,1.8634682632861277,1.8635167737013856,-4.851041525788524e-05,0.0001142214566677
0.6525448205440041,1.8634682633682411,1.8635167737142904,-4.851034604924642e-05,0.000114511426491
0.6525448049030945,1.8634682642995302,1.8635167737089662,-4.8509409436015005e-05,0.0001144278958877
0.6525448125496034,1.8634682614892188,1.8635167737180047,-4.8512228785879685e-05,0.0001144278958877
0.6525448118484992,1.863468270437596,1.863516773707445,-4.8503269848954034e-05,0.0001144688240895
0.652544804166057,1.8634682594283374,1.863516773712391,-4.8514284053613466e-05,0.0001143887796205
0.6525447980580433,1.8634682744844835,1.8635167737349854,-4.8499250501876645e-05,0.0001142876258925
0.6525448159878909,1.863468272119332,1.863516773700015,-4.850158068281374e-05,0.000114511426491
