A,v,vth,delta,resid
0.1063879156918452,2.18674991081403,2.186733735714215,1.6175099814663696e-05,0.0014789673657366
0.1063879156930503,2.1867499106333783,2.186733735738731,1.6174894647225102e-05,0.0014789612529901
0.1063879156929662,2.1867499108562884,2.1867337357370205,1.6175119267991533e-05,0.0014789571848262
0.1063879156934649,2.186749911795429,2.1867337357471652,1.617604826398278e-05,0.0014789589919801
0.1063879156918452,2.1867499103443158,2.186733735714215,1.617463010061826e-05,0.0014789673657373
0.106387915018485,2.186749910568105,2.186733722015622,1.6188552482976348e-05,0.0014789510355001
0.1063879156928567,2.1867499111472033,2.186733735734793,1.6175412410390777e-05,0.001478958974317
0.1063879156924877,2.186749911248697,2.186733735727286,1.6175521411199156e-05,0.0014789640284674
0.1063879156929965,2.186749910903341,2.1867337357376364,1.617516570462385e-05,0.0014789558102562
0.1063879156924877,2.1867499108669337,2.186733735727286,1.6175139647689463e-05,0.001478964028468
0.1063879151940493,2.1867499115324462,2.186733725587238,1.6185945208135877e-05,0.0014789439779364
0.1063879156919308,2.186749911196755,2.186733735715957,1.6175480798352737e-05,0.0014789640126676
0.106387915018485,2.1867499113516398,2.186733722015622,1.6189336017546907e-05,0.0014789403426105
0.1063879156930503,2.1867499116296774,2.186733735738731,1.6175890946268368e-05,0.0014789612529911
0.1063879149998591,2.18674991103656,2.1867337216367035,1.6189399856259e-05,0.0014789439779364
0.1063879151815304,2.1867499110111948,2.1867337253325583,1.6185678636482237e-05,0.0014789439779364
0.1063879156930503,2.1867499120105696,2.186733735738731,1.617627183847503e-05,0.0014789612529901
0.1063879156930503,2.186749911306528,2.186733735738731,1.6175567796761214e-05,0.0014789612529901
0.1063879156918452,2.1867499114738003,2.186733735714215,1.6175759585124183e-05,0.0014789673657366
0.1063879151724605,2.18674991047591,2.186733725148043,1.6185327866846677e-05,0.0014789439779364
0.1063879156918452,2.186749911640917,2.186733735714215,1.617592670166701e-05,0.0014789673657366
0.1063879156903241,2.186749910715583,2.1867337356832706,1.617503231221562e-05,0.0014789712916012
0.1063879151885228,2.186749911120723,2.1867337254748085,1.6185645914656988e-05,0.0014789507607079
0.1063879156930503,2.1867499113458075,2.186733735738731,1.6175607076451826e-05,0.0014789612529911
0.1063879156903241,2.186749910288057,2.1867337356832706,1.617460478664512e-05,0.0014789712916012
0.1063879156934649,2.1867499121249234,2.1867337357471652,1.6176377758192473e-05,0.0014789589919808
0.1063879151815304,2.18674991132975,2.1867337253325583,1.6185997191886514e-05,0.0014789441791579
0.1063879156924877,2.1867499106332766,2.186733735727286,1.617490599059579e-05,0.0014789640284674
0.106387915692201,2.1867499110855304,2.186733735721454,1.6175364076609355e-05,0.0014789612279805
0.1063879156903998,2.1867499110875865,2.1867337356848107,1.617540277587537e-05,0.0014789759340898
0.1063879156924877,2.186749910705436,2.186733735727286,1.617497814976332e-05,0.001478964028468
0.1063879151815304,2.1867499108656454,2.1867337253325583,1.6185533087131887e-05,0.0014789507607079
0.1063879156938731,2.1867499119593417,2.1867337357554697,1.617620387195373e-05,0.0014789558360751
0.1063879151940493,2.1867499103891177,2.186733725587238,1.6184801879592925e-05,0.0014789507607079
0.1063879156928567,2.186749910811741,2.186733735734793,1.617507694806619e-05,0.001478958974317
0.1063879156924877,2.186749910866121,2.186733735727286,1.617513883500621e-05,0.001478964028468
0.1063879151724605,2.1867499120078646,2.186733725148043,1.6186859821409882e-05,0.0014789410297024
0.1063879149998591,2.186749911408179,2.1867337216367035,1.6189771475438874e-05,0.0014789441791579
0.1063879151724605,2.186749911399834,2.186733725148043,1.6186251790895057e-05,0.0014789507607079
0.1063879156934649,2.186749911382183,2.1867337357471652,1.617563501765673e-05,0.0014789589919801
0.1063879156929662,2.1867499125387218,2.1867337357370205,1.6176801701295318e-05,0.0014789571848262
0.106387915018485,2.1867499111786795,2.186733722015622,1.6189163057234168e-05,0.0014789507607079
0.1063879151885228,2.1867499110523783,2.1867337254748085,1.618557756977168e-05,0.0014789510355001
0.1063879156930503,2.186749911221606,2.186733735738731,1.6175482874913882e-05,0.0014789612529901
0.1063879156929662,2.186749910975604,2.1867337357370205,1.617523858365999e-05,0.0014789571848262
0.1063879156938731,2.1867499110065727,2.1867337357554697,1.6175251102978905e-05,0.0014789558360751
0.1063879151940493,2.18674991072928,2.186733725587238,1.6185142041713618e-05,0.0014789510355001
0.1063879156930503,2.186749910766394,2.186733735738731,1.6175027663045682e-05,0.0014789612529911
0.1063879151815304,2.186749910622674,2.1867337253325583,1.6185290115711126e-05,0.0014789441791579
0.106387915692201,2.1867499112967157,2.186733735721454,1.6175575261900832e-05,0.0014789612279805
0.1063879156918452,2.186749911105453,2.186733735714215,1.6175391237993608e-05,0.0014789673657373
0.1063879151815304,2.1867499112513795,2.1867337253325583,1.6185918821243206e-05,0.0014789441791579
0.1063879156924877,2.1867499110583717,2.186733735727286,1.6175331085666045e-05,0.0014789640284674
0.1063879156930503,2.1867499114938127,2.186733735738731,1.6175755081615506e-05,0.0014789612529901
0.1063879156930503,2.1867499106451667,2.186733735738731,1.6174906435573178e-05,0.0014789612529901
0.1063879156938738,2.186749911052221,2.1867337357554844,1.617529673669793e-05,0.0014789558360761
0.1063879156912473,2.1867499111260136,2.1867337357020515,1.6175423962039304e-05,0.0014789673483751
0.1063879156929662,2.186749911502802,2.1867337357370205,1.6175765781500928e-05,0.0014789548404062
0.1063879156934649,2.1867499117274374,2.1867337357471652,1.6175980272148394e-05,0.0014789589919808
0.1063879156912473,2.1867499112033406,2.1867337357020515,1.617550128907297e-05,0.0014789673483751
0.1063879156918452,2.186749911553598,2.186733735714215,1.6175839383070212e-05,0.0014789673657366
0.1063879156911469,2.1867499105757378,2.186733735700009,1.6174875728580673e-05,0.0014789713158602
0.106387915692201,2.186749911330121,2.186733735721454,1.6175608667179375e-05,0.0014789612279805
0.1063879151940493,2.1867499111055135,2.186733725587238,1.618551827542447e-05,0.0014789441791579
0.1063879156919308,2.1867499121288283,2.186733735715957,1.6176412871438117e-05,0.0014789640126676
0.1063879151940493,2.186749911160397,2.186733725587238,1.618557315907765e-05,0.0014789439779364
0.1063879156912473,2.186749911450723,2.1867337357020515,1.617574867163185e-05,0.0014789673483751
0.1063879156934649,2.1867499109975554,2.1867337357471652,1.6175250390215723e-05,0.0014789589919808
0.106387915018485,2.18674991080915,2.186733722015622,1.6188793527938117e-05,0.0014789410297024
0.1063879156934649,2.186749911133022,2.1867337357471652,1.6175385856964652e-05,0.0014789589919801
0.1063879156924877,2.1867499111747253,2.186733735727286,1.617544743925947e-05,0.0014789640284674
0.1063879156898393,2.1867499109502218,2.186733735673408,1.6175276813967798e-05,0.0014789759182094
0.1063879156934649,2.1867499109822734,2.1867337357471652,1.6175235108217834e-05,0.0014789589919801
0.1063879151885228,2.1867499110850184,2.1867337254748085,1.6185610209884516e-05,0.0014789439779364
0.1063879156903241,2.18674991124721,2.1867337356832706,1.6175563939402338e-05,0.0014789712916012
0.1063879156928567,2.1867499109072166,2.186733735734793,1.6175172423693596e-05,0.001478958974317
0.106387915692201,2.1867499112522686,2.186733735721454,1.6175530814788175e-05,0.0014789612279805
0.1063879156930503,2.18674991073478,2.186733735738731,1.6174996048778922e-05,0.0014789612529901
0.1063879151885228,2.1867499115273064,2.1867337254748085,1.618605249786853e-05,0.0014789441791579
0.1063879156919308,2.1867499106851467,2.186733735715957,1.617496918981942e-05,0.0014789640126676
0.1063879156930503,2.186749911329295,2.186733735738731,1.6175590563882736e-05,0.0014789612529901
0.1063879156930503,2.186749911296413,2.186733735738731,1.617555768174128e-05,0.0014789612529911
0.1063879156934649,2.1867499112624924,2.1867337357471652,1.617551532717698e-05,0.0014789589919808
0.106387915692201,2.1867499102863235,2.186733735721454,1.6174564869686492e-05,0.0014789612279805
0.1063879156930503,2.186749911312706,2.186733735738731,1.6175573974930302e-05,0.0014789612529911
0.1063879156919308,2.186749911994749,2.186733735715957,1.617627879202388e-05,0.0014789640126676
0.1063879156928567,2.1867499105532335,2.186733735734793,1.6174818440628513e-05,0.001478958974317
0.106387915018485,2.1867499095875447,2.186733722015622,1.618757192245468e-05,0.0014789439779364
0.1063879151815304,2.1867499114781137,2.1867337253325583,1.6186145555430187e-05,0.0014789441791579
0.1063879151724605,2.1867499108194193,2.186733725148043,1.6185671376067745e-05,0.0014789410297024
0.1063879156934649,2.186749911901387,2.1867337357471652,1.6176154221891892e-05,0.0014789589919801
0.1063879151815304,2.186749910917272,2.1867337253325583,1.61855847138348e-05,0.0014789441791579
0.1063879156934649,2.1867499114471816,2.1867337357471652,1.617570001632984e-05,0.0014789589919801
0.1063879151815304,2.1867499111464865,2.1867337253325583,1.6185813928260018e-05,0.0014789441791579
0.1063879151724605,2.1867499102053696,2.186733725148043,1.618505732636777e-05,0.0014789528076878
0.1063879156890471,2.186749910389304,2.1867337356572913,1.617473201287467e-05,0.001478981262446
0.1063879156929662,2.1867499126895913,2.1867337357370205,1.6176952570834402e-05,0.0014789558102562
0.1063879151940493,2.186749911024491,2.186733725587238,1.61854372526804e-05,0.0014789439779364
0.1063879156912473,2.1867499104537877,2.1867337357020515,1.6174751736208748e-05,0.0014789673483751
0.1063879156919308,2.1867499112700295,2.186733735715957,1.6175554072628273e-05,0.0014789640126676
0.1063879156924877,2.1867499109468134,2.186733735727286,1.6175219527347906e-05,0.0014789640284674
0.1063879151724605,2.186749911943784,2.186733725148043,1.618679574066917e-05,0.0014789410297024
0.1063879156938731,2.1867499111348687,2.1867337357554697,1.6175379399019363e-05,0.0014789558360751
0.1063879156934649,2.186749911011717,2.1867337357471652,1.6175264551776536e-05,0.0014789589919808
0.1063879156903241,2.186749910505967,2.1867337356832706,1.617482269633541e-05,0.0014789712916012
0.1063879156918452,2.186749911063081,2.186733735714215,1.617534886566574e-05,0.0014789673657373
0.1063879156930503,2.186749911024522,2.186733735738731,1.6175285790787086e-05,0.0014789612529901
0.1063879156912473,2.186749909106355,2.1867337357020515,1.617340430337677e-05,0.0014789673483751
0.106387915692201,2.1867499110767423,2.186733735721454,1.617535528852798e-05,0.0014789612279805
0.106387915693873,2.1867499109353825,2.186733735755468,1.6175179914590387e-05,0.0014789558360761
0.1063879156934649,2.186749911022988,2.1867337357471652,1.6175275822760682e-05,0.0014789589919808
0.1063879156924877,2.186749910721308,2.186733735727286,1.617499402195577e-05,0.001478964028468
0.1063879156924877,2.1867499112171123,2.186733735727286,1.6175489826242284e-05,0.0014789640284674
0.1063879156924877,2.1867499105056063,2.186733735727286,1.6174778320277028e-05,0.001478964028468
0.1063879156918452,2.186749910057083,2.186733735714215,1.617434286771413e-05,0.0014789673657366
0.1063879156928567,2.1867499123085854,2.186733735734793,1.6176573792492377e-05,0.001478958974317
0.1063879152270851,2.186749911678038,2.186733726259306,1.6185418731939905e-05,0.0014789410297024
0.1063879156930503,2.1867499103814025,2.186733735738731,1.6174642671451522e-05,0.0014789612529911
0.1063879156928567,2.1867499110931803,2.186733735734793,1.6175358387382488e-05,0.001478958974317
0.1063879156919308,2.1867499108696196,2.186733735715957,1.6175153662700836e-05,0.0014789640126676
0.1063879156934649,2.1867499108514434,2.1867337357471652,1.6175104278204344e-05,0.0014789589919808
