A,v,vth,delta,resid
0.1710966931392243,3.5349105729603405,3.5349103274239466,2.4553639388358306e-07,1.216968084990834e-05
0.1710966931389559,3.5349106414740685,3.5349103274184026,3.140556659175786e-07,1.2169716169214135e-05
0.1710966931390006,3.5349105720963956,3.5349103274193263,2.446770692721145e-07,1.2169670667701576e-05
0.1710966931390006,3.534910571675432,3.5349103274193263,2.442561055637782e-07,1.216968084990834e-05
0.1710966931392243,3.534910593846612,3.5349103274239466,2.6642266526266667e-07,1.2169716169214135e-05
0.1710966931391868,3.53491060980009,3.534910327423172,2.823769178483815e-07,1.2169670667701576e-05
0.1710966931392243,3.5349105714729845,3.5349103274239466,2.4404903786745535e-07,1.216968084990834e-05
0.1710966931392243,3.534910595837961,3.5349103274239466,2.6841401457033953e-07,1.2169687766596213e-05
0.1710966931389559,3.5349105740346274,3.5349103274184026,2.466162247749537e-07,1.2169712297846626e-05
0.1710966931391868,3.5349105718570644,3.534910327423172,2.4443389223804957e-07,1.2169687766596213e-05
0.1710966931391868,3.534910634510997,3.534910327423172,3.070878249467057e-07,1.2169687766596213e-05
0.1710966931390006,3.534910604823409,3.5349103274193263,2.7740408281573536e-07,1.2169712297846626e-05
0.1710966931387481,3.5349106534963775,3.53491032741411,3.2608226741004387e-07,1.2169712297846626e-05
0.1710966931391868,3.534910574010063,3.534910327423172,2.4658689090628627e-07,1.2169687766596213e-05
0.1710966931389559,3.5349106698176653,3.5349103274184026,3.4239926272050525e-07,1.2169716169214135e-05
0.1710966931390006,3.5349105720714165,3.5349103274193263,2.446520901422389e-07,1.216968084990834e-05
0.1710966931391868,3.5349105775354865,3.534910327423172,2.5011231441496307e-07,1.2169667345951852e-05
0.1710966931392243,3.5349105987175684,3.5349103274239466,2.712936217896811e-07,1.2169687766596213e-05
0.1710966931392243,3.5349106204375436,3.5349103274239466,2.9301359694144935e-07,1.2169718324588554e-05
0.1710966931390006,3.5349105746244502,3.5349103274193263,2.472051239266193e-07,1.2169667345951852e-05
0.171096693139484,3.534910592259835,3.5349103274293108,2.648305241770288e-07,1.2169712297846626e-05
0.1710966931389559,3.5349105725690593,3.5349103274184026,2.4515065666363967e-07,1.2169716169214135e-05
0.1710966931392691,3.5349105739134323,3.534910327424872,2.4648856022935206e-07,1.2169712297846626e-05
0.1710966931391868,3.5349105990742644,3.534910327423172,2.716510922873283e-07,1.2169718324588554e-05
0.1710966931392691,3.53491063191984,3.534910327424872,3.044949679065212e-07,1.2169718324588554e-05
0.1710966931391868,3.534910603512826,3.534910327423172,2.7608965380565564e-07,1.2169667345951852e-05
0.1710966931389559,3.534910639593533,3.5349103274184026,3.1217513019043963e-07,1.2169712297846626e-05
0.1710966931392243,3.534910601643316,3.5349103274239466,2.7421936943383685e-07,1.2169712297846626e-05
0.1710966931392691,3.5349106223633324,3.534910327424872,2.9493846032124793e-07,1.2169687766596213e-05
0.1710966931391868,3.53491057346415,3.534910327423172,2.460409778137773e-07,1.216968084990834e-05
0.1710966931391868,3.5349106781438357,3.534910327423172,3.507206636221838e-07,1.216968084990834e-05
0.1710966931392243,3.534910637999492,3.5349103274239466,3.1057554528146625e-07,1.2169712297846626e-05
0.1710966931391868,3.5349106056716417,3.534910327423172,2.782484695984522e-07,1.2169667345951852e-05
0.1710966931392243,3.5349106574257587,3.5349103274239466,3.300018120988568e-07,1.2169687766596213e-05
0.1710966931392243,3.5349105723475187,3.5349103274239466,2.4492357209027205e-07,1.2169687766596213e-05
0.1710966931387481,3.5349105701515056,3.53491032741411,2.4273739551716744e-07,1.216968084990834e-05
0.1710966931387481,3.534910574427468,3.53491032741411,2.4701335776811106e-07,1.2169712297846626e-05
0.1710966931390006,3.5349106232842504,3.5349103274193263,2.9586492411581844e-07,1.2169670667701576e-05
0.1710966931390006,3.5349105726162695,3.5349103274193263,2.451969431938039e-07,1.2169687766596213e-05
0.1710966931387481,3.5349106489252526,3.53491032741411,3.2151114259804103e-07,1.216968084990834e-05
0.1710966931391868,3.534910675280029,3.534910327423172,3.478568566528395e-07,1.216968084990834e-05
0.1710966931389559,3.534910572850722,3.5349103274184026,2.4543231935680865e-07,1.2169716169214135e-05
0.1710966931390006,3.5349106129569696,3.5349103274193263,2.8553764330752074e-07,1.2169712297846626e-05
0.1710966931390006,3.5349106145937044,3.5349103274193263,2.871743780552549e-07,1.2169670667701576e-05
0.1710966931392243,3.5349106150106446,3.5349103274239466,2.8758669801121073e-07,1.2169716169214135e-05
0.1710966931391868,3.5349105940726915,3.534910327423172,2.666495193537344e-07,1.2169716169214135e-05
0.1710966931392243,3.534910619622588,3.5349103274239466,2.9219864128293693e-07,1.2169718324588554e-05
0.1710966931390006,3.5349105724829015,3.5349103274193263,2.4506357521048017e-07,1.216968084990834e-05
0.1710966931391868,3.534910597748521,3.534910327423172,2.7032534877236003e-07,1.2169687766596213e-05
0.1710966931391868,3.5349106284949054,3.534910327423172,3.010717333218338e-07,1.2169712297846626e-05
0.1710966931390006,3.534910572449307,3.5349103274193263,2.4502998074993343e-07,1.2169687766596213e-05
