A,v,vth,delta,resid
0.1025621703872865,2.1183400293899544,2.118338900777965,1.128611989198447e-06,8.609391312046539e-05
0.1025621703873289,2.118339998205441,2.1183389007788405,1.0974266007046651e-06,8.608002429230955e-05
0.1025621703857669,2.1183399861435666,2.1183389007465983,1.0853969683033426e-06,8.627749832123886e-05
0.102562169779472,2.1183399867892936,2.1183388882317318,1.0985575618072119e-06,8.604588354353229e-05
0.1025621698045938,2.1183400947494024,2.118338888750285,1.2059991174595552e-06,8.604588354353229e-05
0.1025621703857669,2.118340015499024,2.1183389007465983,1.1147524259236263e-06,8.627749832123886e-05
0.1025621702354512,2.1183400570067947,2.118338897643849,1.1593629456463361e-06,8.627282904228075e-05
0.1025621703872863,2.118340048878274,2.1183389007779607,1.1481003134861112e-06,8.609391311632535e-05
0.1025621703838747,2.1183398969897484,2.11833890070754,9.962822082876244e-07,8.627749265554245e-05
0.1025621703792153,2.1183400367938443,2.1183389006113633,1.1361824809874577e-06,8.699843412596072e-05
0.1025621703838747,2.1183400897161704,2.11833890070754,1.1890086302202008e-06,8.609382200316195e-05
0.1025621703838747,2.11833977005926,2.11833890070754,8.693517199453993e-07,8.627749265554245e-05
0.1025621702354512,2.1183401035419442,2.118338897643849,1.2058980951579201e-06,8.627282904228075e-05
0.1025621703873289,2.118339946121918,2.1183389007788405,1.0453430774326478e-06,8.608002429236154e-05
0.1025621703857669,2.118340231302999,2.1183389007465983,1.3305564006138582e-06,8.627749832123886e-05
0.1025621702354512,2.1183399627409982,2.118338897643849,1.0650971491443784e-06,8.607838610917358e-05
0.1025621703857668,2.1183400250243865,2.118338900746596,1.1242777904207912e-06,8.627749832106004e-05
0.1025621703872865,2.1183400487927195,2.118338900777965,1.148014754370763e-06,8.609391312046539e-05
0.102562170379388,2.118339985946366,2.118338900614928,1.085331438055448e-06,8.699843396526956e-05
0.102562170379388,2.118339960991493,2.118338900614928,1.0603765647765329e-06,8.699843396548961e-05
0.1025621703857668,2.1183400338015805,2.118338900746596,1.1330549845034454e-06,8.627749832106004e-05
0.1025621698045938,2.118340090448187,2.118338888750285,1.2016979020756935e-06,8.607838610917358e-05
0.1025621703873289,2.118340061901363,2.1183389007788405,1.1611225225749422e-06,8.608002429230955e-05
0.1025621702613427,2.118340193011394,2.11833889817829,1.2948331038487026e-06,8.627282904228075e-05
0.1025621703856176,2.1183399444965256,2.1183389007435167,1.0437530089113523e-06,8.608002233765382e-05
0.1025621703857668,2.118340012322778,2.118338900746596,1.1115761817670489e-06,8.627749832106004e-05
0.1025621703874336,2.1183399963033063,2.1183389007810014,1.0955223048725315e-06,8.604935429511404e-05
0.1025621703872863,2.118339962019749,2.1183389007779607,1.0612417882249758e-06,8.609391311632535e-05
0.1025621703874336,2.118339883115227,2.1183389007810014,9.82334225518855e-07,8.604935429592303e-05
0.1025621703866447,2.1183400723079298,2.1183389007647175,1.1715432122194613e-06,8.606420822837829e-05
0.1025621703856176,2.118340079335478,2.1183389007435167,1.1785919613593876e-06,8.627749265554245e-05
0.1025621703872863,2.1183399937133265,2.1183389007779607,1.0929353657651575e-06,8.609391311632535e-05
0.102562169779472,2.118340074819947,2.1183388882317318,1.186588215240647e-06,8.607838610917358e-05
0.1025621698045938,2.118340172312148,2.118338888750285,1.2835618630191448e-06,8.762155233193334e-05
0.1025621703792153,2.118339919733278,2.1183389006113633,1.01912191485809e-06,8.627749265554245e-05
0.1025621703857669,2.118339777272956,2.1183389007465983,8.76526357718177e-07,8.627749832123886e-05
0.1025621703874336,2.1183400317677825,2.1183389007810014,1.130986781117116e-06,8.604935429511404e-05
0.1025621703792153,2.1183401646657307,2.1183389006113633,1.2640543674002913e-06,8.699843412596072e-05
0.1025621703872863,2.1183400471832714,2.1183389007779607,1.146405310681331e-06,8.609391311632535e-05
0.1025621703873289,2.118340008275548,2.1183389007788405,1.1074967076751818e-06,8.608002429230955e-05
0.1025621703856176,2.118340067703253,2.1183389007435167,1.1669597363983542e-06,8.627749265554245e-05
0.1025621703856176,2.1183399817342243,2.1183389007435167,1.0809907076136938e-06,8.608002233765382e-05
0.1025621703857668,2.118339998607831,2.118338900746596,1.0978612348111483e-06,8.627749832106004e-05
0.1025621702354512,2.118340047225477,2.118338897643849,1.149581628112628e-06,8.69985475179113e-05
0.1025621703857668,2.1183400582737866,2.118338900746596,1.1575271905428508e-06,8.627749832106004e-05
0.1025621702354512,2.1183401038386362,2.118338897643849,1.206194787162218e-06,8.627282904228075e-05
0.1025621703792153,2.118340047213299,2.1183389006113633,1.1466019356198842e-06,8.699843412596072e-05
0.1025621702354512,2.1183400542048965,2.118338897643849,1.1565610473773802e-06,8.627282904228075e-05
0.1025621703873289,2.1183402456910714,2.1183389007788405,1.344912230916151e-06,8.608002429230955e-05
0.1025621703873289,2.118339981738521,2.1183389007788405,1.0809596804328692e-06,8.608002429230955e-05
