label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h001_k5_acrit,0.0543103585713,0.0543103585713276,0,0.0,-0.002377728294224298,0.002377728294224298,0.0026182562735470385,7.199984915679235e-05,6.362425512200976e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,1,0.01,0.0023965948952982194,0.0023965948952982194,0.00438683006070954,0.00012473055331910262,1.911281341397356e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,2,0.02,-0.0023709038280050644,0.0023709038280050644,0.003206157794172694,0.00011937159965630727,1.752241599675547e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,3,0.03,0.0023866770017531604,0.0023866770017531604,0.004087398617958865,0.00012893935694313258,2.043213071368833e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,4,0.04,-0.002362299915480067,0.002362299915480067,0.0029176984140902172,0.00011097680413898091,1.5146509711424814e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,5,0.05,0.002373445232890382,0.002373445232890382,0.0037572184938459425,0.00011854954714533591,1.7271824372772673e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,6,0.06,-0.0023511979172443766,0.0023511979172443766,0.0025758191395464673,9.874202191160286e-05,1.1990350934922362e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,7,0.07,0.0023596543771070852,0.0023596543771070852,0.003387616948898853,0.0001061695410207503,1.3852126265066462e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,8,0.08,-0.0023403651969945262,0.0023403651969945262,0.0021903517178477106,8.499193589309342e-05,8.882987599167309e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,9,0.09,0.0023469391820397055,0.0023469391820397055,0.002974495462179197,9.231247607163903e-05,1.0471635869825613e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,10,0.1,-0.0023306151241692646,0.0023306151241692646,0.0017591509392078128,6.981678173003572e-05,5.993842742909878e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,11,0.11,0.0023359728731927472,0.0023359728731927472,0.0024877916502575835,7.627184489572612e-05,7.148264271778215e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,12,0.12,-0.00232275905598369,0.00232275905598369,0.001595232373546289,6.081627312244082e-05,4.547197383540841e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,13,0.13,0.0023358239223757403,0.0023358239223757403,0.00044569067322117607,2.198996843831606e-05,5.946986990496002e-10
h001_k5_acrit,0.0543103585713,0.0543103585713276,14,0.14,-0.00233181896838285,0.00233181896838285,0.0025582764155339245,6.702901067565544e-05,5.517710138205509e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,15,0.15,0.0023418999508792583,0.0023418999508792583,0.0030011670407387803,9.9456800359574e-05,1.215374875265678e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,16,0.16,-0.0023220046784392847,0.0023220046784392847,0.0040033193554989185,0.00012474051518847332,1.9122974173834153e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,17,0.17,0.0023441894323187945,0.0023441894323187945,0.003231429818603222,0.00011466304633419742,1.6159631515674696e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,18,0.18,-0.002319476422102241,0.002319476422102241,0.0035071661878064747,0.00011297146833226368,1.5687713920617415e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,19,0.19,0.002349157666215742,0.002349157666215742,0.0025831206138397255,9.389338905967313e-05,1.083560092893698e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,20,0.2,-0.0023152306662978083,0.0023152306662978083,0.003079218630799323,9.625859132779046e-05,1.1387369799926373e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,21,0.21,0.0023349166535174375,0.0023349166535174375,0.0024320101070873846,8.704076630263023e-05,9.310697466752155e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,22,0.22,-0.002313360331523476,0.002313360331523476,0.0029529954377774392,9.176697658118678e-05,1.0348807931454432e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,23,0.23,0.002325850056774436,0.002325850056774436,0.002146575608402781,7.806893934099145e-05,7.490118325989208e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,24,0.24,-0.0023128695523103914,0.0023128695523103914,0.0020778837823873437,6.742008595848323e-05,5.586365853302796e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,25,0.25,0.0023271912278119327,0.0023271912278119327,0.0027075616070969576,8.40601053945505e-05,8.681943699913847e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,26,0.26,-0.002315555257146371,0.002315555257146371,0.0009691080975449968,4.696529093589356e-05,2.713407381664176e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,27,0.27,0.0023170702802299695,0.0023170702802299695,0.0006582574903318065,1.3737534608639834e-05,2.3212295179246958e-10
h001_k5_acrit,0.0543103585713,0.0543103585713276,28,0.28,-0.002312518522516432,0.002312518522516432,0.001183974615548341,3.95257737688156e-05,1.919405622027377e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,29,0.29,0.002324186127944965,0.002324186127944965,0.002543611457580845,7.102206370291958e-05,6.196113013243511e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,30,0.3,-0.0022950128478594176,0.0022950128478594176,0.0031390565073322733,0.00010750937906792187,1.4206126221744102e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,31,0.31,0.0023162267200608107,0.0023162267200608107,0.003514113846909244,0.00010937726356048989,1.470067349761361e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,32,0.32,-0.0022818315312793194,0.0022818315312793194,0.0031098607960893905,0.00011434635424640995,1.6076857945677487e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,33,0.33,0.0022991953706222546,0.0022991953706222546,0.0029516547245007746,9.426975801917339e-05,1.0921530032960854e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,34,0.34,-0.0022681003552174864,0.0022681003552174864,0.002611776143366003,9.588569069076445e-05,1.1303733472576315e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,35,0.35000000000000003,0.002283283430773273,0.002283283430773273,0.0027744426534416925,8.704768121456465e-05,9.31143385445446e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,36,0.36,-0.002256076420983381,0.002256076420983381,0.0028923560881350652,9.966170360194666e-05,1.2209298692057597e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,37,0.37,0.002267528499986114,0.002267528499986114,0.00203149903617264,7.376785850071056e-05,6.688056895131317e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,38,0.38,-0.002253915370598239,0.002253915370598239,0.0027093895365018104,8.012180755408526e-05,7.88777815565398e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,39,0.39,0.002271591384001783,0.002271591384001783,0.002891390082499124,0.00010044080244464378,1.239714164316162e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,40,0.4,-0.002264280369113296,0.002264280369113296,0.0012036897857011586,4.5298516584168155e-05,2.5235922162465265e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,41,0.41000000000000003,0.0022684405393543906,0.0022684405393543906,0.0005598876502503804,2.667458339363469e-05,8.748222986063659e-10
h001_k5_acrit,0.0543103585713,0.0543103585713276,42,0.42,-0.0022672032124668425,0.0022672032124668425,0.000811956443227323,1.2569049161533869e-05,1.9411341379053172e-10
h001_k5_acrit,0.0543103585713,0.0543103585713276,43,0.43,0.0022709390057656497,0.0022709390057656497,0.0018647267197455092,5.871273380407274e-05,4.234589426975257e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,44,0.44,-0.002257313996413049,0.002257313996413049,0.0026124751477677646,7.642064648020955e-05,7.174802946183487e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,45,0.45,0.0022722967183952192,0.0022722967183952192,0.003425199200614634,0.00011348300320642757,1.5824786582123935e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,46,0.46,-0.0022508692758858185,0.0022508692758858185,0.003098743594924172,0.00010153565316613925,1.267270152576955e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,47,0.47000000000000003,0.002272038349055416,0.002272038349055416,0.00302536929153645,0.00010487580614725816,1.3517572417515819e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,48,0.48,-0.00225412280539749,0.00225412280539749,0.0024589768177019746,8.409049189647244e-05,8.692809894809835e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,49,0.49,0.0022743432266268356,0.0022743432266268356,0.002965087353812679,9.306027093252688e-05,1.0641576486211492e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,50,0.5,-0.0022459136841178748,0.0022459136841178748,0.0027566520020370334,0.00010183711704297828,1.2750302120344357e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,51,0.51,0.0022548248856871967,0.0022548248856871967,0.0017847849829973495,5.8156944114835386e-05,4.157053077546609e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,52,0.52,-0.0022271936499024866,0.0022271936499024866,0.0034019753272495085,0.00010981794204851627,1.4820098436580342e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,53,0.53,0.0022424543808572026,0.0022424543808572026,0.0027020970686753095,8.831572568241471e-05,9.584559569573433e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,54,0.54,-0.002223886796063935,0.002223886796063935,0.0021922765021727985,8.285872725970527e-05,8.440771419738654e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,55,0.55,0.002228109628643809,0.002228109628643809,0.00027452934566579517,1.4421340907540197e-05,2.560603770902183e-10
h001_k5_acrit,0.0543103585713,0.0543103585713276,56,0.56,-0.002226114889632198,0.002226114889632198,0.0006921109461799213,2.4560764158449255e-05,7.412796093668749e-10
h001_k5_acrit,0.0543103585713,0.0543103585713276,57,0.5700000000000001,0.002228829082826943,0.002228829082826943,0.0008397513555148104,1.5917114966897466e-05,3.112336075490632e-10
h001_k5_acrit,0.0543103585713,0.0543103585713276,58,0.58,-0.00221679587494832,0.00221679587494832,0.0024683117165284546,7.531145043901272e-05,6.967017517151691e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,59,0.59,0.002227290736161312,0.002227290736161312,0.0027268203644131316,8.34540686269001e-05,8.556591084892768e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,60,0.6,-0.0022006860181517656,0.0022006860181517656,0.003386483375515807,0.00011253343505453056,1.556487939781569e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,61,0.61,0.002218510315929334,0.002218510315929334,0.0029150997604505094,0.00010097973086849514,1.253185445336427e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,62,0.62,-0.0022037100043488895,0.0022037100043488895,0.002301393062489034,7.472373630717611e-05,6.8635988384585414e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,63,0.63,0.0022286509670575595,0.0022286509670575595,0.00368689238974299,0.00012049302085689474,1.784108780655784e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,64,0.64,-0.002212912560024873,0.002212912560024873,0.0017416599775899489,6.718818243263586e-05,5.55204962577002e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,65,0.65,0.0022253093431788672,0.0022253093431788672,0.002749418013971184,8.936079692853876e-05,9.81276888741053e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,66,0.66,-0.002206843949045781,0.002206843949045781,0.0026113872385137376,8.43773948938536e-05,8.750433274373407e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,67,0.67,0.002229091969506766,0.002229091969506766,0.003945577516901146,0.00012876949390677492,2.037657693203134e-08
h001_k5_acrit,0.0543103585713,0.0543103585713276,68,0.68,-0.002211359841373265,0.002211359841373265,0.001961845154375283,7.582509222834073e-05,7.071287957426713e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,69,0.6900000000000001,0.002218434906149317,0.002218434906149317,0.0016199054896344953,6.0243667720411446e-05,4.46092776910831e-09
h001_k5_acrit,0.0543103585713,0.0543103585713276,70,0.7000000000000001,-0.002215598993425775,0.002215598993425775,0.00027387081314126385,1.0596563484206804e-06,1.3376057615824957e-12
h001_k5_acrit,0.0543103585713,0.0543103585713276,71,0.71,0.002217134466504361,0.002217134466504361,0.0007656581108486822,2.2500804069760204e-05,6.218973344337089e-10
