label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_eps1e-5,0.02,20,1e-05,132,2.64,0.0936188485914725,0.020710124029553138,0.0005656627631645843,9.219836666173979e-06,1.3333333193175352,8.37758040337557,8.377580389295247
h002_k20_eps1e-5,0.02,20,1e-05,133,2.66,0.08834915371530927,0.03736187384654501,0.0019747846954656723,9.094772422261572e-06,1.3333333561293523,8.377580403327944,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,134,2.68,0.07206089466921645,0.04873597159977947,0.0037332068780798196,8.64252093304102e-06,1.3333333093624247,8.377580403238246,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,135,2.7,0.08086339856324638,0.047334465457770494,0.003970385994596502,8.59994376234525e-06,1.3333333808913015,8.37758040319072,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,136,2.72,0.11234529709508054,0.03850306807731302,0.002894209485404782,9.037032459946047e-06,1.3333333075750555,8.377580403243146,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,137,2.74,0.08847726375477687,0.026309403540670084,0.001462492127823719,8.824753902013683e-06,1.333333353691399,8.377580403176633,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,138,2.7600000000000002,0.0834565991379367,0.01692618645052782,0.0006133487889088205,8.70957009685665e-06,1.3333333260033562,8.3775804031386,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,139,2.7800000000000002,0.053594413119298426,0.010663320652563438,0.00022853975636846833,8.465574855696915e-06,1.3333333048533094,8.377580403084062,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,140,2.8000000000000003,0.020953230008729576,0.008211598630604972,0.00011310611310950032,8.065313255812943e-06,1.3333333973782509,8.37758040299931,8.377580389295249
h002_k20_eps1e-5,0.02,20,1e-05,141,2.82,0.02681323119556823,0.00693438427065616,7.015932008247241e-05,8.073013235385732e-06,1.3333333011064288,8.377580402991407,8.377580389295247
h002_k20_eps1e-5,0.02,20,1e-05,142,2.84,0.05052177846097636,0.007503825565751328,7.548121971469318e-05,8.48601726761219e-06,1.333333369944047,8.377580403025812,8.377580389295247
h002_k20_eps1e-5,0.02,20,1e-05,143,2.86,0.10429659454110596,0.012941741915562924,0.00021809998937070965,9.377367283115095e-06,1.3333333123964626,8.377580403158948,8.377580389295245
h002_k20_eps1e-5,0.02,20,1e-05,144,2.88,0.08706703777274978,0.025697870258858266,0.0008931737195430698,9.591275657801422e-06,1.3333333339272524,8.377580403171306,8.377580389295245
h002_k20_eps1e-5,0.02,20,1e-05,145,2.9,0.0724396738350544,0.0378017492030778,0.0020818110211890508,9.03969950898906e-06,1.3333333463200876,8.377580403075227,8.377580389295245
h002_k20_eps1e-5,0.02,20,1e-05,146,2.92,0.06505469823081865,0.03953410972113263,0.002483850419602626,8.823657443113654e-06,1.3333333378266605,8.377580403043002,8.377580389295245
h002_k20_eps1e-5,0.02,20,1e-05,147,2.94,0.09112461706386518,0.0317272914119078,0.0017337518959780823,9.120730801130342e-06,1.3333333789060773,8.37758040306169,8.377580389295245
h002_k20_eps1e-5,0.02,20,1e-05,148,2.96,0.11450215987693034,0.020407217491640893,0.0007572389128069425,9.541697629457682e-06,1.3333333090226491,8.377580403141181,8.377580389295245
h002_k20_eps1e-5,0.02,20,1e-05,149,2.98,0.08205790547632703,0.008664482461459679,0.00015442328332018924,9.454894244366344e-06,1.333333346187716,8.377580403103762,8.377580389295243
h002_k20_eps1e-5,0.02,20,1e-05,150,3.0,0.05464052654571668,0.0028271892464591455,1.9481192576664636e-05,9.195348665073414e-06,1.333333341577954,8.377580403076077,8.377580389295243
