label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_eps023,0.02,20,0.23,105,2.1,0.0018683934261651933,7.596224941353846e-05,7.207007882731278e-09,1.1215121917020265e-07,1.3333333319817093,8.37758037993385,8.377580389295256
h002_k20_eps023,0.02,20,0.23,106,2.12,0.002209144320546643,7.966931464244402e-05,7.881532168264422e-09,1.1482889885140623e-07,1.3333333317786016,8.37758037964034,8.377580389295256
h002_k20_eps023,0.02,20,0.23,107,2.14,0.0018726836848505398,7.728485919112893e-05,7.456820508571815e-09,1.0896843047147703e-07,1.333333331999349,8.377580379346785,8.377580389295257
h002_k20_eps023,0.02,20,0.23,108,2.16,0.002063056378610237,7.758598699620378e-05,7.495801265610526e-09,1.1476132247387982e-07,1.3333333317555855,8.37758037905333,8.377580389295257
h002_k20_eps023,0.02,20,0.23,109,2.18,0.002019688576324169,7.826020477759232e-05,7.624384040424594e-09,1.1256957565194141e-07,1.333333331812764,8.377580378759962,8.377580389295254
h002_k20_eps023,0.02,20,0.23,110,2.2,0.0020680325258536393,7.875950884789409e-05,7.721992338956541e-09,1.115310216767132e-07,1.3333333318434046,8.37758037846668,8.377580389295256
h002_k20_eps023,0.02,20,0.23,111,2.22,0.0019776329657257685,7.765532495078675e-05,7.516902506390131e-09,1.1431734814188009e-07,1.3333333316476104,8.377580378173565,8.377580389295257
h002_k20_eps023,0.02,20,0.23,112,2.24,0.002049815756440336,7.807757226257342e-05,7.588504064696496e-09,1.122932045027698e-07,1.3333333318141285,8.377580377880562,8.377580389295257
h002_k20_eps023,0.02,20,0.23,113,2.2600000000000002,0.002150640923056319,8.015824620160113e-05,7.987970398815648e-09,1.1373254816713305e-07,1.3333333316789058,8.377580377587785,8.377580389295256
h002_k20_eps023,0.02,20,0.23,114,2.2800000000000002,0.0018669899722745652,7.661929035269402e-05,7.332230790117343e-09,1.1229829246206999e-07,1.3333333317090372,8.377580377295137,8.377580389295256
h002_k20_eps023,0.02,20,0.23,115,2.3000000000000003,0.00226443539654822,8.040112144178828e-05,8.022876809852959e-09,1.1543598853787352e-07,1.3333333316357474,8.37758037700279,8.377580389295256
h002_k20_eps023,0.02,20,0.23,116,2.32,0.001901181969137482,7.795803229477463e-05,7.583625631992282e-09,1.1072485506175334e-07,1.3333333316786635,8.377580376710625,8.377580389295256
h002_k20_eps023,0.02,20,0.23,117,2.34,0.002052362333635772,7.749706788951669e-05,7.479327812910556e-09,1.1512793548600703e-07,1.3333333316196345,8.37758037641873,8.377580389295256
h002_k20_eps023,0.02,20,0.23,118,2.36,0.0021352164667627345,7.982535032052627e-05,7.918811254825772e-09,1.1394930276976034e-07,1.333333331549268,8.377580376127169,8.377580389295256
h002_k20_eps023,0.02,20,0.23,119,2.38,0.0019514627673051404,7.777969060403772e-05,7.54496321275678e-09,1.1170687045178346e-07,1.333333331663994,8.377580375835832,8.377580389295256
h002_k20_eps023,0.02,20,0.23,120,2.4,0.002106740132649083,7.860173741810683e-05,7.684994419411015e-09,1.1642899312794554e-07,1.333333331403991,8.377580375544882,8.377580389295256
h002_k20_eps023,0.02,20,0.23,121,2.42,0.00201609700121925,7.84050544726379e-05,7.653400775596744e-09,1.125471213262966e-07,1.3333333315957598,8.37758037525423,8.377580389295254
h002_k20_eps023,0.02,20,0.23,122,2.44,0.0021160783985884495,7.92796241932514e-05,7.817628833385656e-09,1.1438430039319482e-07,1.3333333314605529,8.377580374963953,8.377580389295254
h002_k20_eps023,0.02,20,0.23,123,2.46,0.0019467414727553922,7.742499435212861e-05,7.473797566467497e-09,1.1404507437975432e-07,1.3333333314244085,8.377580374674036,8.377580389295254
h002_k20_eps023,0.02,20,0.23,124,2.48,0.002157073821642324,7.936500520749196e-05,7.827879694232053e-09,1.1381531259916618e-07,1.333333331473097,8.377580374384511,8.377580389295252
h002_k20_eps023,0.02,20,0.23,125,2.5,0.001986236528284703,7.838718031279339e-05,7.656231010619398e-09,1.1357988057630188e-07,1.3333333313668319,8.377580374095395,8.377580389295252
h002_k20_eps023,0.02,20,0.23,126,2.52,0.0019761922139775595,7.691811577703454e-05,7.37332354811229e-09,1.1437616264278589e-07,1.3333333313960862,8.377580373806648,8.37758038929525
h002_k20_eps023,0.02,20,0.23,127,2.54,0.002195577986444822,8.013053642549617e-05,7.972069756874913e-09,1.152221832559634e-07,1.3333333312927294,8.377580373518397,8.377580389295252
h002_k20_eps023,0.02,20,0.23,128,2.56,0.001853964305247655,7.670997113651521e-05,7.347524814458553e-09,1.1190586318485537e-07,1.333333331361937,8.377580373230492,8.37758038929525
h002_k20_eps023,0.02,20,0.23,129,2.58,0.0021397930877445634,7.838961162898393e-05,7.638226242651164e-09,1.1666640611554356e-07,1.3333333311977718,8.377580372943093,8.377580389295252
h002_k20_eps023,0.02,20,0.23,130,2.6,0.0020050030292124,7.852290271078666e-05,7.676029643786447e-09,1.1237461643106283e-07,1.3333333312742441,8.377580372656121,8.377580389295252
h002_k20_eps023,0.02,20,0.23,131,2.62,0.0020239698113272953,7.787203744700644e-05,7.553250180222572e-09,1.140105941615494e-07,1.3333333312272753,8.377580372369586,8.377580389295252
h002_k20_eps023,0.02,20,0.23,132,2.64,0.002042356537733772,7.818271018253914e-05,7.607615441876823e-09,1.1498911960248982e-07,1.333333331088156,8.377580372083548,8.377580389295252
h002_k20_eps023,0.02,20,0.23,133,2.66,0.002031777116968611,7.825106370005632e-05,7.623101215012834e-09,1.1230305767435253e-07,1.3333333312357665,8.377580371797935,8.377580389295249
h002_k20_eps023,0.02,20,0.23,134,2.68,0.002033044659358439,7.819353279721612e-05,7.613277125837237e-09,1.1448652629253778e-07,1.3333333310441433,8.377580371512824,8.377580389295252
h002_k20_eps023,0.02,20,0.23,135,2.7,0.0019548473841985554,7.701758790930179e-05,7.393234806746234e-09,1.1345770212458838e-07,1.3333333311106315,8.37758037122816,8.377580389295254
h002_k20_eps023,0.02,20,0.23,136,2.72,0.0021591882605055766,7.953620898062997e-05,7.860600269725534e-09,1.1407311365622683e-07,1.333333331037331,8.377580370943996,8.377580389295254
h002_k20_eps023,0.02,20,0.23,137,2.74,0.0018809909200752147,7.688879236170857e-05,7.378742930732846e-09,1.128422139017878e-07,1.3333333310058721,8.377580370660267,8.377580389295254
h002_k20_eps023,0.02,20,0.23,138,2.7600000000000002,0.0020950562871627646,7.79772316777561e-05,7.563193482092746e-09,1.1503884761003079e-07,1.3333333309676612,8.377580370377027,8.377580389295256
h002_k20_eps023,0.02,20,0.23,139,2.7800000000000002,0.00205920872379393,7.906880546688738e-05,7.778394569117751e-09,1.1319434453402682e-07,1.3333333309394992,8.377580370094279,8.377580389295256
h002_k20_eps023,0.02,20,0.23,140,2.8000000000000003,0.0019299952116677613,7.690622681971421e-05,7.378346002043924e-09,1.130048889558113e-07,1.3333333309529831,8.377580369811938,8.377580389295256
h002_k20_eps023,0.02,20,0.23,141,2.82,0.002140889032418439,7.903166277936596e-05,7.763448564123078e-09,1.1558454407366479e-07,1.3333333308051556,8.377580369530127,8.377580389295256
h002_k20_eps023,0.02,20,0.23,142,2.84,0.0019580439973916858,7.793046674432587e-05,7.570109988569869e-09,1.1143266177542897e-07,1.3333333309342672,8.377580369248717,8.377580389295254
h002_k20_eps023,0.02,20,0.23,143,2.86,0.00206507371780753,7.815608114352627e-05,7.604275306251254e-09,1.1507261368049699e-07,1.3333333307745505,8.377580368967795,8.377580389295254
h002_k20_eps023,0.02,20,0.23,144,2.88,0.002001376490353113,7.794445085530032e-05,7.566430405319444e-09,1.1336963445951246e-07,1.3333333307885324,8.377580368687312,8.377580389295254
h002_k20_eps023,0.02,20,0.23,145,2.9,0.002085216426969846,7.880862385582374e-05,7.72813654912269e-09,1.1316309497823774e-07,1.3333333308067254,8.377580368407266,8.377580389295256
