label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h001_k5_a12crit,0.0651724302856,0.0543103585713276,0,0.0,-0.002377728294224298,0.002377728294224298,0.0026182562735470385,7.199984915679235e-05,6.362425512200976e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,1,0.01,0.0023690678334434105,0.0023690678334434105,0.004359303074140526,0.00012382881169638947,1.8837437648004083e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,2,0.02,-0.00231691535426066,0.00231691535426066,0.0031520479272700436,0.00011751263649490341,1.698091719772468e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,3,0.03,0.002305570330337469,0.002305570330337469,0.004006356285297095,0.00012623378561845344,1.958353902178143e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,4,0.04,-0.002255930228447645,0.002255930228447645,0.0028111938518444474,0.00010722445706009396,1.4139441989815691e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,5,0.05,0.0022404429450187738,0.0022404429450187738,0.0036239695267357664,0.00011407266994774038,1.599173838402948e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,6,0.06,-0.0021940345333991028,0.0021940345333991028,0.002417982357853639,9.317773530533579e-05,1.0676908328156319e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,7,0.07,0.00217645691949025,0.00217645691949025,0.003203234219573798,9.998220657078465e-05,1.2284385946395505e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,8,0.08,-0.0021338547054252457,0.0021338547054252457,0.0019823166957804823,7.771085320973539e-05,7.426088182111751e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,9,0.09,0.002115198106192825,0.002115198106192825,0.0027403623530524476,8.44843580121994e-05,8.770735878716133e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,10,0.1,-0.0020760991031501387,0.0020760991031501387,0.0015019063454982768,6.0916203062959044e-05,4.563003748516139e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,11,0.11,0.0020571183182804937,0.0020571183182804937,0.0022049185375677617,6.68467939775929e-05,5.490598697745684e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,12,0.12,-0.0020216183101960396,0.0020216183101960396,0.0012897283437465596,5.037219838043674e-05,3.119507150570683e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,13,0.13,0.0020123075596841186,0.0020123075596841186,0.0003829883855896206,1.1143908579319433e-05,1.5286724473545186e-10
h001_k5_a12crit,0.0651724302856,0.0543103585713276,14,0.14,-0.0019860035367509125,0.0019860035367509125,0.0023027271167429452,5.5423894325519424e-05,3.7720450631910725e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,15,0.15,0.00197106670901759,0.00197106670901759,0.0026265085867474827,8.711223986662513e-05,9.323458314391076e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,16,0.16,-0.0019335506114191805,0.0019335506114191805,0.003607748997422825,0.00011093180844045095,1.51219122501045e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,17,0.17,0.0019297814081294096,0.0019297814081294096,0.002814068294353818,0.00010053223294294314,1.2421183061738916e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,18,0.18,-0.0018889619501748546,0.0018889619501748546,0.0030691888311070916,9.75707310351135e-05,1.170072019963175e-08
h001_k5_a12crit,0.0651724302856,0.0543103585713276,19,0.19,0.0018918727159029434,0.0018918727159029434,0.002122720932331365,7.846497837129893e-05,7.56674919068712e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,20,0.2,-0.0018436789138803079,0.0018436789138803079,0.0025980375857770793,7.966409873802199e-05,7.798614525465844e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,21,0.21,0.0018373077366373213,0.0018373077366373213,0.0019323765238616448,7.045379222628621e-05,6.0999183916886775e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,22,0.22,-0.0018010242203141836,0.0018010242203141836,0.002431849961614225,7.393112715190262e-05,6.7160912113215306e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,23,0.23,0.0017888882095300949,0.0017888882095300949,0.0016075014318265174,6.026101573435438e-05,4.462624155729686e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,24,0.24,-0.0017603878698203403,0.0017603878698203403,0.0015185210097657749,4.8519671793810475e-05,2.893019724681487e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,25,0.25,0.0017500296284531148,0.0017500296284531148,0.0021296908344449438,6.494327621737377e-05,5.181703328856e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,26,0.26,-0.0017221793594386471,0.0017221793594386471,0.0010416910858495074,2.6476419836606295e-05,8.627694130407276e-10
h001_k5_a12crit,0.0651724302856,0.0543103585713276,27,0.27,0.0017043775336309168,0.0017043775336309168,0.0005542420924641837,6.791491305804334e-06,5.656909926472175e-11
h001_k5_a12crit,0.0651724302856,0.0543103585713276,28,0.28,-0.0016830733368760706,0.0016830733368760706,0.0005394095634730626,1.8179253892586246e-05,4.059342679897639e-10
h001_k5_a12crit,0.0651724302856,0.0543103585713276,29,0.29,0.0016722148413386814,0.0016722148413386814,0.001955137357241676,4.922688438759081e-05,2.97614753624792e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,30,0.3,-0.0016342042760775267,0.0016342042760775267,0.0024616261838933755,8.390113377230557e-05,8.65045904872587e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,31,0.31,0.0016298506238643998,0.0016298506238643998,0.0028199921667100727,8.6157427703299e-05,9.120638850590823e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,32,0.32,-0.0015886671990416766,0.0015886671990416766,0.002399882029954443,8.911216308508684e-05,9.762545607002526e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,33,0.33,0.0015812300752494567,0.0015812300752494567,0.0022182466149933263,6.972673792153891e-05,5.974593096762829e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,34,0.34,-0.001543144871722555,0.001543144871722555,0.0018639942446498944,6.972461267865156e-05,5.976223169765772e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,35,0.35000000000000003,0.0015348287212793305,0.0015348287212793305,0.0020072643611926213,6.146719481300245e-05,4.64254951553611e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,36,0.36,-0.0015012761863834778,0.0015012761863834778,0.0021105067267390793,7.246943868270273e-05,6.454563577553097e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,37,0.37,0.0014901929629594947,0.0014901929629594947,0.0012307504673926043,4.7249360693149876e-05,2.743845726080203e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,38,0.38,-0.001466189548147847,0.001466189548147847,0.0018908551309756983,5.261696100754572e-05,3.4011078472502397e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,39,0.39,0.0014600325511798765,0.0014600325511798765,0.002057363733902155,7.28152605607822e-05,6.514776271324469e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,40,0.4,-0.0014397295723712388,0.0014397295723712388,0.00035819384933166455,1.662925163265974e-05,3.4039939485408764e-10
h001_k5_a12crit,0.0651724302856,0.0543103585713276,41,0.41000000000000003,0.0014268558374686097,0.0014268558374686097,0.0006575538718072244,1.874970356326006e-06,4.280157204632945e-12
h001_k5_a12crit,0.0651724302856,0.0543103585713276,42,0.42,-0.001408877412956519,0.001408877412956519,0.000686086125744251,1.654866118886056e-05,3.3646356370258624e-10
h001_k5_a12crit,0.0651724302856,0.0543103585713276,43,0.43,0.0013943191712499222,0.0013943191712499222,0.0009655825128670622,2.904612485148509e-05,1.0360063619208752e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,44,0.44,-0.0013716623817719726,0.0013716623817719726,0.0016969884265691816,4.571082494200839e-05,2.5662898965804827e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,45,0.45,0.0013636475868117606,0.0013636475868117606,0.0025064906564008964,8.291096636694766e-05,8.445750132665983e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,46,0.46,-0.0013376389937558536,0.0013376389937558536,0.002165006478049809,6.919440399408261e-05,5.884172208190224e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,47,0.47000000000000003,0.0013346969388049956,0.0013346969388049956,0.0020799218064257337,7.327029762991341e-05,6.597075760151917e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,48,0.48,-0.0013113080596572962,0.0013113080596572962,0.0014987682532307293,5.109314854217488e-05,3.208747855699879e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,49,0.49,0.0013077543795602929,0.0013077543795602929,0.0019954265924696972,6.082549708966983e-05,4.5456670004339004e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,50,0.5,-0.0012783390882430924,0.0012783390882430924,0.001778300838654309,6.759924549888152e-05,5.617017685792565e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,51,0.51,0.0012671486875306618,0.0012671486875306618,0.0007926663313582688,2.5336235225323797e-05,7.891690456653156e-10
h001_k5_a12crit,0.0651724302856,0.0543103585713276,52,0.52,-0.001238832055920406,0.001238832055920406,0.0023920986344684,7.518485216656219e-05,6.944500327385449e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,53,0.53,0.0012318815024007937,0.0012318815024007937,0.0016836081625476362,5.468439148912854e-05,3.6743943014835512e-09
h001_k5_a12crit,0.0651724302856,0.0543103585713276,54,0.54,-0.00120946921745181,0.00120946921745181,0.0011675220081476432,4.752769269677281e-05,2.776852516448738e-09
