label,alpha,alpha_c,cell,time,unstable_subspace_norm,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,49,0.98,0.0005476082091371048,0.0010690854691713441,7.292332649160092e-05,4.170878076467198e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,50,1.0,0.0005312351019913694,0.0012984387467959277,9.516171865319702e-05,5.137110001541732e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,51,1.02,0.000518710077870533,0.0008183852524430804,0.00010375813800438427,6.128696168060878e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,52,1.04,0.0005031269543751528,0.0007277177408538585,0.00010376865172407929,7.028601143104894e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,53,1.06,0.0004927252052252778,0.001900837236570565,0.00010377863840857203,7.911005866397488e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,54,1.08,0.00047802180266155123,0.0006560971009841562,0.00010379161487445797,7.563589741714508e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,55,1.1,0.0004715067818133192,0.001689032485798797,0.00010379306326331875,7.617285546218432e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,56,1.12,0.00045527446611213856,0.0011085651916189366,0.00010380424250676461,8.378219617600855e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,57,1.1400000000000001,0.0004462041495595348,0.0006821985090239979,0.00012487173148566783,9.826540808935991e-08
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,58,1.16,0.0004325259391520654,0.000863680222202226,0.0001594659404715175,1.2318908163504668e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,59,1.18,0.0004229266735280287,0.0007218648767183421,0.00017373460249043386,1.5385030822075417e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,60,1.2,0.00041091318419567515,0.0019374059213165984,0.00017374463486938553,1.811287753969829e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,61,1.22,0.00040842811167276973,0.0019688998785264075,0.000173753956027804,1.9486451143261116e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,62,1.24,0.0003959435970917549,0.0005547900844795995,0.0001737596547084431,1.9755003523172962e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,63,1.26,0.00038744452755583054,0.002056595354254124,0.00017377380330092473,2.0134049021532182e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,64,1.28,0.0003665833419839364,0.002435744609107069,0.00017377469602434872,2.0833896106503849e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,65,1.3,0.00036063128979882424,0.0006843744313823615,0.0001737824891287416,2.3474043431377164e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,66,1.32,0.0003503959453418177,0.0014416909555441345,0.00021234738226379816,2.808203309993336e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,67,1.34,0.00034482342496878213,0.0009362508665859293,0.00022896274666295164,3.315133125647598e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,68,1.36,0.00033453154024547693,0.0006743612993226104,0.00022902442932305186,3.7304812521781076e-07
h002_k20_rank3_a12,0.13894216412,0.11578513676636337,69,1.3800000000000001,0.0003331381193820978,0.001779179570060524,0.00022908395351992392,3.941381346732381e-07
