label,epsilon,a0,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,mismatch_l2
h002_k20_eps019,0.19,0.005,26,0.52,0.0010432854799274107,7.566837598142864e-06,8.283286474440828e-11,0.009727995217734898
h002_k20_eps019,0.19,0.005,27,0.54,0.001812779990244493,3.444460250585841e-05,1.3928556689238858e-09,0.012027628891014731
h002_k20_eps019,0.19,0.005,28,0.56,0.003931436380403674,5.383622386553572e-05,3.323018554025179e-09,0.014557710028146459
h002_k20_eps019,0.19,0.005,29,0.58,0.00550567483341553,6.775626502470008e-05,5.204085513215631e-09,0.01554556491083366
h002_k20_eps019,0.19,0.005,30,0.6,0.006010349179459475,5.9398332091353084e-05,3.950812491036119e-09,0.014740693177380068
h002_k20_eps019,0.19,0.005,31,0.62,0.005392060921663934,5.2063951968030344e-05,3.0088583731480073e-09,0.012332935249492227
h002_k20_eps019,0.19,0.005,32,0.64,0.0037394004338583346,2.080748642896625e-05,4.5899016213937436e-10,0.009819910074938714
h002_k20_eps019,0.19,0.005,33,0.66,0.0013714873991332276,3.74970838637022e-06,2.7855213536635148e-11,0.009485788303684479
h002_k20_eps019,0.19,0.005,34,0.68,0.001495663253403555,3.121946315870148e-05,1.1508813546019487e-09,0.011584974645567559
h002_k20_eps019,0.19,0.005,35,0.7000000000000001,0.0036588526713687945,5.138283261486412e-05,3.032872160608114e-09,0.014173783512153593
h002_k20_eps019,0.19,0.005,36,0.72,0.005288995496776945,6.57860191444457e-05,4.910288628261539e-09,0.015353570277179358
h002_k20_eps019,0.19,0.005,37,0.74,0.0059524749009030875,6.004875158036276e-05,4.045116944602916e-09,0.0148198495367358
h002_k20_eps019,0.19,0.005,38,0.76,0.005491179591469584,5.428839220539352e-05,3.2784462259680987e-09,0.012592340549602262
h002_k20_eps019,0.19,0.005,39,0.78,0.003994672225705759,2.4385996130629552e-05,6.365290979803291e-10,0.010042834433892523
h002_k20_eps019,0.19,0.005,40,0.8,0.001693244352629324,1.9135119784819275e-06,5.9445946510820044e-12,0.009294482500777922
h002_k20_eps019,0.19,0.005,41,0.8200000000000001,0.0011747039852253573,2.7946418111654416e-05,9.291252665090603e-10,0.01118105884635409
h002_k20_eps019,0.19,0.005,42,0.84,0.0034043905572293956,4.9269267795525927e-05,2.794540112596242e-09,0.013845823136903072
h002_k20_eps019,0.19,0.005,43,0.86,0.005113182929245112,6.448052010340774e-05,4.722669067544033e-09,0.015239851165776386
h002_k20_eps019,0.19,0.005,44,0.88,0.005900618364264779,6.0507107016108034e-05,4.112496296503362e-09,0.014924716767569388
h002_k20_eps019,0.19,0.005,45,0.9,0.005575103509440058,5.616258846155012e-05,3.5147369854576326e-09,0.012850534938017705
h002_k20_eps019,0.19,0.005,46,0.92,0.004205868404929343,2.7346497858504228e-05,8.054350904799062e-10,0.01024747506787905
h002_k20_eps019,0.19,0.005,47,0.9400000000000001,0.0020030476416652994,3.891818803333494e-06,1.654674115769221e-11,0.009143818606609991
h002_k20_eps019,0.19,0.005,48,0.96,0.0008959018275393907,2.4219757678087178e-05,7.050236728737866e-10,0.010748339735198294
h002_k20_eps019,0.19,0.005,49,0.98,0.003102774434665307,4.650127674032986e-05,2.4957042519495486e-09,0.013425696116632142
h002_k20_eps019,0.19,0.005,50,1.0,0.004893685480073765,6.272784804076235e-05,4.475825400026676e-09,0.015028599749245997
h002_k20_eps019,0.19,0.005,51,1.02,0.005817543908674482,6.080657464825272e-05,4.159831951985746e-09,0.014975871643729257
h002_k20_eps019,0.19,0.005,52,1.04,0.00565842509952556,5.823160228980277e-05,3.785364381921172e-09,0.013119228699170631
h002_k20_eps019,0.19,0.005,53,1.06,0.004412234674827697,3.0262111741717353e-05,9.91545898708779e-10,0.010494124386494701
h002_k20_eps019,0.19,0.005,54,1.08,0.0023009371201515357,7.620683360169223e-06,5.8948892320885e-11,0.00907816705384021
h002_k20_eps019,0.19,0.005,55,1.1,0.0007959727269006747,2.124482082945962e-05,5.492665705121833e-10,0.010384314782351732
h002_k20_eps019,0.19,0.005,56,1.12,0.002824447592324632,4.3862409040241275e-05,2.2254751823287724e-09,0.013052709682556889
h002_k20_eps019,0.19,0.005,57,1.1400000000000001,0.004667476018013419,6.068223664738252e-05,4.193276357973785e-09,0.01481235232448544
h002_k20_eps019,0.19,0.005,58,1.16,0.005713095039722398,6.075834925947758e-05,4.159630218239497e-09,0.014995976902544216
h002_k20_eps019,0.19,0.005,59,1.18,0.005705467436029315,5.9779696865423823e-05,3.995530838966964e-09,0.013344881442494003
h002_k20_eps019,0.19,0.005,60,1.2,0.004602733253798061,3.3191594599821516e-05,1.1987270217552334e-09,0.010762076590716063
h002_k20_eps019,0.19,0.005,61,1.22,0.002613845521733374,1.1747277796943965e-05,1.4271746028919982e-10,0.009063845329306456
h002_k20_eps019,0.19,0.005,62,1.24,0.0006732157674059531,1.7755117300542864e-05,3.910864606041785e-10,0.010008854176692006
h002_k20_eps019,0.19,0.005,63,1.26,0.0025233638042106957,4.1011757503028244e-05,1.952136114067122e-09,0.012637574807324936
h002_k20_eps019,0.19,0.005,64,1.28,0.004435705301281558,5.8800944919389756e-05,3.942497235533023e-09,0.014577945714265975
h002_k20_eps019,0.19,0.005,65,1.3,0.005610054939535861,6.077808916125551e-05,4.16875924559739e-09,0.015006069522418144
h002_k20_eps019,0.19,0.005,66,1.32,0.005732676828038173,6.0955404356488026e-05,4.159614349725476e-09,0.01354105260767132
h002_k20_eps019,0.19,0.005,67,1.34,0.004759980283163524,3.571172685372056e-05,1.3924861210713212e-09,0.011017617784127595
h002_k20_eps019,0.19,0.005,68,1.36,0.002875792132570591,1.5221849848268793e-05,2.4340321579301873e-10,0.009079847183800943
h002_k20_eps019,0.19,0.005,69,1.3800000000000001,0.000552609048145041,1.4343083725246154e-05,2.621737415573053e-10,0.009690431695014878
h002_k20_eps019,0.19,0.005,70,1.4000000000000001,0.002224126236989712,3.801656498954054e-05,1.683377437856017e-09,0.012226557350027657
h002_k20_eps019,0.19,0.005,71,1.42,0.004176640387244994,5.644738953082487e-05,3.6386327380855927e-09,0.01429801066988127
h002_k20_eps019,0.19,0.005,72,1.44,0.005475254635673078,6.0473620751091136e-05,4.133370979186994e-09,0.01497215155215921
h002_k20_eps019,0.19,0.005,73,1.46,0.0057551853148215685,6.224539316361214e-05,4.343609324228145e-09,0.013752103421796101
h002_k20_eps019,0.19,0.005,74,1.48,0.004934563788833768,3.856162603156508e-05,1.6306171653343983e-09,0.011334578838982378
h002_k20_eps019,0.19,0.005,75,1.5,0.003151815679913335,1.8922926758098356e-05,3.8056313909587366e-10,0.009162921855415417
h002_k20_eps019,0.19,0.005,76,1.52,0.0007863711376918113,1.0988594411143354e-05,1.6129825352435022e-10,0.009402217195319378
h002_k20_eps019,0.19,0.005,77,1.54,0.0019294048254777422,3.515739736733305e-05,1.4448104433046875e-09,0.011819539534099885
h002_k20_eps019,0.19,0.005,78,1.56,0.003919812868307036,5.4120756673906594e-05,3.3504519168567716e-09,0.014007094007970223
h002_k20_eps019,0.19,0.005,79,1.58,0.0053233145132992,5.98566018653592e-05,4.055145070319441e-09,0.014893151561868254
h002_k20_eps019,0.19,0.005,80,1.6,0.005735352219703075,6.286259266222673e-05,4.4353709959958996e-09,0.01388599194813645
h002_k20_eps019,0.19,0.005,81,1.62,0.005054760663785414,4.0815828121980835e-05,1.8320449436142645e-09,0.011586701302523638
h002_k20_eps019,0.19,0.005,82,1.6400000000000001,0.003401737924681437,2.250669906630794e-05,5.4383768971979e-10,0.00928528234473994
h002_k20_eps019,0.19,0.005,83,1.6600000000000001,0.0011169922967308008,7.4492235037084855e-06,8.173706025081012e-11,0.009156571413921948
h002_k20_eps019,0.19,0.005,84,1.68,0.0016172376599433587,3.192863025977513e-05,1.1986908094581845e-09,0.0114067529057415
h002_k20_eps019,0.19,0.005,85,1.7,0.0036503138480300508,5.178026851812627e-05,3.0727651142068155e-09,0.013703328934773445
h002_k20_eps019,0.19,0.005,86,1.72,0.005172749017188293,5.938519166478298e-05,3.997397391326016e-09,0.014825253367701064
h002_k20_eps019,0.19,0.005,87,1.74,0.005724755127282247,6.361802942055783e-05,4.549945108482581e-09,0.014050917032345532
h002_k20_eps019,0.19,0.005,88,1.76,0.005177741294881431,4.305380514092979e-05,2.0465517600985248e-09,0.011873955521901607
h002_k20_eps019,0.19,0.005,89,1.78,0.003641886095626136,2.59477687055465e-05,7.300688370210165e-10,0.009451892322045368
h002_k20_eps019,0.19,0.005,90,1.8,0.0014221648087551842,4.282774482524633e-06,4.0187194918033195e-11,0.00895027445528513
h002_k20_eps019,0.19,0.005,91,1.82,0.0013094156702646682,2.8648581705425193e-05,9.771975447057264e-10,0.010995759869664778
h002_k20_eps019,0.19,0.005,92,1.84,0.0033883447833688847,4.905561049634325e-05,2.7729486338880962e-09,0.01334978497450143
h002_k20_eps019,0.19,0.005,93,1.86,0.004980963130911643,5.835973119262821e-05,3.8757156884206326e-09,0.014673030676454207
h002_k20_eps019,0.19,0.005,94,1.8800000000000001,0.005674128332891503,6.391790567863752e-05,4.609467829754665e-09,0.014144831601038608
h002_k20_eps019,0.19,0.005,95,1.9000000000000001,0.005277736301890772,4.521544383037776e-05,2.2718603663733675e-09,0.012144037448237303
h002_k20_eps019,0.19,0.005,96,1.92,0.0038745785630508052,2.941833654226794e-05,9.51913666986434e-10,0.009658696518524417
h002_k20_eps019,0.19,0.005,97,1.94,0.001734271735455702,2.2871993469952195e-06,1.9468945861314647e-11,0.008804917780112742
h002_k20_eps019,0.19,0.005,98,1.96,0.0010061998309410481,2.5450710584629778e-05,7.827780540970485e-10,0.01061384809887397
h002_k20_eps019,0.19,0.005,99,1.98,0.0031424815356526645,4.6625953107792934e-05,2.5128415654235707e-09,0.013023327943870677
h002_k20_eps019,0.19,0.005,100,2.0,0.004799751671283193,5.7395545494471244e-05,3.755432450393316e-09,0.014540313542666444
h002_k20_eps019,0.19,0.005,101,2.02,0.005615532750598176,6.402975367968089e-05,4.6288721533437075e-09,0.014229932944141675
h002_k20_eps019,0.19,0.005,102,2.04,0.005352818944348233,4.6974221087770495e-05,2.4561173589695094e-09,0.012391377405565963
h002_k20_eps019,0.19,0.005,103,2.06,0.0040777413720883594,3.255313791644413e-05,1.1675488109534527e-09,0.009873424200143055
h002_k20_eps019,0.19,0.005,104,2.08,0.0020361154700819966,2.548802038522045e-06,1.934174913057439e-11,0.008705686599396925
h002_k20_eps019,0.19,0.005,105,2.1,0.0008159129571663653,2.1966341110892143e-05,5.907102963164991e-10,0.010221710330692425
h002_k20_eps019,0.19,0.005,106,2.12,0.00286498594319665,4.376844741682024e-05,2.2208694364544462e-09,0.012639815475070154
h002_k20_eps019,0.19,0.005,107,2.14,0.004589099809696305,5.61886122807354e-05,3.6036694554515513e-09,0.014350713503415114
h002_k20_eps019,0.19,0.005,108,2.16,0.0055411503517660025,6.404046128523228e-05,4.634100457228219e-09,0.014289879034561387
h002_k20_eps019,0.19,0.005,109,2.18,0.005423729014149442,4.8796170444691305e-05,2.6548483033919017e-09,0.012646253741502234
h002_k20_eps019,0.19,0.005,110,2.2,0.004273099163120375,3.560635681608279e-05,1.3990845034069515e-09,0.010122134333134162
h002_k20_eps019,0.19,0.005,111,2.22,0.002317166386569824,5.692160489419705e-06,4.742280874056639e-11,0.008661081525737515
h002_k20_eps019,0.19,0.005,112,2.24,0.0007089929285403707,1.8700528565941613e-05,4.4291691162477157e-10,0.009874976022661729
h002_k20_eps019,0.19,0.005,113,2.2600000000000002,0.002595233671230527,4.098218900015237e-05,1.964735894341185e-09,0.012274586511875756
h002_k20_eps019,0.19,0.005,114,2.2800000000000002,0.004370825656388519,5.476712313804735e-05,3.4484260105900983e-09,0.01414234256016896
h002_k20_eps019,0.19,0.005,115,2.3000000000000003,0.0054394555575168185,6.359944494412425e-05,4.5951553091832606e-09,0.014303508264502267
h002_k20_eps019,0.19,0.005,116,2.32,0.005464178833538667,5.0313686059698375e-05,2.8506863804300154e-09,0.01286477817387523
h002_k20_eps019,0.19,0.005,117,2.34,0.004456363706211338,3.8640519001492786e-05,1.6807758281526576e-09,0.010392203735235564
h002_k20_eps019,0.19,0.005,118,2.36,0.0026049731253262546,9.07586451916407e-06,1.2293727883351016e-10,0.008673741282231227
h002_k20_eps019,0.19,0.005,119,2.38,0.0005953815385836861,1.5138133365258913e-05,3.267646856381144e-10,0.009539518332272174
h002_k20_eps019,0.19,0.005,120,2.4,0.002316358132676712,3.820634315411543e-05,1.7497051535308393e-09,0.011892195224506106
h002_k20_eps019,0.19,0.005,121,2.42,0.004146866765978591,5.3323087878028406e-05,3.3038544784038525e-09,0.013918306026395065
h002_k20_eps019,0.19,0.005,122,2.44,0.005332486141012316,6.312199750746809e-05,4.56212609184127e-09,0.014304616652510413
h002_k20_eps019,0.19,0.005,123,2.46,0.005488647430248221,5.158884961959416e-05,3.0344453615391697e-09,0.013063679474748473
h002_k20_eps019,0.19,0.005,124,2.48,0.004610390301923375,4.1253432661576555e-05,1.9484093717831663e-09,0.010650470646411593
h002_k20_eps019,0.19,0.005,125,2.5,0.0028607649680730323,1.2170791061739744e-05,2.2324732968544914e-10,0.008724094367307901
h002_k20_eps019,0.19,0.005,126,2.52,0.0005417162457219607,1.1622283019761645e-05,2.4708237413979376e-10,0.00924344262805868
h002_k20_eps019,0.19,0.005,127,2.54,0.0020276886800287474,3.522181504706204e-05,1.5320279032007951e-09,0.011501376133643304
h002_k20_eps019,0.19,0.005,128,2.56,0.003899037142887782,5.15263918186255e-05,3.125664749452059e-09,0.013654797386252599
h002_k20_eps019,0.19,0.005,129,2.58,0.005204618018171521,6.243610495513905e-05,4.499972268720337e-09,0.014273292799734766
h002_k20_eps019,0.19,0.005,130,2.6,0.005503782277228495,5.2867860834048176e-05,3.217974364249843e-09,0.013260964842259054
h002_k20_eps019,0.19,0.005,131,2.62,0.004764366551245282,4.395191408275606e-05,2.237343687178777e-09,0.010940630785608935
h002_k20_eps019,0.19,0.005,132,2.64,0.003119389226233048,1.531604401862434e-05,3.463713394791009e-10,0.0088337346169774
h002_k20_eps019,0.19,0.005,133,2.66,0.0008536088926732277,8.160581584629739e-06,1.946801760287182e-10,0.008984822796313739
h002_k20_eps019,0.19,0.005,134,2.68,0.0017447852352825116,3.236794909637509e-05,1.342097129038346e-09,0.011121058649587295
h002_k20_eps019,0.19,0.005,135,2.7,0.003659591167355051,4.9684448511132084e-05,2.945650577569036e-09,0.013379054892838796
h002_k20_eps019,0.19,0.005,136,2.72,0.005057275561302683,6.140921890776679e-05,4.388615023543356e-09,0.0141990161662903
h002_k20_eps019,0.19,0.005,137,2.74,0.005485389092085586,5.3711979728746124e-05,3.350030727854557e-09,0.013401595891136812
h002_k20_eps019,0.19,0.005,138,2.7600000000000002,0.004885427936750668,4.626893548126578e-05,2.5003305061206083e-09,0.011203454434118427
h002_k20_eps019,0.19,0.005,139,2.7800000000000002,0.0033600584171132922,1.8444404743731326e-05,4.874218523403988e-10,0.008979783722505349
h002_k20_eps019,0.19,0.005,140,2.8000000000000003,0.001165528916735798,4.540881546338927e-06,1.6304652524411392e-10,0.008765820535924554
h002_k20_eps019,0.19,0.005,141,2.82,0.0014488832287859097,2.934092595401181e-05,1.1538160150861827e-09,0.010737011581252088
h002_k20_eps019,0.19,0.005,142,2.84,0.003425143607640556,4.775417017757274e-05,2.7603028480759772e-09,0.013088616878737334
h002_k20_eps019,0.19,0.005,143,2.86,0.00490593748139276,6.04100469823731e-05,4.279643256759089e-09,0.014121874083647073
h002_k20_eps019,0.19,0.005,144,2.88,0.00546608023676252,5.456671659862995e-05,3.4821102134224726e-09,0.013550448930979106
h002_k20_eps019,0.19,0.005,145,2.9,0.004998398728527963,4.846183733248999e-05,2.7583031768912852e-09,0.011476819983456095
h002_k20_eps019,0.19,0.005,146,2.92,0.0035823594756413846,2.1316938247591925e-05,6.354694552555277e-10,0.00915525614533204
h002_k20_eps019,0.19,0.005,147,2.94,0.0014604890132987316,3.25477691222701e-06,1.5816070635437486e-10,0.008590726528164548
h002_k20_eps019,0.19,0.005,148,2.96,0.0011537642295490454,2.6280586917184306e-05,9.788612754005976e-10,0.010359637166480425
h002_k20_eps019,0.19,0.005,149,2.98,0.003173565100756503,4.552529346258613e-05,2.5458432812066176e-09,0.012762341400447665
h002_k20_eps019,0.19,0.005,150,3.0,0.004725497737480426,5.9004376466981706e-05,4.113594904694279e-09,0.013986961144066981
h002_k20_eps019,0.19,0.005,151,3.02,0.005417805025203371,5.515667283819655e-05,3.5777224464782937e-09,0.013650587138700513
h002_k20_eps019,0.19,0.005,152,3.04,0.0050934930960967835,5.052024455657547e-05,3.007618445997133e-09,0.011740717987496735
h002_k20_eps019,0.19,0.005,153,3.06,0.0037999529901773356,2.4278753343276497e-05,8.02478238505833e-10,0.009373141356760708
h002_k20_eps019,0.19,0.005,154,3.08,0.0017555900719445077,3.098145010769499e-06,1.764670127845845e-10,0.008470646772585978
h002_k20_eps019,0.19,0.005,155,3.1,0.0008634472301410547,2.331998602864333e-05,8.266609305712952e-10,0.01000534082358402
h002_k20_eps019,0.19,0.005,156,3.12,0.0029263189379541573,4.3306723469935275e-05,2.3419283370747403e-09,0.01244464278320299
h002_k20_eps019,0.19,0.005,157,3.14,0.004544260768279945,5.760122272956815e-05,3.950230687184749e-09,0.013848371877212794
h002_k20_eps019,0.19,0.005,158,3.16,0.005355604804145646,5.5568257920092206e-05,3.646457340381306e-09,0.013729330420555096
h002_k20_eps019,0.19,0.005,159,3.18,0.005164493144891363,5.220628799490861e-05,3.2168848713363758e-09,0.011980896167056727
h002_k20_eps019,0.19,0.005,160,3.2,0.003993927756669443,2.6887883131139664e-05,9.684729472924674e-10,0.009601978111011685
h002_k20_eps019,0.19,0.005,161,3.22,0.0020410809334372314,6.144625008870079e-06,2.2172744427015945e-10,0.008396421725623944
h002_k20_eps019,0.19,0.005,162,3.24,0.0007514218604299439,1.990267676579448e-05,6.756823580480731e-10,0.009654777976684544
h002_k20_eps019,0.19,0.005,163,3.2600000000000002,0.0026597629962145067,4.117711556777775e-05,2.147310332632764e-09,0.012093286606596183
h002_k20_eps019,0.19,0.005,164,3.2800000000000002,0.0043439669246129855,5.619953152630619e-05,3.76293426295481e-09,0.013673543538486129
h002_k20_eps019,0.19,0.005,165,3.3000000000000003,0.005281157055553836,5.5222835156911436e-05,3.641804512622238e-09,0.013788491841815806
h002_k20_eps019,0.19,0.005,166,3.3200000000000003,0.005226627416858564,5.403804433573892e-05,3.462200425516459e-09,0.012220657460902016
h002_k20_eps019,0.19,0.005,167,3.34,0.004175982270506683,3.0153960664389462e-05,1.1720651678373537e-09,0.009853731591477488
h002_k20_eps019,0.19,0.005,168,3.36,0.0023111327051032002,8.859106915744383e-06,2.755489719440974e-10,0.0083741261419671
h002_k20_eps019,0.19,0.005,169,3.38,0.0006469474524389243,1.699885893141844e-05,5.518523029640599e-10,0.009340188755805548
h002_k20_eps019,0.19,0.005,170,3.4,0.002395206511436799,3.8018159053313374e-05,1.889820885667398e-09,0.011744964592842825
h002_k20_eps019,0.19,0.005,171,3.42,0.004129533089783549,5.4655296002391486e-05,3.5850982385299743e-09,0.013470409533204579
h002_k20_eps019,0.19,0.005,172,3.44,0.005181327661886239,5.5417870475233617e-05,3.6705166946204727e-09,0.013804583089311128
h002_k20_eps019,0.19,0.005,173,3.46,0.005266130301509061,5.5235000656357464e-05,3.620597782944524e-09,0.012434023271695481
h002_k20_eps019,0.19,0.005,174,3.48,0.004345979169129136,3.2627326450986914e-05,1.3579933403248991e-09,0.01012384518506172
h002_k20_eps019,0.19,0.005,175,3.5,0.002581018953619243,1.247894631271108e-05,3.6944087329188945e-10,0.008405366287980448
h002_k20_eps019,0.19,0.005,176,3.52,0.0005393696642516657,1.366766444422201e-05,4.449622654456462e-10,0.009046483501175689
h002_k20_eps019,0.19,0.005,177,3.54,0.002124473096194619,3.5681267107369364e-05,1.6984074296201316e-09,0.011388291136430116
h002_k20_eps019,0.19,0.005,178,3.56,0.0039101938058521595,5.279645114034775e-05,3.3687632482027616e-09,0.013254297870402743
h002_k20_eps019,0.19,0.005,179,3.58,0.005073819565592921,5.515035476177263e-05,3.6577908663070956e-09,0.013804452407903891
h002_k20_eps019,0.19,0.005,180,3.6,0.005287342213664063,5.648898333435299e-05,3.783926260943528e-09,0.012624869409193808
h002_k20_eps019,0.19,0.005,181,3.62,0.0044911573066969985,3.484030853449324e-05,1.5349744623711057e-09,0.010385070707901614
h002_k20_eps019,0.19,0.005,182,3.64,0.0028294451488289993,1.5743775450467e-05,4.817276242172653e-10,0.008475239745974306
h002_k20_eps019,0.19,0.005,183,3.66,0.0006430677013781574,1.0171288680581228e-05,3.5762067380865106e-10,0.008786801557360798
h002_k20_eps019,0.19,0.005,184,3.68,0.0018448573881663449,3.312300999755341e-05,1.506032329196825e-09,0.011022189674159737
h002_k20_eps019,0.19,0.005,185,3.7,0.0036723867636681428,5.111392575498062e-05,3.154262227594699e-09,0.013005004158876758
h002_k20_eps019,0.19,0.005,186,3.72,0.0049481797284951405,5.409227742804975e-05,3.562529618398197e-09,0.013773932565989211
h002_k20_eps019,0.19,0.005,187,3.74,0.005296815066209307,5.758095045260955e-05,3.959792177240346e-09,0.012806789627891049
h002_k20_eps019,0.19,0.005,188,3.7600000000000002,0.004630756654632489,3.824475442929389e-05,1.784369706650867e-09,0.010666610838973816
h002_k20_eps019,0.19,0.005,189,3.7800000000000002,0.00307351441537997,1.78950254873697e-05,5.704779304555556e-10,0.008594744688368613
h002_k20_eps019,0.19,0.005,190,3.8000000000000003,0.0009418133835756108,7.365523038144406e-06,2.8942417938459973e-10,0.008565549427362151
h002_k20_eps019,0.19,0.005,191,3.8200000000000003,0.0015689072841257295,2.867053485030533e-05,1.2368332800788418e-09,0.010664469375992264
h002_k20_eps019,0.19,0.005,192,3.84,0.003429130260881965,5.0299971961507414e-05,3.0448405191769034e-09,0.012739334524416434
h002_k20_eps019,0.19,0.005,193,3.86,0.004803013458916925,5.399393704953023e-05,3.4966919394564834e-09,0.01370486821288202
h002_k20_eps019,0.19,0.005,194,3.88,0.005281340542603107,5.6437838993302196e-05,3.8878953023315686e-09,0.012947258760334146
h002_k20_eps019,0.19,0.005,195,3.9,0.004745716599478779,4.16376354154858e-05,2.065883598137455e-09,0.010932151394623158
h002_k20_eps019,0.19,0.005,196,3.92,0.003302099489684887,2.1457802053596815e-05,7.075278449904161e-10,0.00875009918812473
h002_k20_eps019,0.19,0.005,197,3.94,0.001242334978513214,5.439826322667684e-06,2.4360159131166285e-10,0.00838461235539846
h002_k20_eps019,0.19,0.005,198,3.96,0.0012833133215652249,2.4796762842231625e-05,9.950175961574778e-10,0.01030526370868837
h002_k20_eps019,0.19,0.005,199,3.98,0.0032003567877848006,4.818443158204535e-05,2.8115029346368694e-09,0.012460007471715032
h002_k20_eps019,0.19,0.005,200,4.0,0.00465035103861344,5.376841456825941e-05,3.449767097642479e-09,0.013625001132167787
h002_k20_eps019,0.19,0.005,201,4.0200000000000005,0.005257013185458165,5.664865244305199e-05,3.918954851912673e-09,0.013078987014242486
h002_k20_eps019,0.19,0.005,202,4.04,0.004848034578724988,4.3735456509620024e-05,2.2498026344323354e-09,0.011196396373682358
h002_k20_eps019,0.19,0.005,203,4.0600000000000005,0.0035134991388582545,2.438191488242448e-05,8.495291484204549e-10,0.008932943883895768
h002_k20_eps019,0.19,0.005,204,4.08,0.0015288019361248421,3.808545620629196e-06,2.0486806090629587e-10,0.00824744151151488
h002_k20_eps019,0.19,0.005,205,4.1,0.0009982796005216558,2.1898850049662034e-05,8.229531655138873e-10,0.009953270079443233
h002_k20_eps019,0.19,0.005,206,4.12,0.0029629593488584233,4.588316402077826e-05,2.5533357231999546e-09,0.012151715592361398
h002_k20_eps019,0.19,0.005,207,4.14,0.004476216428854568,5.259387800981323e-05,3.3165919089242566e-09,0.01350036525082629
h002_k20_eps019,0.19,0.005,208,4.16,0.005210194686658153,5.72003892395703e-05,3.9764269424454736e-09,0.01317636237910714
h002_k20_eps019,0.19,0.005,209,4.18,0.0049348935314076576,4.5488569415959055e-05,2.417436628595707e-09,0.011455274753556998
h002_k20_eps019,0.19,0.005,210,4.2,0.0037196409674039484,2.7395753299165536e-05,1.0192289252853623e-09,0.009151312891754136
