label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h001_k5_afull,1.0,0.0543103585713276,117,1.17,5.2303333701857885e-11,5.2303333701857885e-11,0.0007921267336137277,7.523874563106439e-07,7.258292399042933e-13
h001_k5_afull,1.0,0.0543103585713276,118,1.18,1.319433708883537e-11,1.319433708883537e-11,0.00044802034067147306,1.5724438696047653e-05,3.036705805968786e-10
h001_k5_afull,1.0,0.0543103585713276,119,1.19,-7.43752120709127e-11,7.43752120709127e-11,0.00109187176844253,3.3016799116575745e-05,1.3390120082352478e-09
h001_k5_afull,1.0,0.0543103585713276,120,1.2,3.7916142176918494e-11,3.7916142176918494e-11,0.0002262919352947513,1.1655703598963002e-05,1.671171263610392e-10
h001_k5_afull,1.0,0.0543103585713276,121,1.21,7.940550804776472e-12,7.940550804776472e-12,0.001361101426249156,3.307667029256063e-05,1.3431039921303518e-09
h001_k5_afull,1.0,0.0543103585713276,122,1.22,-6.278301890958599e-11,6.278301890958599e-11,0.000885035914974566,1.1667147462670427e-06,1.6488284625393824e-12
h001_k5_afull,1.0,0.0543103585713276,123,1.23,3.670398392770918e-11,3.670398392770918e-11,0.0002948875157274108,1.0487187518531828e-05,1.3511441270140015e-10
h001_k5_afull,1.0,0.0543103585713276,124,1.24,-3.5849943510763566e-11,3.5849943510763566e-11,0.0024976780273251267,6.182673710496558e-05,4.6938457863549934e-09
h001_k5_afull,1.0,0.0543103585713276,125,1.25,-6.0662675620618e-11,6.0662675620618e-11,0.0024076652249768148,8.53046435670024e-05,8.94116563470477e-09
h001_k5_afull,1.0,0.0543103585713276,126,1.26,1.1530329967722464e-11,1.1530329967722464e-11,0.0008867395011349091,3.6680173120714034e-05,1.6547350744490869e-09
h001_k5_afull,1.0,0.0543103585713276,127,1.27,4.2401075543447436e-11,4.2401075543447436e-11,0.002087787225310399,4.12956288041688e-05,2.0927000931155197e-09
h001_k5_afull,1.0,0.0543103585713276,128,1.28,4.0377860072420696e-11,4.0377860072420696e-11,0.0015814154130303253,5.70402264398332e-05,3.9971972879955945e-09
h001_k5_afull,1.0,0.0543103585713276,129,1.29,6.752432326392194e-12,6.752432326392194e-12,0.0019222168270100826,5.8374330979541565e-05,4.186698828808887e-09
h001_k5_afull,1.0,0.0543103585713276,130,1.3,-1.618358200813734e-11,1.618358200813734e-11,0.0011039541647918925,4.3937670081214125e-05,2.3725183706313133e-09
h001_k5_afull,1.0,0.0543103585713276,131,1.31,-3.5098986867973525e-11,3.5098986867973525e-11,0.000591679892057854,2.259736447411088e-05,6.278138243043981e-10
h001_k5_afull,1.0,0.0543103585713276,132,1.32,3.873587113231453e-11,3.873587113231453e-11,0.0004957932067421775,1.061191176570978e-05,1.381254684519269e-10
h001_k5_afull,1.0,0.0543103585713276,133,1.33,9.258813279868633e-12,9.258813279868633e-12,0.001526749836673069,4.214501919973058e-05,2.1814019331824195e-09
h001_k5_afull,1.0,0.0543103585713276,134,1.34,6.366836295375669e-11,6.366836295375669e-11,0.0010736028518024336,4.901440393074189e-06,2.972551272325315e-11
h001_k5_afull,1.0,0.0543103585713276,135,1.35,-3.189762497646416e-11,3.189762497646416e-11,0.00046113256457876455,1.845173946407334e-05,4.181899624161117e-10
h001_k5_afull,1.0,0.0543103585713276,136,1.36,5.831331717411764e-11,5.831331717411764e-11,0.0010334548045284398,2.0822912973305898e-05,5.325120952473377e-10
h001_k5_afull,1.0,0.0543103585713276,137,1.37,1.4200547421988619e-11,1.4200547421988619e-11,0.0009695976283082161,1.930456611026725e-05,4.5828739941758366e-10
h001_k5_afull,1.0,0.0543103585713276,138,1.3800000000000001,7.948661704965804e-11,7.948661704965804e-11,0.0019718539298157005,5.641488516824847e-05,3.907986975796796e-09
h001_k5_afull,1.0,0.0543103585713276,139,1.3900000000000001,2.994849013964254e-11,2.994849013964254e-11,0.0032252737198729684,9.659484626735593e-05,1.1462455045271216e-08
h001_k5_afull,1.0,0.0543103585713276,140,1.4000000000000001,-5.2375449897251736e-12,5.2375449897251736e-12,0.0014643307956838287,6.807860475086437e-05,5.70040015047629e-09
h001_k5_afull,1.0,0.0543103585713276,141,1.41,-9.858148368804831e-12,9.858148368804831e-12,0.0004436717199527544,5.5134418830729855e-06,3.7082135948704994e-11
h001_k5_afull,1.0,0.0543103585713276,142,1.42,8.064134635662329e-11,8.064134635662329e-11,0.001544974651283566,4.037799444148254e-05,2.0019245545685817e-09
h001_k5_afull,1.0,0.0543103585713276,143,1.43,9.451450749429699e-11,9.451450749429699e-11,0.0018292154620300853,6.079742382035976e-05,4.541680367334048e-09
h001_k5_afull,1.0,0.0543103585713276,144,1.44,1.0010937716818658e-11,1.0010937716818658e-11,0.0017046297728834734,5.874455128421489e-05,4.2403673793472e-09
h001_k5_afull,1.0,0.0543103585713276,145,1.45,5.369598960348193e-11,5.369598960348193e-11,0.0013299446093217751,4.397739488698617e-05,2.3769732114730184e-09
h001_k5_afull,1.0,0.0543103585713276,146,1.46,-1.610380190742583e-10,1.610380190742583e-10,0.0012519855727574029,5.687590689971736e-06,3.953106977719084e-11
h001_k5_afull,1.0,0.0543103585713276,147,1.47,-2.497744811544647e-11,2.497744811544647e-11,0.0011409683919437203,4.095956582191439e-05,2.0608062824548177e-09
h001_k5_afull,1.0,0.0543103585713276,148,1.48,1.0729154706606153e-11,1.0729154706606153e-11,0.00035501103200698313,5.994107996401842e-06,4.4229644840536064e-11
h001_k5_afull,1.0,0.0543103585713276,149,1.49,8.063100138738441e-11,8.063100138738441e-11,0.0007871502316106432,6.594212253278447e-06,5.349555570416691e-11
h001_k5_afull,1.0,0.0543103585713276,150,1.5,-5.2911303241370486e-11,5.2911303241370486e-11,0.001667106064135361,5.114650302779714e-05,3.212965036184414e-09
h001_k5_afull,1.0,0.0543103585713276,151,1.51,-1.9867580670906992e-11,1.9867580670906992e-11,0.0010234111042651307,3.502349020231622e-05,1.5075829733228917e-09
h001_k5_afull,1.0,0.0543103585713276,152,1.52,-2.2965114835835077e-11,2.2965114835835077e-11,0.0018898969707715665,2.5647960300182635e-05,8.070162530601373e-10
h001_k5_afull,1.0,0.0543103585713276,153,1.53,1.226080475211569e-10,1.226080475211569e-10,0.003285937296122217,0.00010398349825728093,1.3283329961647638e-08
h001_k5_afull,1.0,0.0543103585713276,154,1.54,3.1622805068964865e-11,3.1622805068964865e-11,0.0023764813444924066,8.35302372899267e-05,8.577282271523363e-09
h001_k5_afull,1.0,0.0543103585713276,155,1.55,6.085695803629415e-11,6.085695803629415e-11,0.0007104355700960169,3.5418889067233495e-05,1.542568382711227e-09
h001_k5_afull,1.0,0.0543103585713276,156,1.56,4.398674789208093e-11,4.398674789208093e-11,0.0009710824903880803,1.4823418540304538e-05,2.6941693323318086e-10
h001_k5_afull,1.0,0.0543103585713276,157,1.57,-1.9434165838020864e-11,1.9434165838020864e-11,0.0016640453212037267,5.3617077119679016e-05,3.53124714457823e-09
h001_k5_afull,1.0,0.0543103585713276,158,1.58,2.1298932290168132e-11,2.1298932290168132e-11,0.0022363103913036475,6.520774524623842e-05,5.223557974929505e-09
h001_k5_afull,1.0,0.0543103585713276,159,1.59,9.186149622008796e-11,9.186149622008796e-11,0.0019841999350433616,7.616190587723198e-05,7.1303764203938436e-09
h001_k5_afull,1.0,0.0543103585713276,160,1.6,1.3472639497080774e-10,1.3472639497080774e-10,0.0006525766744491067,9.641906533504838e-06,1.1375346265273065e-10
h001_k5_afull,1.0,0.0543103585713276,161,1.61,-2.8801029595092176e-11,2.8801029595092176e-11,0.0005017609278813456,5.7033673986059614e-06,3.9908026604848596e-11
