label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h001_k5_a08crit,0.0434482868571,0.0543103585713276,0,0.0,-0.002377728294224298,0.002377728294224298,0.0026182562735470385,7.199984915679235e-05,6.362425512200976e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,1,0.01,0.0024241218922347344,0.0024241218922347344,0.0044143570472783,0.00012563229494180737,1.9390187396310183e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,2,0.02,-0.0024256316461009854,0.0024256316461009854,0.003260866956454349,0.00012125106331386764,1.8078526192746136e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,3,0.03,0.0024698848316868876,0.0024698848316868876,0.004170244842375071,0.0001317066080084521,2.1318690921169563e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,4,0.04,-0.002472594795093495,0.002472594795093495,0.0030278056039276906,0.00011486057494160266,1.6225343562890013e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,5,0.05,0.0025129541529718765,0.0025129541529718765,0.003896599458010727,0.0001232369215313969,1.8664935104793015e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,6,0.06,-0.0025179401472204994,0.0025179401472204994,0.002742730168855618,0.00010464364711139772,1.3466700912045758e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,7,0.07,0.0025562641600183457,0.0025562641600183457,0.003584832599715881,0.00011279875462527164,1.5636324496880233e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,8,0.08,-0.0025644387966626938,0.0025644387966626938,0.0024155775832399046,9.2910619440756e-05,1.0615580062958636e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,9,0.09,0.002601528957453007,0.002601528957453007,0.003231038607415467,0.00010090882106700099,1.2513068266739739e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,10,0.1,-0.0026131077806495974,0.0026131077806495974,0.002044017443422328,7.974107898533954e-05,7.819099295068644e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,11,0.11,0.0026492035652169142,0.0026492035652169142,0.00280492852710075,8.685983720602997e-05,9.270948007695863e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,12,0.12,-0.00266447339539406,0.00266447339539406,0.0019416969431660148,7.275662631828853e-05,6.508179119001377e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,13,0.13,0.0027077344319173646,0.0027077344319173646,0.0008251058534742321,3.4463396087072644e-05,1.4602508603190691e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,14,0.14,-0.002733189012841914,0.002733189012841914,0.0029460886995976497,8.061819980868328e-05,7.982755814532396e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,15,0.15,0.0027778316807179296,0.0027778316807179296,0.0034409279596701804,0.00011404560191977463,1.5981808480027275e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,16,0.16,-0.0027830263802291434,0.0027830263802291434,0.0044722184592753044,0.00014131987527091566,2.4547132187212718e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,17,0.17,0.0028418654749123792,0.0028418654749123792,0.003731438153279965,0.00013182696029841802,2.1361684743325537e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,18,0.18,-0.002841276707949505,0.002841276707949505,0.004037744445302532,0.00013193698310033788,2.140009697087395e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,19,0.19,0.002910192268549049,0.002910192268549049,0.003147623778652442,0.00011308777124970009,1.5720113789769464e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,20,0.2,-0.002898865404564887,0.002898865404564887,0.0036749773025953193,0.0001171956227920586,1.688243280578904e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,21,0.21,0.002958455568041549,0.002958455568041549,0.00305856551549073,0.00010814648565129203,1.4374871893365679e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,22,0.22,-0.00296055203789153,0.00296055203789153,0.003613702533384361,0.0001148413337048709,1.621020623127084e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,23,0.23,0.003012781688845289,0.003012781688845289,0.0028384366420457045,0.00010124942590047445,1.2599647947116175e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,24,0.24,-0.003025714757246819,0.003025714757246819,0.002803162071546003,9.246054155154922e-05,1.0508235541402126e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,25,0.25,0.0030821043550724146,0.0030821043550724146,0.0034671285926003025,0.00010941135751735745,1.470984133079371e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,26,0.26,-0.003097894799480363,0.003097894799480363,0.0016987053082302436,7.468873331974575e-05,6.861599048145759e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,27,0.27,0.00313661339788468,0.00313661339788468,0.0013457207222001377,4.139592830172125e-05,2.106420162824003e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,28,0.28,-0.0031611849496162095,0.0031611849496162095,0.0020590327126316426,6.893402370053862e-05,5.839240756788876e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,29,0.29,0.00321526133693878,0.00321526133693878,0.003448489171031404,0.00010109849939665524,1.2557213192119061e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,30,0.3,-0.0032045489188055765,0.0032045489188055765,0.004077074651884258,0.00014097188412591328,2.443185323658263e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,31,0.31,0.0032740122376135744,0.0032740122376135744,0.004485718821370281,0.00014247286710330752,2.4947403983488576e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,32,0.32,-0.0032560117075137287,0.0032560117075137287,0.004113255811083045,0.0001510719901055756,2.8069435414705817e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,33,0.33,0.003322448369798424,0.003322448369798424,0.003999210282020677,0.00013003234702617354,2.0783441009520425e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,34,0.34,-0.0033081754375514825,0.0033081754375514825,0.003691041506861502,0.000134862949951964,2.236720028559448e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,35,0.35000000000000003,0.0033729991281231247,0.0033729991281231247,0.003894809647718474,0.00012503307664479997,1.921437232996784e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,36,0.36,-0.0033620358731229908,0.0033620358731229908,0.00404568023094575,0.00014108522557693357,2.4475199410901036e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,37,0.37,0.0034229333189321207,0.0034229333189321207,0.0032243526346657633,0.00011417931450792169,1.602560108238592e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,38,0.38,-0.0034321179185146464,0.0034321179185146464,0.003941682068624947,0.00012304613534530167,1.860949395942555e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,39,0.39,0.0035025844543255785,0.0035025844543255785,0.004160745520586168,0.00014365658465283305,2.5366235016013577e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,40,0.4,-0.0035232430222153087,0.0035232430222153087,0.002509187135844783,9.097070375583118e-05,1.0177810884763988e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,41,0.41000000000000003,0.003573174590305387,0.003573174590305387,0.001918993339729325,7.173550527681138e-05,6.3253129969944865e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,42,0.42,-0.0036075631530577785,0.0036075631530577785,0.001986060959300275,5.94085947915935e-05,4.33717037980698e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,43,0.43,0.003661274812652694,0.003661274812652694,0.003302663939267094,0.0001064373499779048,1.3920098037965398e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,44,0.44,-0.003669256941266949,0.003669256941266949,0.0040935956222617155,0.00012768793159188168,2.0038591724061227e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,45,0.45,0.003741756822156864,0.003741756822156864,0.004921034751155894,0.0001647731138240128,3.3371660975085516e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,46,0.46,-0.0037351685888949264,0.0037351685888949264,0.00463394521398473,0.00015712522522558944,3.035997699691884e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,47,0.47000000000000003,0.003817483920724794,0.003817483920724794,0.004594888256175048,0.00015940361709518037,3.123843860791451e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,48,0.48,-0.003815977805328351,0.003815977805328351,0.004071696985377898,0.0001422727076804806,2.489333418906e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,49,0.49,0.0039004533446815298,0.0039004533446815298,0.004615540895124487,0.00014949058904330096,2.746862849579699e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,50,0.5,-0.003880570593835979,0.003880570593835979,0.004438188734771404,0.00016350184899111602,3.2880957133058564e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,51,0.51,0.003949902337307254,0.003949902337307254,0.0035105833986642755,0.000116662843341539,1.673107754971721e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,52,0.52,-0.003930235466850764,0.003930235466850764,0.005169909650584625,0.00017342695735745347,3.697954781814729e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,53,0.53,0.004010613250940074,0.004010613250940074,0.004504876641071824,0.00015011199826501693,2.7700276375592807e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,54,0.54,-0.004005519150515379,0.004005519150515379,0.00402619253103395,0.00014953097724558175,2.750185541684003e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,55,0.55,0.004064805216720171,0.004064805216720171,0.002189138552467683,7.816227740463731e-05,7.511245148309433e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,56,0.56,-0.004095722001880239,0.004095722001880239,0.0026654417175256784,9.145639695484668e-05,1.0281324160610462e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,57,0.5700000000000001,0.00415447632946609,0.00415447632946609,0.0026975475626186568,8.28799184057344e-05,8.440574487278092e-09
h001_k5_a08crit,0.0434482868571,0.0543103585713276,58,0.58,-0.004157752151968003,0.004157752151968003,0.004545417673088977,0.00014750282181888303,2.6741990681921194e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,59,0.59,0.004235954499217836,0.004235954499217836,0.004825098140058004,0.00015439616251263123,2.929847479717392e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,60,0.6,-0.00421017716579997,0.00421017716579997,0.005514086591374483,0.0001904538615542551,4.4609421469900293e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,61,0.61,0.004300483543193938,0.004300483543193938,0.005080806336348085,0.00017695895774494637,3.8503800877565204e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,62,0.62,-0.00429711698658884,0.00429711698658884,0.004526437050660884,0.000155113656558124,2.959208554858748e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,63,0.63,0.004401175752161578,0.004401175752161578,0.005944233251515434,0.00019971817496050942,4.9039498329226e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,64,0.64,-0.00439481869770192,0.00439481869770192,0.004040225216250704,0.00015144285734999637,2.8218682480371844e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,65,0.65,0.004482494004547139,0.004482494004547139,0.00508987823745729,0.00017050543574605672,3.574120132230684e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,66,0.66,-0.004469042992314115,0.004469042992314115,0.005007382101501995,0.00017115548092211535,3.60280097356279e-08
h001_k5_a08crit,0.0434482868571,0.0543103585713276,67,0.67,0.004572526099109809,0.004572526099109809,0.006346342957665451,0.000213898201393176,5.625461563141877e-08
