label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,0,0.0,0.0010285545804928063,0.0010285545804928063,0.0022728876417005823,4.74930271732156e-05,2.767991624957142e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,1,0.02,-0.0010035088081595312,0.0010035088081595312,0.002753021111045626,5.624217364152388e-05,3.884672598902816e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,2,0.04,0.0009741954721932874,0.0009741954721932874,0.002148181995561609,7.523888575628161e-05,6.958499797340243e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,3,0.06,-0.0009499040294673073,0.0009499040294673073,0.0022378506329446216,5.355094042319203e-05,3.5233911852667703e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,4,0.08,0.0009232611617672438,0.0009232611617672438,0.0017498591180537403,6.337280465830826e-05,4.937102094953182e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,5,0.1,-0.0008997849822480489,0.0008997849822480489,0.0017967064940712738,4.048449460244937e-05,2.013844838459637e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,6,0.12,0.000874374121260529,0.000874374121260529,0.001147836885883069,4.6207234062346334e-05,2.624846152677224e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,7,0.14,-0.0008517495537889982,0.0008517495537889982,0.001585757211013695,3.120261298355019e-05,1.1961315907426673e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,8,0.16,0.0008285370411948655,0.0008285370411948655,0.0004927570307813937,1.6820358894347453e-05,3.4796838682394853e-10
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,9,0.18,-0.0008063785239413362,0.0008063785239413362,0.001338710429819592,3.518870413061632e-05,1.5209878611434257e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,10,0.2,0.0007805680900108698,0.0007805680900108698,0.002807208324154455,5.8485709325969645e-05,4.199524403124641e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,11,0.22,-0.0007616030524589285,0.0007616030524589285,0.0005695191344060747,2.4477506352051386e-05,7.369702112840492e-10
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,12,0.24,0.0007424559010616408,0.0007424559010616408,0.0026333059766830646,6.81588248383816e-05,5.706390828347296e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,13,0.26,-0.0007281442198311086,0.0007281442198311086,0.0012165915196330561,4.772023036016774e-06,2.769748257136372e-11
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,14,0.28,0.0007091073475409525,0.0007091073475409525,0.0008120451757846272,2.2055499367176846e-05,5.975907611371367e-10
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,15,0.3,-0.0006923501331394907,0.0006923501331394907,0.0016577095342776035,4.128636260901639e-05,2.0929500925668573e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,16,0.32,0.0006677492501948174,0.0006677492501948174,0.0016284653858901087,4.155571411293787e-05,2.121196945904088e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,17,0.34,-0.0006479588920515293,0.0006479588920515293,0.0023063740010535296,7.034929728173176e-05,6.0799471495508395e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,18,0.36,0.0006280375905888632,0.0006280375905888632,0.0015729659589323848,3.775103567467387e-05,1.7512180490305703e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,19,0.38,-0.0006148968531501723,0.0006148968531501723,0.004298338157529339,0.00012226827749890195,1.8366371763468816e-08
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,20,0.4,0.0005960173361630921,0.0005960173361630921,0.0034143157482566066,9.822622638099501e-05,1.1859070705457248e-08
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,21,0.42,-0.0005811217683286379,0.0005811217683286379,0.0034567996824707665,0.00010917417935870632,1.4647466006238805e-08
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,22,0.44,0.0005649615591413152,0.0005649615591413152,0.0018026074205860305,5.59965045630965e-05,3.855100114301445e-09
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,23,0.46,-0.0005578016755207302,0.0005578016755207302,0.0012002434829346677,5.714386515950369e-06,4.0394228512764686e-11
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,24,0.48,0.000544909464897362,0.000544909464897362,0.0007790596126805375,2.2481231064997126e-05,6.207547576108217e-10
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,25,0.5,-0.0005468582335853124,0.0005468582335853124,0.00428525438874964,0.00010213000992334544,1.2809796794495057e-08
h002_k20_rank1_a12,0.13894216412,0.11578513683838942,26,0.52,0.0005343263398811282,0.0005343263398811282,0.0020492941414851193,7.245425838923475e-05,6.450978691111839e-09
