label,alpha,alpha_c,cell,time,unstable_subspace_norm,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank3_baseline,0.0,0.11578513676636337,85,1.7,0.281705435650655,0.022008083710632505,0.00741379209269454,7.394079234301664e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,86,1.72,0.2962352484944656,0.04619313679705785,0.003400522005138485,1.5618713211940392e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,87,1.74,0.2951116289379043,0.056447998172803715,0.00022809753742456893,5.54190323035979e-08
h002_k20_rank3_baseline,0.0,0.11578513676636337,88,1.76,0.2712897880385344,0.08145916621874386,0.003876087024477442,1.8587464768979545e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,89,1.78,0.24999057300811697,0.06977787100503986,0.00901153801357707,0.00010337229911946551
h002_k20_rank3_baseline,0.0,0.11578513676636337,90,1.8,0.27002093391839876,0.04492838904040238,0.01033584952358465,0.00013998526968737163
h002_k20_rank3_baseline,0.0,0.11578513676636337,91,1.82,0.29853779491870275,0.024519469559216543,0.00775167394898616,8.012944567022295e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,92,1.84,0.3160431690047607,0.047860960532012456,0.003216970018081601,1.5229954131649587e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,93,1.86,0.31746031240548955,0.06322812536851616,0.001061845434441582,2.477094884235217e-06
h002_k20_rank3_baseline,0.0,0.11578513676636337,94,1.8800000000000001,0.294686943068312,0.07038229641336478,0.004151889379189445,2.4300030754026327e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,95,1.9000000000000001,0.2807674370271601,0.06622999620520502,0.007262332760795863,7.007392542935338e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,96,1.92,0.2838451511103299,0.05796298689928094,0.010086421967669993,0.0001349208950263508
h002_k20_rank3_baseline,0.0,0.11578513676636337,97,1.94,0.29771158731332664,0.05016785787054908,0.011146531931388651,0.00016673837479093436
h002_k20_rank3_baseline,0.0,0.11578513676636337,98,1.96,0.3214609630236435,0.03195394440644889,0.009969381125480362,0.0001360391542362471
h002_k20_rank3_baseline,0.0,0.11578513676636337,99,1.98,0.32976483674353424,0.04888487245387351,0.005028276114008497,3.7725308848346083e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,100,2.0,0.31505182452238467,0.06787741495725527,0.00107892674254427,4.55635342236812e-06
h002_k20_rank3_baseline,0.0,0.11578513676636337,101,2.02,0.288333657545096,0.05996169691930552,0.0027370551891175636,1.2871571675420887e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,102,2.04,0.3054092956732946,0.04034655901090037,0.003557013565156747,1.9742414956209254e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,103,2.06,0.3404423478508593,0.013315367125170062,0.0021550602514712647,9.974398463963354e-06
h002_k20_rank3_baseline,0.0,0.11578513676636337,104,2.08,0.3590183765083601,0.03961915984750256,0.001085952861070059,4.390121352077133e-06
h002_k20_rank3_baseline,0.0,0.11578513676636337,105,2.1,0.3704762946632179,0.06801674190877674,0.002400826363086294,1.175830459492801e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,106,2.12,0.353476152573776,0.07690741843142129,0.007382219831602821,7.337065740447187e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,107,2.14,0.30251256709554464,0.0846858383892999,0.013550540496205443,0.00024385799053815304
h002_k20_rank3_baseline,0.0,0.11578513676636337,108,2.16,0.22492054302923112,0.08259684163838761,0.024645770180474747,0.000831045851866486
h002_k20_rank3_baseline,0.0,0.11578513676636337,109,2.18,0.23889151770225198,0.07155148660436146,0.03445023719525754,0.0017242074907627269
h002_k20_rank3_baseline,0.0,0.11578513676636337,110,2.2,0.3135255740316534,0.057428461160156506,0.0379474990774194,0.0022512542074507947
h002_k20_rank3_baseline,0.0,0.11578513676636337,111,2.22,0.35402882343911724,0.06610831974340951,0.0337475071253716,0.0019059296371605145
h002_k20_rank3_baseline,0.0,0.11578513676636337,112,2.24,0.37272852464138784,0.09135835008207123,0.025820150496569653,0.001165864458350003
h002_k20_rank3_baseline,0.0,0.11578513676636337,113,2.2600000000000002,0.3546376747437494,0.10033193303784316,0.014421926566984669,0.000400375263853434
h002_k20_rank3_baseline,0.0,0.11578513676636337,114,2.2800000000000002,0.34173907797959896,0.08965940838497577,0.004028490534361856,6.221301783497595e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,115,2.3000000000000003,0.3618883956472964,0.054563175682153686,0.0018861235755636306,2.5763599950190097e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,116,2.32,0.3831579799020644,0.023522262316008787,0.0019478337208293426,2.8687717522384148e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,117,2.34,0.4000002239872064,0.028309928365793043,0.0027698587506253497,3.531578539224012e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,118,2.36,0.39903870161482635,0.0514908401780598,0.0033918292787667725,5.259507771435791e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,119,2.38,0.3739832937971454,0.08002314064316603,0.005298929481672859,9.232093556781671e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,120,2.4,0.3509594648229706,0.06125650055965916,0.009304854098701517,0.0001777380742579464
h002_k20_rank3_baseline,0.0,0.11578513676636337,121,2.42,0.36951720657943343,0.0478473230273494,0.010677386294196699,0.00022299897084239535
h002_k20_rank3_baseline,0.0,0.11578513676636337,122,2.44,0.40323601684756216,0.029307619539939274,0.00872588094659396,0.00018099391178188443
h002_k20_rank3_baseline,0.0,0.11578513676636337,123,2.46,0.42166032501282846,0.054532732127875495,0.004022688919293245,0.00010802517593691918
h002_k20_rank3_baseline,0.0,0.11578513676636337,124,2.48,0.39622993425434055,0.08964091480876683,0.0034347423637148106,9.423838370667004e-05
h002_k20_rank3_baseline,0.0,0.11578513676636337,125,2.5,0.29411666615324017,0.07765745393703076,0.007723323339655391,0.00018025842427643092
h002_k20_rank3_baseline,0.0,0.11578513676636337,126,2.52,0.23303030832522167,0.05647626767967014,0.010956367825710668,0.0002841220185621816
h002_k20_rank3_baseline,0.0,0.11578513676636337,127,2.54,0.2808752579648664,0.031254847936557695,0.009288319015712573,0.0002779265184908486
h002_k20_rank3_baseline,0.0,0.11578513676636337,128,2.56,0.3303244613589409,0.03331517503662291,0.006702051994579571,0.000242271875958684
h002_k20_rank3_baseline,0.0,0.11578513676636337,129,2.58,0.3651337230702385,0.05453954477215978,0.006723395274319378,0.00023873564815234504
h002_k20_rank3_baseline,0.0,0.11578513676636337,130,2.6,0.370990373809102,0.08085117244523347,0.006709684610493442,0.00027177176381111085
h002_k20_rank3_baseline,0.0,0.11578513676636337,131,2.62,0.3437151392401437,0.09576095902763185,0.009224332164329737,0.0003885413375444166
