label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_epscrit,0.02,20,0.191,153,3.06,0.0017929863826328092,7.249116203384735e-05,6.584370929628375e-09,1.1052144249180456e-07,1.3333333314780798,8.37758037231605,8.377580389295249
h002_k20_epscrit,0.02,20,0.191,154,3.08,0.002211169384686356,7.365414838993197e-05,6.757172659003494e-09,1.150300762709285e-07,1.3333333315457145,8.377580372087076,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,155,3.1,0.0021120042549487776,7.503217073378086e-05,7.0155631655496186e-09,1.1989893459250262e-07,1.3333333310607993,8.377580371858818,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,156,3.12,0.0018510114300815403,7.001495807018604e-05,6.138581337694022e-09,1.1143679376420263e-07,1.3333333316914062,8.377580371630852,8.377580389295249
h002_k20_epscrit,0.02,20,0.191,157,3.14,0.002573993608061808,8.016930116208306e-05,7.95719552110303e-09,1.248647768476441e-07,1.3333333310147037,8.377580371403688,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,158,3.16,0.0013879406600763782,6.552931897040051e-05,5.427674111221089e-09,1.1146514190808039e-07,1.3333333314956919,8.377580371176721,8.377580389295249
h002_k20_epscrit,0.02,20,0.191,159,3.18,0.0028553148073773606,8.144237015231258e-05,8.176205323966914e-09,1.2739548341543884e-07,1.3333333311373143,8.377580370950518,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,160,3.2,0.001460444270118955,6.881376340901963e-05,5.974391973709472e-09,1.0853116468762049e-07,1.333333331260425,8.377580370724589,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,161,3.22,0.0023927465480880145,7.417839705986926e-05,6.828478031157313e-09,1.2162124062989298e-07,1.3333333313167843,8.377580370499171,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,162,3.24,0.002129463786404799,7.674320373370639e-05,7.3349403348220505e-09,1.1473486198614315e-07,1.3333333309275361,8.377580370274291,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,163,3.2600000000000002,0.0017520437519247475,6.846074509851432e-05,5.885885633348083e-09,1.1319527076686828e-07,1.333333331546501,8.377580370049621,8.377580389295252
h002_k20_epscrit,0.02,20,0.191,164,3.2800000000000002,0.002520284016322937,7.851432394233685e-05,7.630954551824602e-09,1.2446539222452693e-07,1.333333330678904,8.37758036982562,8.377580389295254
h002_k20_epscrit,0.02,20,0.191,165,3.3000000000000003,0.0015912880377343945,6.868451314180351e-05,5.93581177294238e-09,1.0903025784923005e-07,1.3333333314807139,8.377580369601771,8.377580389295256
h002_k20_epscrit,0.02,20,0.191,166,3.3200000000000003,0.0025590806557234235,7.797923141758726e-05,7.528983226198786e-09,1.224313577483674e-07,1.333333330837859,8.37758036937847,8.377580389295256
