label,epsilon,a0,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,mismatch_l2
h001_k5_eps030,0.3,0.005,659,6.59,0.007718919699344615,0.00010652512613682,1.2915223064287021e-08,0.0501652657211741
h001_k5_eps030,0.3,0.005,660,6.6000000000000005,0.007731738700889045,0.00011371095977270003,1.470698725168289e-08,0.05020002459377116
h001_k5_eps030,0.3,0.005,661,6.61,0.0077191899589808734,0.00010653068214982431,1.2916598020735744e-08,0.05029296512202585
h001_k5_eps030,0.3,0.005,662,6.62,0.007732038640596535,0.00011371676580954136,1.4708511996183755e-08,0.050328072287630546
h001_k5_eps030,0.3,0.005,663,6.63,0.007719612663319437,0.00010653804494339387,1.2918389119123177e-08,0.05042099893855111
h001_k5_eps030,0.3,0.005,664,6.640000000000001,0.007732473365122506,0.00011372431623356116,1.4710458449684684e-08,0.05045597146649024
h001_k5_eps030,0.3,0.005,665,6.65,0.0077197265617867964,0.00010653719119304435,1.29181578007439e-08,0.050548619921040414
h001_k5_eps030,0.3,0.005,666,6.66,0.00773246152234921,0.00011372306594737517,1.4710137414074911e-08,0.0505839371638506
h001_k5_eps030,0.3,0.005,667,6.67,0.007720236861863957,0.00010654783437473807,1.2920786775192637e-08,0.050676950125796864
h001_k5_eps030,0.3,0.005,668,6.68,0.007733132759783119,0.00011373634915519323,1.4713584883235264e-08,0.05071217670291523
h001_k5_eps030,0.3,0.005,669,6.69,0.007720453901204784,0.0001065483881979306,1.2920882621455792e-08,0.05080491463544057
h001_k5_eps030,0.3,0.005,670,6.7,0.007733316993604682,0.00011373898426983748,1.4714264249025212e-08,0.05084032875697742
h001_k5_eps030,0.3,0.005,671,6.71,0.007720849014768685,0.00010655631283624998,1.2922821748223805e-08,0.05093308847335353
h001_k5_eps030,0.3,0.005,672,6.72,0.007733344279346042,0.0001137375284395958,1.4713851088163322e-08,0.05096838468689665
h001_k5_eps030,0.3,0.005,673,6.73,0.007720809850715637,0.00010655385127328306,1.2922206532660167e-08,0.05106104882253722
h001_k5_eps030,0.3,0.005,674,6.74,0.00773350153723543,0.00011374098981748269,1.4714766073649174e-08,0.05109648816979858
h001_k5_eps030,0.3,0.005,675,6.75,0.0077210903643341764,0.00010655906658637936,1.2923499518242552e-08,0.051189231234816245
h001_k5_eps030,0.3,0.005,676,6.76,0.007733689335043958,0.00011374432177628612,1.4715626938642647e-08,0.051224880397952866
h001_k5_eps030,0.3,0.005,677,6.7700000000000005,0.007721587187329574,0.00010656863730172025,1.292583438310103e-08,0.05131764838975576
