label,epsilon,a0,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,mismatch_l2
h001_k5_eps042,0.42,0.005,58,0.58,0.0038428246578365785,3.754722587218342e-05,1.5720993495228075e-09,0.011169739498904421
h001_k5_eps042,0.42,0.005,59,0.59,0.003837297405960255,3.88749276907251e-05,1.6815223204555186e-09,0.01114110454091521
h001_k5_eps042,0.42,0.005,60,0.6,0.003809824750157402,3.731690278710675e-05,1.5532801400402318e-09,0.011134390515797447
h001_k5_eps042,0.42,0.005,61,0.61,0.003801555286948418,3.848946211347662e-05,1.6483437415125033e-09,0.011116094941323242
h001_k5_eps042,0.42,0.005,62,0.62,0.0037898639761959657,3.7222636529920946e-05,1.5455886785334342e-09,0.011109615068544522
h001_k5_eps042,0.42,0.005,63,0.63,0.0037586174919914295,3.788668782800896e-05,1.5965430559427595e-09,0.011058538563645066
h001_k5_eps042,0.42,0.005,64,0.64,0.003756438575908788,3.69568054751693e-05,1.523975082107108e-09,0.011087497635891373
h001_k5_eps042,0.42,0.005,65,0.65,0.0037334105197128903,3.768771487937808e-05,1.5799405654535832e-09,0.01104355852665342
h001_k5_eps042,0.42,0.005,66,0.66,0.0037185794973843083,3.6478674725659566e-05,1.484451857945643e-09,0.011045742715815128
h001_k5_eps042,0.42,0.005,67,0.67,0.003692206458163044,3.7220865183242675e-05,1.54089199182041e-09,0.0110088838353829
h001_k5_eps042,0.42,0.005,68,0.68,0.003691520359525175,3.632163159310892e-05,1.4722639724280517e-09,0.011045343775028294
h001_k5_eps042,0.42,0.005,69,0.6900000000000001,0.003677499114341091,3.716449886418536e-05,1.5367185948400935e-09,0.011031554685115146
h001_k5_eps042,0.42,0.005,70,0.7000000000000001,0.0036760417253715485,3.616930324546091e-05,1.4595426157352108e-09,0.011061841034348869
h001_k5_eps042,0.42,0.005,71,0.71,0.003654133484945821,3.68417652780359e-05,1.5098503389059879e-09,0.011027551569357108
h001_k5_eps042,0.42,0.005,72,0.72,0.0036379350539264828,3.565819405814997e-05,1.4182183099411684e-09,0.01103659400230406
h001_k5_eps042,0.42,0.005,73,0.73,0.0036229916037821977,3.655815206316647e-05,1.4869676344272095e-09,0.011010750044677975
h001_k5_eps042,0.42,0.005,74,0.74,0.0035972265234316663,3.520268840555845e-05,1.3821458631324186e-09,0.011019217119254335
h001_k5_eps042,0.42,0.005,75,0.75,0.0036035956802000727,3.649520939180909e-05,1.4824447698668535e-09,0.011025654271935052
h001_k5_eps042,0.42,0.005,76,0.76,0.003572064111949632,3.492894355657811e-05,1.360445726070519e-09,0.011008710214117806
h001_k5_eps042,0.42,0.005,77,0.77,0.0035663374743209754,3.601379195793864e-05,1.4433621278514615e-09,0.011004933378885312
h001_k5_eps042,0.42,0.005,78,0.78,0.003542808354332299,3.4697057168120535e-05,1.3425797234372383e-09,0.011009627508834859
h001_k5_eps042,0.42,0.005,79,0.79,0.0035400765387184874,3.5757882516730216e-05,1.4230268939199126e-09,0.011006641926908407
h001_k5_eps042,0.42,0.005,80,0.8,0.003508624122137611,3.4293197654214066e-05,1.3112155138095964e-09,0.010995081706112896
h001_k5_eps042,0.42,0.005,81,0.81,0.0035029177077520748,3.534187365791882e-05,1.3899696417154375e-09,0.010993035487670938
h001_k5_eps042,0.42,0.005,82,0.8200000000000001,0.003480205374096264,3.4084913181829403e-05,1.2958368210114207e-09,0.01100258765635837
h001_k5_eps042,0.42,0.005,83,0.8300000000000001,0.003481688545453219,3.518966863549457e-05,1.3782249554411374e-09,0.011018436055754224
h001_k5_eps042,0.42,0.005,84,0.84,0.0034682608829576683,3.4046896177722376e-05,1.2930750573513385e-09,0.011038135960275017
h001_k5_eps042,0.42,0.005,85,0.85,0.0034554025283163527,3.481371987262413e-05,1.3484899669823585e-09,0.011032083591618985
h001_k5_eps042,0.42,0.005,86,0.86,0.0034463369740365766,3.384578949192525e-05,1.2779455063619697e-09,0.01105281743612268
h001_k5_eps042,0.42,0.005,87,0.87,0.0034192126470243417,3.43499495952513e-05,1.3124962117803733e-09,0.011026952839786658
h001_k5_eps042,0.42,0.005,88,0.88,0.003415036009328616,3.357452952049702e-05,1.2578512460271323e-09,0.011068958248476661
h001_k5_eps042,0.42,0.005,89,0.89,0.003399814531533575,3.423960874913455e-05,1.3042896569430579e-09,0.011057253360068296
h001_k5_eps042,0.42,0.005,90,0.9,0.003389429839963965,3.3274719968393673e-05,1.2352837338430734e-09,0.011082327965082238
h001_k5_eps042,0.42,0.005,91,0.91,0.0033690960146528994,3.387345759039736e-05,1.2763762064252087e-09,0.011067927351220903
h001_k5_eps042,0.42,0.005,92,0.92,0.003362292516465567,3.3029643729140344e-05,1.2171871758463168e-09,0.011104034260762534
h001_k5_eps042,0.42,0.005,93,0.93,0.0033440272142065057,3.361495719958271e-05,1.2570702722453977e-09,0.011090815582008338
h001_k5_eps042,0.42,0.005,94,0.9400000000000001,0.003332229716208461,3.269068860765494e-05,1.1920409066970584e-09,0.01111523500097762
h001_k5_eps042,0.42,0.005,95,0.9500000000000001,0.003311667671985687,3.325709026637249e-05,1.2304393443991976e-09,0.011102451486829942
h001_k5_eps042,0.42,0.005,96,0.96,0.0032992847112561802,3.2360986789721864e-05,1.168189711060866e-09,0.011130729727116165
h001_k5_eps042,0.42,0.005,97,0.97,0.0032931626795632885,3.3173775369447165e-05,1.2246932689282493e-09,0.011144876847767334
h001_k5_eps042,0.42,0.005,98,0.98,0.0032769531400758146,3.212139128344101e-05,1.150751514164353e-09,0.011167385835050204
h001_k5_eps042,0.42,0.005,99,0.99,0.0032755534418119825,3.300798655967708e-05,1.2125671065030336e-09,0.011189131233344888
h001_k5_eps042,0.42,0.005,100,1.0,0.0032537884922167774,3.184980893835598e-05,1.13111393141599e-09,0.01119581262491285
h001_k5_eps042,0.42,0.005,101,1.01,0.003241721400016635,3.257525805886131e-05,1.180825658216129e-09,0.011208743152163875
h001_k5_eps042,0.42,0.005,102,1.02,0.0032266888321541677,3.163283745188202e-05,1.1159463996315605e-09,0.011233373251226461
h001_k5_eps042,0.42,0.005,103,1.03,0.0032212858165520906,3.2413215631681764e-05,1.1692345717689714e-09,0.011253455565077
h001_k5_eps042,0.42,0.005,104,1.04,0.0032027990954229717,3.136573432637171e-05,1.0970555694091116e-09,0.011269653364025259
h001_k5_eps042,0.42,0.005,105,1.05,0.003195306851309571,3.212040087250078e-05,1.1480513464804673e-09,0.011288273490805713
h001_k5_eps042,0.42,0.005,106,1.06,0.0031793472104572067,3.11498694951219e-05,1.0821443147809994e-09,0.011311996898426288
h001_k5_eps042,0.42,0.005,107,1.07,0.0031713976378005154,3.186629267191852e-05,1.1299292069275907e-09,0.011328638363488323
h001_k5_eps042,0.42,0.005,108,1.08,0.003155321265629196,3.091121328809038e-05,1.0655523048871423e-09,0.011352042742947275
h001_k5_eps042,0.42,0.005,109,1.09,0.0031388051788263263,3.146186302141576e-05,1.1012017990421766e-09,0.011355576783032258
h001_k5_eps042,0.42,0.005,110,1.1,0.0031286155945497093,3.0689972157067585e-05,1.0505726710721546e-09,0.011393438542146776
h001_k5_eps042,0.42,0.005,111,1.11,0.0031136206259377154,3.1217343068874405e-05,1.084125414171268e-09,0.011400661915442825
h001_k5_eps042,0.42,0.005,112,1.12,0.0031073534789865472,3.0500247690456263e-05,1.0377032710949548e-09,0.0114480198114052
h001_k5_eps042,0.42,0.005,113,1.1300000000000001,0.0030976509517408957,3.108528652083483e-05,1.0749825182525981e-09,0.011460241394996384
h001_k5_eps042,0.42,0.005,114,1.1400000000000001,0.003084134475594287,3.0207764308128984e-05,1.017653246490401e-09,0.011493335775134585
h001_k5_eps042,0.42,0.005,115,1.1500000000000001,0.0030685008724857746,3.0731050634980015e-05,1.0505319856440351e-09,0.011502121135033369
h001_k5_eps042,0.42,0.005,116,1.16,0.0030586676340938414,2.9987046922915527e-05,1.002912599277033e-09,0.011546224796551019
h001_k5_eps042,0.42,0.005,117,1.17,0.00304817235831771,3.055308657489661e-05,1.038559156807912e-09,0.011561091145304356
h001_k5_eps042,0.42,0.005,118,1.18,0.0030374497124673132,2.977153628445131e-05,9.8845121725349e-10,0.011600410861872782
h001_k5_eps042,0.42,0.005,119,1.19,0.0030259535097650787,3.0316628410926488e-05,1.0225251830553506e-09,0.011616942158262221
h001_k5_eps042,0.42,0.005,120,1.2,0.0030151310117871393,2.9548693952038427e-05,9.737471459825957e-10,0.011655396322292335
h001_k5_eps042,0.42,0.005,121,1.21,0.0030069367884103066,3.015039502335615e-05,1.011481268898436e-09,0.011679875060866499
h001_k5_eps042,0.42,0.005,122,1.22,0.002990705511533827,2.9269229550978988e-05,9.552087266934394e-10,0.01170793308093525
h001_k5_eps042,0.42,0.005,123,1.23,0.002980341889656076,2.985206987796879e-05,9.915629177168533e-10,0.011732991055569613
h001_k5_eps042,0.42,0.005,124,1.24,0.0029656381445930377,2.9034889483605542e-05,9.399966848831503e-10,0.011762814528447995
h001_k5_eps042,0.42,0.005,125,1.25,0.002954087393320945,2.9572964373523343e-05,9.73112513117682e-10,0.011790285260839913
h001_k5_eps042,0.42,0.005,126,1.26,0.0029460462378042367,2.888803929710472e-05,9.306527239085203e-10,0.011831814523964807
h001_k5_eps042,0.42,0.005,127,1.27,0.002938760282457586,2.944656867399221e-05,9.648479785785552e-10,0.011861586044628898
h001_k5_eps042,0.42,0.005,128,1.28,0.002924674190758659,2.8630158920728484e-05,9.139587977373965e-10,0.011893646118661708
h001_k5_eps042,0.42,0.005,129,1.29,0.0029131057880821373,2.914640435214347e-05,9.451766535996729e-10,0.011921038473655351
h001_k5_eps042,0.42,0.005,130,1.3,0.002900992302848104,2.8411200417875363e-05,9.001130502590858e-10,0.011959841293293898
h001_k5_eps042,0.42,0.005,131,1.31,0.002893163289923875,2.896726545321673e-05,9.337174705991981e-10,0.011990435900594077
h001_k5_eps042,0.42,0.005,132,1.32,0.002880984525753597,2.8223444069631724e-05,8.882231677504537e-10,0.0120311839994275
h001_k5_eps042,0.42,0.005,133,1.33,0.0028722831031413177,2.874119661968879e-05,9.191382228796367e-10,0.012057675106964209
h001_k5_eps042,0.42,0.005,134,1.34,0.0028612907807860377,2.8044846284960334e-05,8.771289067085316e-10,0.012104140420882457
h001_k5_eps042,0.42,0.005,135,1.35,0.0028529310011340707,2.854976272725736e-05,9.069001850502589e-10,0.012130658670413918
h001_k5_eps042,0.42,0.005,136,1.36,0.0028392285681114334,2.7801898064379813e-05,8.619245622563195e-10,0.01217428659256783
h001_k5_eps042,0.42,0.005,137,1.37,0.0028311917900469366,2.8325723951615375e-05,8.927361744432858e-10,0.012201706987529405
h001_k5_eps042,0.42,0.005,138,1.3800000000000001,0.0028152173180910297,2.7548801995875754e-05,8.462392128590633e-10,0.012241805818982834
h001_k5_eps042,0.42,0.005,139,1.3900000000000001,0.002806926435068878,2.807340270051074e-05,8.769703414448934e-10,0.012272448360912834
h001_k5_eps042,0.42,0.005,140,1.4000000000000001,0.002796575178864452,2.741422767226924e-05,8.381085226206982e-10,0.0123213829339353
h001_k5_eps042,0.42,0.005,141,1.41,0.002791163485166875,2.7936102193996648e-05,8.684693773738007e-10,0.012354001094795952
h001_k5_eps042,0.42,0.005,142,1.42,0.0027774888791742363,2.7202441524620337e-05,8.251207513571762e-10,0.012397113418057434
h001_k5_eps042,0.42,0.005,143,1.43,0.0027677207916102695,2.7665682326477546e-05,8.516345912032794e-10,0.012428536981929576
h001_k5_eps042,0.42,0.005,144,1.44,0.002755375179456493,2.698807543372314e-05,8.122198737456737e-10,0.012473518193651329
h001_k5_eps042,0.42,0.005,145,1.45,0.002747563722670283,2.7476465099088182e-05,8.401131838868839e-10,0.012510455358340777
h001_k5_eps042,0.42,0.005,146,1.46,0.002736076822742412,2.680547683099379e-05,8.01205078001573e-10,0.012554122522073207
h001_k5_eps042,0.42,0.005,147,1.47,0.0027271554282652572,2.725630686663316e-05,8.266988554278388e-10,0.012591752938583526
h001_k5_eps042,0.42,0.005,148,1.48,0.002718006322370958,2.6644367256811572e-05,7.916355937096133e-10,0.012638304284554895
h001_k5_eps042,0.42,0.005,149,1.49,0.002707514112055501,2.7043722810936506e-05,8.137961739857152e-10,0.012674926485977525
h001_k5_eps042,0.42,0.005,150,1.5,0.0026983397824822913,2.6442529815433108e-05,7.79668162869524e-10,0.012722366044678196
h001_k5_eps042,0.42,0.005,151,1.51,0.002687994375394658,2.6842093175313244e-05,8.016741165668728e-10,0.012758508801840283
h001_k5_eps042,0.42,0.005,152,1.52,0.002676214750762894,2.6203232070304735e-05,7.655877098959538e-10,0.012802598199120588
h001_k5_eps042,0.42,0.005,153,1.53,0.0026654119776248087,2.6610302127958866e-05,7.87913499795928e-10,0.012841032579085277
h001_k5_eps042,0.42,0.005,154,1.54,0.0026570949270068585,2.6044626542046347e-05,7.564083181043509e-10,0.01289085156815483
h001_k5_eps042,0.42,0.005,155,1.55,0.0026498998918359816,2.6477609587545773e-05,7.801638756414537e-10,0.01293148857301642
h001_k5_eps042,0.42,0.005,156,1.56,0.0026379914676274274,2.583403540679123e-05,7.441018592549012e-10,0.012978653032684712
h001_k5_eps042,0.42,0.005,157,1.57,0.0026297986226245535,2.6255927329978433e-05,7.671068173975991e-10,0.013017390925800659
h001_k5_eps042,0.42,0.005,158,1.58,0.002616570552611266,2.5612877189625415e-05,7.3143375616436e-10,0.013066590047911124
h001_k5_eps042,0.42,0.005,159,1.59,0.0026110122805775423,2.607985881073619e-05,7.568821804216335e-10,0.013108127378207116
h001_k5_eps042,0.42,0.005,160,1.6,0.002597414666788408,2.5419415215896295e-05,7.204018553266809e-10,0.013156562716057937
h001_k5_eps042,0.42,0.005,161,1.61,0.0025923322717935878,2.589182226429136e-05,7.460194994662067e-10,0.013200127122457815
h001_k5_eps042,0.42,0.005,162,1.62,0.0025790839266833176,2.523910878987065e-05,7.101884140023537e-10,0.013249100927405867
h001_k5_eps042,0.42,0.005,163,1.6300000000000001,0.0025738509272981475,2.569617175672079e-05,7.347862922955324e-10,0.01329337747565883
h001_k5_eps042,0.42,0.005,164,1.6400000000000001,0.002561872511312352,2.50771824483698e-05,7.011117476709465e-10,0.013344158142297795
h001_k5_eps042,0.42,0.005,165,1.6500000000000001,0.0025559028836899087,2.550728546706112e-05,7.23995460006732e-10,0.01338726779688863
h001_k5_eps042,0.42,0.005,166,1.6600000000000001,0.002542092932200651,2.4865576963441118e-05,6.892917100922517e-10,0.01343545760282415
h001_k5_eps042,0.42,0.005,167,1.67,0.002534146463532467,2.5273377644388627e-05,7.107547100975492e-10,0.013479555900889995
h001_k5_eps042,0.42,0.005,168,1.68,0.002524462745866952,2.472065411803633e-05,6.813601631855087e-10,0.013532199480695818
h001_k5_eps042,0.42,0.005,169,1.69,0.002517114996391912,2.510526023021902e-05,7.013234994321832e-10,0.01357782271475749
h001_k5_eps042,0.42,0.005,170,1.7,0.002507797580855078,2.4552947255127332e-05,6.72098431631579e-10,0.013629071566901133
h001_k5_eps042,0.42,0.005,171,1.71,0.002497618080125622,2.488422151699265e-05,6.889761210714611e-10,0.013673224677286678
h001_k5_eps042,0.42,0.005,172,1.72,0.002489086823760172,2.4371705122318838e-05,6.622393644167075e-10,0.013726521260102644
h001_k5_eps042,0.42,0.005,173,1.73,0.0024794115125228197,2.47022821144104e-05,6.789480331047746e-10,0.013771228625686764
h001_k5_eps042,0.42,0.005,174,1.74,0.002471109701805257,2.4197428560998205e-05,6.52808022275699e-10,0.013825144503516937
h001_k5_eps042,0.42,0.005,175,1.75,0.0024620864943567106,2.4532534231129873e-05,6.696705668273715e-10,0.013871230928104904
h001_k5_eps042,0.42,0.005,176,1.76,0.0024538130138370526,2.4027201143896405e-05,6.436459555886548e-10,0.01392509010802594
h001_k5_eps042,0.42,0.005,177,1.77,0.002444501980805459,2.4351635451881793e-05,6.598334626432748e-10,0.013972506481066958
h001_k5_eps042,0.42,0.005,178,1.78,0.002437825513737376,2.3879365599900624e-05,6.357744451768874e-10,0.014027863145856112
h001_k5_eps042,0.42,0.005,179,1.79,0.002428967720054164,2.4199733729438535e-05,6.51640993688963e-10,0.014074956089820718
h001_k5_eps042,0.42,0.005,180,1.8,0.002418347951780692,2.3659598721706214e-05,6.240413681391024e-10,0.014127711597557276
h001_k5_eps042,0.42,0.005,181,1.81,0.0024102775921567214,2.401013655898267e-05,6.414950710727875e-10,0.014176208712167425
h001_k5_eps042,0.42,0.005,182,1.82,0.002400240728048229,2.3486460728124782e-05,6.149558675166639e-10,0.014230922973090266
h001_k5_eps042,0.42,0.005,183,1.83,0.002394806394867274,2.3869679908021673e-05,6.340491862607067e-10,0.014281840491707574
h001_k5_eps042,0.42,0.005,184,1.84,0.0023843672622894754,2.332505076935734e-05,6.064946866313648e-10,0.01433516561866061
h001_k5_eps042,0.42,0.005,185,1.85,0.002377541995538153,2.3684019004708413e-05,6.242095862231024e-10,0.014385660813589295
h001_k5_eps042,0.42,0.005,186,1.86,0.002366997986110664,2.3153751040058768e-05,5.976203724166771e-10,0.014439409495738612
h001_k5_eps042,0.42,0.005,187,1.87,0.0023601795417672435,2.350882767285165e-05,6.150233574860049e-10,0.014490467771198655
h001_k5_eps042,0.42,0.005,188,1.8800000000000001,0.0023504668445900553,2.3000597492748715e-05,5.897672113983734e-10,0.014545460142189574
h001_k5_eps042,0.42,0.005,189,1.8900000000000001,0.00234379631082177,2.3346928330920985e-05,6.065870971879734e-10,0.014596798882137668
h001_k5_eps042,0.42,0.005,190,1.9000000000000001,0.0023341019319597723,2.284062806596746e-05,5.815899624292093e-10,0.014652021572462311
h001_k5_eps042,0.42,0.005,191,1.9100000000000001,0.0023267403599609667,2.3169147649030417e-05,5.973732647235061e-10,0.01470392946250802
h001_k5_eps042,0.42,0.005,192,1.92,0.0023195940784298545,2.271601148219146e-05,5.753085873009321e-10,0.014761207601788241
h001_k5_eps042,0.42,0.005,193,1.93,0.002310909572877564,2.3003158520575023e-05,5.888191960167013e-10,0.014812276688326811
h001_k5_eps042,0.42,0.005,194,1.94,0.002302960449296806,2.2544705000542818e-05,5.666398490161387e-10,0.01486887146325418
h001_k5_eps042,0.42,0.005,195,1.95,0.002292794105240996,2.2808263136328718e-05,5.788626426617557e-10,0.014919772755786072
h001_k5_eps042,0.42,0.005,196,1.96,0.002286612524551378,2.239470057135256e-05,5.591626201486059e-10,0.014978503707198713
h001_k5_eps042,0.42,0.005,197,1.97,0.0022781465683980925,2.267341084754475e-05,5.720715515569807e-10,0.015030432828018017
h001_k5_eps042,0.42,0.005,198,1.98,0.0022713019163611704,2.2242624267000338e-05,5.515770587955855e-10,0.015088989719786115
h001_k5_eps042,0.42,0.005,199,1.99,0.0022625188753047434,2.2511915618374318e-05,5.639469567084737e-10,0.015140900939628386
h001_k5_eps042,0.42,0.005,200,2.0,0.0022551609834970707,2.2080165350042884e-05,5.435352485344341e-10,0.015199086372881386
h001_k5_eps042,0.42,0.005,201,2.0100000000000002,0.0022456669600708023,2.2336988076658122e-05,5.552117456271754e-10,0.01525163935980746
h001_k5_eps042,0.42,0.005,202,2.02,0.0022390488304641857,2.1924811216105038e-05,5.359146087786321e-10,0.01531051455372431
h001_k5_eps042,0.42,0.005,203,2.0300000000000002,0.0022303051817705905,2.218698469346401e-05,5.477919758063619e-10,0.015363790415837669
h001_k5_eps042,0.42,0.005,204,2.04,0.002222687232019339,2.1755851562048572e-05,5.276526747113415e-10,0.015422198927362157
h001_k5_eps042,0.42,0.005,205,2.05,0.0022151629299942696,2.203983601243102e-05,5.405784273753079e-10,0.015476902620186604
h001_k5_eps042,0.42,0.005,206,2.06,0.00220781918232839,2.161241754773905e-05,5.207189887640376e-10,0.015535730307365563
h001_k5_eps042,0.42,0.005,207,2.07,0.0022004358578966215,2.189222633207827e-05,5.333583559162917e-10,0.01559090353995266
h001_k5_eps042,0.42,0.005,208,2.08,0.0021922542368577845,2.145036133609663e-05,5.129044595994676e-10,0.015648735024972764
h001_k5_eps042,0.42,0.005,209,2.09,0.002183945947505412,2.1717720257484035e-05,5.248852604402308e-10,0.015704049692732498
h001_k5_eps042,0.42,0.005,210,2.1,0.0021769826032199957,2.130980586289621e-05,5.062353402205141e-10,0.015763285440677892
