label,h,kappa,epsilon,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,relL2,peak,l2sq,mass
h002_k20_eps0,0.02,20,0.0,181,3.62,0.07233813796016561,0.008169182690114303,9.06670087061973e-05,9.994693781989262e-06,1.333333370573473,8.377580403782838,8.377580389295273
h002_k20_eps0,0.02,20,0.0,182,3.64,0.10328669649483417,0.0009572151532551409,1.619092978227982e-06,1.0555434328695792e-05,1.3333332934180842,8.377580403929658,8.377580389295272
h002_k20_eps0,0.02,20,0.0,183,3.66,0.07573062523103134,0.006360227391033527,5.008308120903246e-05,1.0611094447200915e-05,1.3333333810134342,8.377580403952956,8.377580389295272
h002_k20_eps0,0.02,20,0.0,184,3.68,0.07430129198171402,0.012500264253684872,0.00020150623499813703,1.0535199275799096e-05,1.3333332939330875,8.377580403984517,8.377580389295273
h002_k20_eps0,0.02,20,0.0,185,3.7,0.05038459301155268,0.014721499518550066,0.0002892107127175892,1.036218316251974e-05,1.3333333214152456,8.377580403983798,8.377580389295273
h002_k20_eps0,0.02,20,0.0,186,3.72,0.044134208916282405,0.014769219606386448,0.0002963585230518895,1.0503823759496624e-05,1.3333333960196512,8.377580404048652,8.377580389295272
h002_k20_eps0,0.02,20,0.0,187,3.74,0.03256311115984345,0.012824018452053592,0.0002258725208047226,1.0322635308087461e-05,1.333333304775437,8.37758040405643,8.377580389295268
h002_k20_eps0,0.02,20,0.0,188,3.7600000000000002,0.04009481169759819,0.007594349875591889,7.988984362627067e-05,1.007307588449497e-05,1.3333333740718596,8.377580404051178,8.377580389295268
h002_k20_eps0,0.02,20,0.0,189,3.7800000000000002,0.10553321437567073,0.0010540812932159083,1.9804993431135733e-06,1.0731745278438785e-05,1.3333333247565737,8.377580404221735,8.377580389295268
h002_k20_eps0,0.02,20,0.0,190,3.8000000000000003,0.13292957067550987,0.012561021438579558,0.0001974987930305268,1.167254847036655e-05,1.333333329681789,8.377580404422565,8.377580389295268
h002_k20_eps0,0.02,20,0.0,191,3.8200000000000003,0.10786355877828652,0.041618382461546866,0.0024009999327225845,1.1092894331618778e-05,1.3333333393470246,8.377580404356939,8.37758038929527
h002_k20_eps0,0.02,20,0.0,192,3.84,0.08356029327841176,0.06084909069800979,0.005978687401160219,1.0649546381649706e-05,1.333333329954266,8.377580404318797,8.37758038929527
h002_k20_eps0,0.02,20,0.0,193,3.86,0.0934579067990408,0.0615277885691745,0.007360173356205609,1.0811343937085858e-05,1.3333333736546136,8.377580404372793,8.37758038929527
h002_k20_eps0,0.02,20,0.0,194,3.88,0.12872050266308874,0.05097674479631794,0.006076991958255035,1.1114890854197332e-05,1.333333269875566,8.377580404479595,8.377580389295268
h002_k20_eps0,0.02,20,0.0,195,3.9,0.09464379393706614,0.03675996610183177,0.0037729646484588025,1.0741196603792417e-05,1.3333333659466817,8.37758040444055,8.377580389295272
h002_k20_eps0,0.02,20,0.0,196,3.92,0.08355045660769185,0.027400842349951868,0.0022060638232499507,1.062611594430756e-05,1.333333327785125,8.37758040446235,8.377580389295272
h002_k20_eps0,0.02,20,0.0,197,3.94,0.06112019194280918,0.021728712362510606,0.0013022283876220821,1.0479516158768403e-05,1.3333332979336823,8.37758040447771,8.377580389295272
h002_k20_eps0,0.02,20,0.0,198,3.96,0.05709287685158177,0.01823356768666044,0.0007887291992098819,1.0712662486941461e-05,1.3333334006143982,8.377580404557978,8.377580389295273
h002_k20_eps0,0.02,20,0.0,199,3.98,0.030890663528545054,0.01572628327768715,0.0004895607190754812,1.0455495918639127e-05,1.3333333057589913,8.377580404565832,8.377580389295273
h002_k20_eps0,0.02,20,0.0,200,4.0,0.05813176349062107,0.016246129552927712,0.0004319534552676884,1.0582143664024668e-05,1.333333357519771,8.377580404626652,8.377580389295273
h002_k20_eps0,0.02,20,0.0,201,4.0200000000000005,0.12548106849266272,0.0270917636918049,0.0010527624276136791,1.1684957623637653e-05,1.3333333381960784,8.37758040489002,8.377580389295273
h002_k20_eps0,0.02,20,0.0,202,4.04,0.10503945966404964,0.05581221952721065,0.004690059358579464,1.1737876207653963e-05,1.333333335702361,8.377580404931512,8.377580389295273
h002_k20_eps0,0.02,20,0.0,203,4.0600000000000005,0.0927742673298521,0.0799219242506774,0.011573329528501843,1.1062844708257326e-05,1.3333333388360789,8.377580404845537,8.377580389295275
h002_k20_eps0,0.02,20,0.0,204,4.08,0.10181684567724646,0.08201804749716625,0.016233444719533995,1.117318026684867e-05,1.333333327922052,8.377580404915388,8.377580389295277
h002_k20_eps0,0.02,20,0.0,205,4.1,0.13639304738110783,0.06946974527453446,0.015411137614346038,1.178993238463733e-05,1.3333333935436844,8.377580405058605,8.377580389295277
