label,alpha,alpha_c,cell,time,q,abs_q,hp_edge,hp_ahead_max,hp_ahead_energy
h002_k20_rank1_full,1.0,0.11578513683838942,32,0.64,5.514902770564767e-13,5.514902770564767e-13,0.0039085111887499765,9.979910526325742e-05,1.22309511276634e-08
h002_k20_rank1_full,1.0,0.11578513683838942,33,0.66,1.4245076472574336e-12,1.4245076472574336e-12,0.0036930701752565156,9.89980096345637e-05,1.2039699624906075e-08
h002_k20_rank1_full,1.0,0.11578513683838942,34,0.68,2.3064076690171298e-12,2.3064076690171298e-12,0.008276783952216116,0.0002489335893515311,7.619004600518698e-08
h002_k20_rank1_full,1.0,0.11578513683838942,35,0.7000000000000001,-3.815103614968063e-13,3.815103614968063e-13,0.005933388215187555,0.00018228694076467207,4.0859079347656346e-08
h002_k20_rank1_full,1.0,0.11578513683838942,36,0.72,-3.538997545536604e-12,3.538997545536604e-12,0.0055393270758714065,0.0001906388840231645,4.471656404650863e-08
h002_k20_rank1_full,1.0,0.11578513683838942,37,0.74,1.8610187718128e-12,1.8610187718128e-12,0.00323305378260737,0.00010416033064060397,1.3342219708403361e-08
h002_k20_rank1_full,1.0,0.11578513683838942,38,0.76,-3.086821434312298e-13,3.086821434312298e-13,0.0018232155948738464,7.112916812996292e-05,6.225629958002829e-09
h002_k20_rank1_full,1.0,0.11578513683838942,39,0.78,1.1217342159308696e-12,1.1217342159308696e-12,0.00029472685024299844,3.847818411471528e-06,2.1008462783460516e-11
h002_k20_rank1_full,1.0,0.11578513683838942,40,0.8,3.388934315465275e-12,3.388934315465275e-12,0.005245966702756398,0.00010756823092908976,1.4212734382793623e-08
h002_k20_rank1_full,1.0,0.11578513683838942,41,0.8200000000000001,-1.3015465441523766e-12,1.3015465441523766e-12,0.006658619657048913,0.00021254406022493542,5.5557842289706486e-08
h002_k20_rank1_full,1.0,0.11578513683838942,42,0.84,-2.5232804127389707e-12,2.5232804127389707e-12,0.009789185449705876,0.0002765201017502397,9.400886574070012e-08
h002_k20_rank1_full,1.0,0.11578513683838942,43,0.86,5.506840860050599e-12,5.506840860050599e-12,0.010388566040077317,0.00036413164776591265,1.632653708282742e-07
h002_k20_rank1_full,1.0,0.11578513683838942,44,0.88,-1.759672052167871e-12,1.759672052167871e-12,0.009841260248692136,0.00032071932167592463,1.266140045502663e-07
h002_k20_rank1_full,1.0,0.11578513683838942,45,0.9,3.225468937079201e-13,3.225468937079201e-13,0.004606076411587214,0.00020408994918638855,5.134796447597285e-08
h002_k20_rank1_full,1.0,0.11578513683838942,46,0.92,-1.7351425201164727e-13,1.7351425201164727e-13,0.0018650826851524355,7.901126027204322e-05,7.702616229396242e-09
h002_k20_rank1_full,1.0,0.11578513683838942,47,0.9400000000000001,1.963670003511664e-12,1.963670003511664e-12,0.005191186034048498,0.00010915367997258731,1.464561267328909e-08
h002_k20_rank1_full,1.0,0.11578513683838942,48,0.96,-2.6843265023973606e-12,2.6843265023973606e-12,0.005518510952774798,0.00016094694364564212,3.186674888465127e-08
h002_k20_rank1_full,1.0,0.11578513683838942,49,0.98,7.731510093603178e-12,7.731510093603178e-12,0.012161874971981568,0.0003457793062104131,1.4703701082867515e-07
h002_k20_rank1_full,1.0,0.11578513683838942,50,1.0,2.824165163881065e-12,2.824165163881065e-12,0.012379544022623189,0.00043689060661063255,2.351414011469165e-07
h002_k20_rank1_full,1.0,0.11578513683838942,51,1.02,-6.334824158293895e-13,6.334824158293895e-13,0.014587425821948878,0.0004834746282641922,2.879393501334004e-07
h002_k20_rank1_full,1.0,0.11578513683838942,52,1.04,-2.3783546746619644e-12,2.3783546746619644e-12,0.012125582800879794,0.00047690763069698335,2.805399877317345e-07
h002_k20_rank1_full,1.0,0.11578513683838942,53,1.06,-3.1336337604631614e-12,3.1336337604631614e-12,0.009237715164984391,0.00035320810575391564,1.5385544111256243e-07
h002_k20_rank1_full,1.0,0.11578513683838942,54,1.08,4.017611980947078e-12,4.017611980947078e-12,0.00157972977560231,0.00010591290536202123,1.397796781596073e-08
h002_k20_rank1_full,1.0,0.11578513683838942,55,1.1,-4.1455901211850943e-13,4.1455901211850943e-13,0.007763969228392203,0.00013616992686015476,2.289679618919855e-08
h002_k20_rank1_full,1.0,0.11578513683838942,56,1.12,6.220510218035713e-13,6.220510218035713e-13,0.013215732366738533,0.0003786137244309424,1.7644569949910642e-07
h002_k20_rank1_full,1.0,0.11578513683838942,57,1.1400000000000001,-1.427915077845121e-12,1.427915077845121e-12,0.016713508445834614,0.0005727273515253384,4.043026454360382e-07
h002_k20_rank1_full,1.0,0.11578513683838942,58,1.16,3.2035975434940855e-12,3.2035975434940855e-12,0.019337776773452654,0.0006833642779607697,5.760864696708986e-07
h002_k20_rank1_full,1.0,0.11578513683838942,59,1.18,-3.0503572757967223e-12,3.0503572757967223e-12,0.018728162679599283,0.0007894275562223757,7.700394442450269e-07
h002_k20_rank1_full,1.0,0.11578513683838942,60,1.2,5.764172125721778e-12,5.764172125721778e-12,0.014151418874728929,0.0006075208000121856,4.564443842755824e-07
h002_k20_rank1_full,1.0,0.11578513683838942,61,1.22,1.3625174122636197e-12,1.3625174122636197e-12,0.010220290047384305,0.00046019077824397336,2.622081669445186e-07
h002_k20_rank1_full,1.0,0.11578513683838942,62,1.24,5.670196300336383e-13,5.670196300336383e-13,0.003996184314446262,9.147490950807223e-05,1.1227633359436398e-08
h002_k20_rank1_full,1.0,0.11578513683838942,63,1.26,5.424085659788691e-13,5.424085659788691e-13,0.008363832893718127,0.00018603594172512041,4.356564325596859e-08
h002_k20_rank1_full,1.0,0.11578513683838942,64,1.28,-5.0884517953375674e-12,5.0884517953375674e-12,0.020994521733286357,0.0006537076997954624,5.27328243334365e-07
h002_k20_rank1_full,1.0,0.11578513683838942,65,1.3,1.020140135560288e-12,1.020140135560288e-12,0.02506438561384556,0.0008971414920820875,9.94685213091579e-07
h002_k20_rank1_full,1.0,0.11578513683838942,66,1.32,5.415534774094732e-12,5.415534774094732e-12,0.027782281761719173,0.0012905490886870009,2.0630392761771173e-06
h002_k20_rank1_full,1.0,0.11578513683838942,67,1.34,3.67595407238519e-12,3.67595407238519e-12,0.023207073818651912,0.0011331049515712255,1.5940286218619942e-06
h002_k20_rank1_full,1.0,0.11578513683838942,68,1.36,-3.0278297230568185e-14,3.0278297230568185e-14,0.017648350732711017,0.0010294733674577846,1.3183052534272106e-06
h002_k20_rank1_full,1.0,0.11578513683838942,69,1.3800000000000001,-2.60334343058638e-13,2.60334343058638e-13,0.006094803036579682,0.0004446656786777624,2.5004315407577767e-07
h002_k20_rank1_full,1.0,0.11578513683838942,70,1.4000000000000001,-1.8441813831246434e-12,1.8441813831246434e-12,0.006655960434192382,3.5993581533741035e-05,6.4696551838118805e-09
h002_k20_rank1_full,1.0,0.11578513683838942,71,1.42,-5.132895410792093e-12,5.132895410792093e-12,0.017471027636603242,0.0004897183050236586,3.023931455062532e-07
h002_k20_rank1_full,1.0,0.11578513683838942,72,1.44,8.710426043639918e-12,8.710426043639918e-12,0.025976534221518587,0.0008303494959455294,8.591575897910315e-07
h002_k20_rank1_full,1.0,0.11578513683838942,73,1.46,1.7302201338331713e-12,1.7302201338331713e-12,0.03456692935503613,0.001582306003152808,3.110261322583201e-06
h002_k20_rank1_full,1.0,0.11578513683838942,74,1.48,-3.2894845701514352e-12,3.2894845701514352e-12,0.03506940197603552,0.0017667446836213219,3.890749182057244e-06
h002_k20_rank1_full,1.0,0.11578513683838942,75,1.5,2.5023906558008235e-13,2.5023906558008235e-13,0.027217186159657833,0.0019252844532038876,4.639132360321274e-06
h002_k20_rank1_full,1.0,0.11578513683838942,76,1.52,-1.5309630733290058e-12,1.5309630733290058e-12,0.01736648577398709,0.001265553609119688,2.022206889900635e-06
h002_k20_rank1_full,1.0,0.11578513683838942,77,1.54,-2.185165785296983e-12,2.185165785296983e-12,0.007718110242922891,0.0004859355393732596,3.2756954245340387e-07
h002_k20_rank1_full,1.0,0.11578513683838942,78,1.56,3.765126231625171e-13,3.765126231625171e-13,0.015785560219181656,0.0002667683709211956,1.2759314227028515e-07
h002_k20_rank1_full,1.0,0.11578513683838942,79,1.58,2.3690971059919796e-12,2.3690971059919796e-12,0.03016440869345273,0.0008809028781257821,1.0065539401941036e-06
h002_k20_rank1_full,1.0,0.11578513683838942,80,1.6,-2.5232758590898463e-12,2.5232758590898463e-12,0.03681341619325723,0.0017349969940813586,3.791491269554092e-06
h002_k20_rank1_full,1.0,0.11578513683838942,81,1.62,-2.139372880238799e-12,2.139372880238799e-12,0.040708352447745025,0.0021249475075383415,5.693890698370964e-06
h002_k20_rank1_full,1.0,0.11578513683838942,82,1.6400000000000001,4.539468627384746e-12,4.539468627384746e-12,0.03538995924241952,0.0025999219323747003,8.545550225899774e-06
h002_k20_rank1_full,1.0,0.11578513683838942,83,1.6600000000000001,9.013820505970882e-13,9.013820505970882e-13,0.02768522707539087,0.0021913242670068968,6.140968025565751e-06
h002_k20_rank1_full,1.0,0.11578513683838942,84,1.68,8.131300537408959e-13,8.131300537408959e-13,0.01106590787120356,0.0012721158505722401,2.1932732879358164e-06
h002_k20_rank1_full,1.0,0.11578513683838942,85,1.7,-2.838341540967182e-12,2.838341540967182e-12,0.013935742846608689,0.0001995748004772103,2.377344729216997e-07
h002_k20_rank1_full,1.0,0.11578513683838942,86,1.72,6.955512554807086e-13,6.955512554807086e-13,0.03176935165161093,0.0008000405436149495,1.032100762872647e-06
h002_k20_rank1_full,1.0,0.11578513683838942,87,1.74,7.854879940927262e-13,7.854879940927262e-13,0.0438065783191632,0.001966044903715618,5.066724176679763e-06
h002_k20_rank1_full,1.0,0.11578513683838942,88,1.76,-6.499219565303527e-13,6.499219565303527e-13,0.04897050088758648,0.002791055856952461,9.996933986043293e-06
h002_k20_rank1_full,1.0,0.11578513683838942,89,1.78,-1.5889000185009827e-12,1.5889000185009827e-12,0.042230298569537895,0.0036297641976818134,1.685059071247385e-05
h002_k20_rank1_full,1.0,0.11578513683838942,90,1.8,4.844654191704656e-12,4.844654191704656e-12,0.02957456305779838,0.0031565978314256667,1.3113474957640359e-05
h002_k20_rank1_full,1.0,0.11578513683838942,91,1.82,-5.847071958553496e-13,5.847071958553496e-13,0.016148558185438075,0.002075760173283037,6.001336662503693e-06
h002_k20_rank1_full,1.0,0.11578513683838942,92,1.84,6.042601748829091e-12,6.042601748829091e-12,0.014711905410748563,0.0009640867683370965,1.9720972924351565e-06
h002_k20_rank1_full,1.0,0.11578513683838942,93,1.86,-2.759884334957441e-12,2.759884334957441e-12,0.030464452446286962,0.0013547302180801355,3.7274673666271155e-06
h002_k20_rank1_full,1.0,0.11578513683838942,94,1.8800000000000001,-1.126050641619969e-12,1.126050641619969e-12,0.048825432669782065,0.0020401291467573995,1.0186499447522006e-05
h002_k20_rank1_full,1.0,0.11578513683838942,95,1.9000000000000001,8.442352719684187e-13,8.442352719684187e-13,0.0555812008538509,0.0032576518015998207,1.989792463440491e-05
h002_k20_rank1_full,1.0,0.11578513683838942,96,1.92,-3.265199742530367e-12,3.265199742530367e-12,0.05135424903449373,0.004818496133427971,3.722426595904886e-05
h002_k20_rank1_full,1.0,0.11578513683838942,97,1.94,-4.55802496440727e-13,4.55802496440727e-13,0.036091092654475895,0.004650845520743715,3.647237852131174e-05
h002_k20_rank1_full,1.0,0.11578513683838942,98,1.96,4.736779978670169e-12,4.736779978670169e-12,0.021031656629860146,0.0034114809670476626,2.4496345492721394e-05
h002_k20_rank1_full,1.0,0.11578513683838942,99,1.98,-8.093894478256036e-13,8.093894478256036e-13,0.022693690169370666,0.001317220451327251,1.1815556112088668e-05
h002_k20_rank1_full,1.0,0.11578513683838942,100,2.0,1.3636348994428005e-12,1.3636348994428005e-12,0.03624681330275778,0.0013154527069351768,1.1244970508951594e-05
h002_k20_rank1_full,1.0,0.11578513683838942,101,2.02,1.858583599523289e-12,1.858583599523289e-12,0.05339334811782487,0.002260513679477592,1.926351002716436e-05
h002_k20_rank1_full,1.0,0.11578513683838942,102,2.04,-2.351653594079295e-12,2.351653594079295e-12,0.058882754845702066,0.003619932077751793,3.25041015580146e-05
h002_k20_rank1_full,1.0,0.11578513683838942,103,2.06,-2.907210930325199e-12,2.907210930325199e-12,0.05342975670296662,0.005433469309424031,5.694970214093925e-05
h002_k20_rank1_full,1.0,0.11578513683838942,104,2.08,3.3419599552997337e-12,3.3419599552997337e-12,0.03910302471519501,0.005423205835128328,5.982861066981951e-05
h002_k20_rank1_full,1.0,0.11578513683838942,105,2.1,2.269930120604724e-12,2.269930120604724e-12,0.021981525794992584,0.004107429434578225,4.482555655462607e-05
h002_k20_rank1_full,1.0,0.11578513683838942,106,2.12,-2.1908915653900962e-12,2.1908915653900962e-12,0.02539211514732992,0.0019292282646513994,2.595032544109442e-05
h002_k20_rank1_full,1.0,0.11578513683838942,107,2.14,7.682333935665753e-12,7.682333935665753e-12,0.04779212506584957,0.0019346851702277165,2.516831393127574e-05
h002_k20_rank1_full,1.0,0.11578513683838942,108,2.16,-3.5614376031611883e-12,3.5614376031611883e-12,0.06394836095179278,0.003132153512718222,3.947056518797865e-05
h002_k20_rank1_full,1.0,0.11578513683838942,109,2.18,3.5921612906442135e-13,3.5921612906442135e-13,0.06655244358436778,0.005186059548587319,6.408514874472893e-05
h002_k20_rank1_full,1.0,0.11578513683838942,110,2.2,-3.550380475725312e-13,3.550380475725312e-13,0.05326807199268183,0.007166380686724367,0.00010075748441151601
h002_k20_rank1_full,1.0,0.11578513683838942,111,2.22,-7.108723332205358e-13,7.108723332205358e-13,0.03749471238066872,0.006720430497615477,0.00010021912568641619
h002_k20_rank1_full,1.0,0.11578513683838942,112,2.24,-1.8515267444230155e-13,1.8515267444230155e-13,0.017640032535289698,0.0045023727436329505,7.351933856958231e-05
h002_k20_rank1_full,1.0,0.11578513683838942,113,2.2600000000000002,9.4810184009253e-13,9.4810184009253e-13,0.03257177048512651,0.002640914671257074,5.3816121717884416e-05
h002_k20_rank1_full,1.0,0.11578513683838942,114,2.2800000000000002,2.673260918184539e-12,2.673260918184539e-12,0.05836144704599823,0.002633100155475213,5.5577751490659435e-05
h002_k20_rank1_full,1.0,0.11578513683838942,115,2.3000000000000003,8.722345762324224e-13,8.722345762324224e-13,0.06991222186260716,0.00394295461928295,7.507318305597003e-05
h002_k20_rank1_full,1.0,0.11578513683838942,116,2.32,-7.108376387510162e-13,7.108376387510162e-13,0.07243419604925688,0.006887328823591953,0.000115828536292024
h002_k20_rank1_full,1.0,0.11578513683838942,117,2.34,-5.330805241676728e-14,5.330805241676728e-14,0.057007370166685514,0.009431905141938457,0.00017252856153816373
h002_k20_rank1_full,1.0,0.11578513683838942,118,2.36,-1.9580110102723758e-12,1.9580110102723758e-12,0.03463338249751058,0.008661877576180844,0.00016198308627025264
h002_k20_rank1_full,1.0,0.11578513683838942,119,2.38,-3.6134836442491824e-12,3.6134836442491824e-12,0.0328271383762143,0.005170233491113921,0.00010787198607849998
h002_k20_rank1_full,1.0,0.11578513683838942,120,2.4,1.7518408598760082e-12,1.7518408598760082e-12,0.049559055916483456,0.003123227329448963,8.315620537143846e-05
h002_k20_rank1_full,1.0,0.11578513683838942,121,2.42,-5.420032478387071e-12,5.420032478387071e-12,0.07318027174614197,0.0031015691351995384,9.418881833410226e-05
h002_k20_rank1_full,1.0,0.11578513683838942,122,2.44,-3.4491489525612096e-12,3.4491489525612096e-12,0.07543726687999346,0.0054740334385060185,0.00013534258504271224
h002_k20_rank1_full,1.0,0.11578513683838942,123,2.46,-4.456443894462758e-12,4.456443894462758e-12,0.0657583708901662,0.008682270640157764,0.00020300281160784124
h002_k20_rank1_full,1.0,0.11578513683838942,124,2.48,1.6536841340730746e-12,1.6536841340730746e-12,0.04983589848062059,0.010160427289601374,0.00024951487013402635
h002_k20_rank1_full,1.0,0.11578513683838942,125,2.5,-4.542110611238659e-12,4.542110611238659e-12,0.026690504827720344,0.00799548513166698,0.00020328807357463115
h002_k20_rank1_full,1.0,0.11578513683838942,126,2.52,4.222065405623532e-13,4.222065405623532e-13,0.04981980847311717,0.00373038471063535,0.0001376578779146084
h002_k20_rank1_full,1.0,0.11578513683838942,127,2.54,1.0005208467278592e-12,1.0005208467278592e-12,0.07250599940655283,0.003201161697580086,0.00012019404126208799
